ID,district,CBD,minority,lowengpro,age18or65,lowinc,minority_zone,lowengpro_zone,age18or65_zone,lowinc_zone,County,termini,Beaverton,Clackamas,ClarkCounty,ColumbiaCounty,Damascus,External,FairviewtoWoodVillagetoTroutdale,ForestGrove,Gateway,Gresham,HappyValley,Hillsboro,Lents,MilwaukietoLakeOswego,PortlandCentralCity,Rivergate,SherwoodtoNewberg,Tigard,Tualatin,Vancouver,WestLinntoOregonCity,WillametteValley,Wilsonville
1711,Clark.Co,0,0.21438646,0.018335684,0.564174894,0.268662058,1,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,Clark.Co,0,0.214885954,0.018007203,0.56422569,0.313614863,1,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,Clark.Co,0,0.218390805,0.022988506,0.563218391,0.314779011,1,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,Clark.Co,0,0.234972678,0.027322404,0.606557377,0.098051265,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,Clark.Co,0,0.236363636,0.028571429,0.61038961,0.173753967,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,Clark.Co,0,0.183431953,0.059171598,0.644970414,0.203571706,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,Clark.Co,0,0.232835821,0.029850746,0.605970149,0.107609695,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,Clark.Co,0,0.227969349,0.028735632,0.603448276,0.100259843,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,Clark.Co,0,0.204427083,0.0234375,0.58203125,0.124980803,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,Clark.Co,0,0.206790123,0.024691358,0.583333333,0.106992749,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,Clark.Co,0,0.187845304,0.055248619,0.64640884,0.219182378,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,Clark.Co,0,0.187817259,0.055837563,0.644670051,0.23868032,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,Clark.Co,0,0.204081633,0.023809524,0.581632653,0.120132225,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,Clark.Co,0,0.204741379,0.023706897,0.579741379,0.106920888,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,Clark.Co,0,0.210300429,0.030042918,0.575107296,0.086847052,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,Clark.Co,0,0.224358974,0.019230769,0.689102564,0.086715537,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,Clark.Co,0,0.212365591,0.032258065,0.575268817,0.094450298,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,Clark.Co,0,0.103202847,0.021352313,0.59430605,0.166844298,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,Clark.Co,0,0.196428571,0.044642857,0.620535714,0.537475847,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,Clark.Co,0,0.245614035,0.059649123,0.624561404,0.20371243,1,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,Clark.Co,0,0.194570136,0.045248869,0.615384615,0.487633298,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,Clark.Co,0,0.248587571,0.056497175,0.627118644,0.20371243,1,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,Clark.Co,0,0.139534884,0.046511628,0.558139535,0.248140554,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,Clark.Co,0,0.150537634,0.043010753,0.555555556,0.237703404,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,Clark.Co,0,0.146818923,0.030995106,0.711256117,0.101321754,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,Clark.Co,0,0.148594378,0.032128514,0.710843373,0.10090146,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,Clark.Co,0,0.230769231,0.076923077,0.615384615,0.295513087,1,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,Clark.Co,0,0.238993711,0.044025157,0.666666667,0.064258501,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,Clark.Co,0,0.245033113,0.059602649,0.625827815,0.20371243,1,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,Clark.Co,0,0.238605898,0.040214477,0.670241287,0.050098491,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,Clark.Co,0,0.103942652,0.021505376,0.598566308,0.166844298,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,Clark.Co,0,0.102615694,0.020120724,0.595573441,0.166844298,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,Clark.Co,0,0.2247557,0.019543974,0.688925081,0.070174762,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,Clark.Co,0,0.237592397,0.041182682,0.669482577,0.046232337,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,Clark.Co,0,0.14556962,0.013924051,0.716455696,0.20394013,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,Clark.Co,0,0.146341463,0.014634146,0.717073171,0.185039357,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,Clark.Co,0,0.193548387,0.032258065,0.709677419,0.047695328,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,Clark.Co,0,0.236959762,0.029806259,0.609538003,0.173600862,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,Clark.Co,0,0.236024845,0.02484472,0.726708075,0.082246818,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,Clark.Co,0,0,0,0,0,0,0,0,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,Clark.Co,0,0.182033097,0.028368794,0.730496454,0.042864928,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,Clark.Co,0,0.23880597,0.019900498,0.731343284,0.082246818,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,Clark.Co,0,0.237410072,0.021582734,0.731414868,0.082246818,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,Clark.Co,0,0,0,0,0,0,0,0,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,Clark.Co,0,0.239202658,0.023255814,0.734219269,0.20735764,1,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,Clark.Co,0,0.221585482,0.042024833,0.641833811,0.07002259,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,Clark.Co,0,0.209973753,0.057742782,0.569553806,0.106975391,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,Clark.Co,0,0,0,0,0,0,0,0,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,Clark.Co,0,0.208765859,0.057670127,0.568627451,0.147824098,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,Clark.Co,0,0.209764919,0.057866184,0.567811935,0.140330273,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,Clark.Co,0,0.218568665,0.027079304,0.717601547,0.107786512,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,Clark.Co,0,0.218571429,0.027142857,0.718571429,0.091004105,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,Clark.Co,0,0.22007722,0.027027027,0.718146718,0.091004105,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,Clark.Co,0,0.209876543,0.024691358,0.703703704,0.093152113,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,Clark.Co,0,0.084415584,0.012987013,0.616883117,0.14503988,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,Clark.Co,0,0.082417582,0.010989011,0.620879121,0.118590844,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,Clark.Co,0,0.218867925,0.026415094,0.720754717,0.091004105,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,Clark.Co,0,0.189189189,0.015444015,0.772200772,0.041620086,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,Clark.Co,0,0.142857143,0,0.571428571,0.056119255,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,Clark.Co,0,0.189320388,0.014563107,0.779126214,0.052514361,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,Clark.Co,0,0.142857143,0,0.571428571,0.056119255,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,Clark.Co,0,0.202898551,0.057971014,0.579710145,0.179483873,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,Clark.Co,0,0.186915888,0.015576324,0.778816199,0.041620086,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,Clark.Co,0,0.16,0.04,0.72,0.042864928,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,Clark.Co,0,0,0,0,0,0,0,0,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,Clark.Co,0,0.183544304,0.025316456,0.727848101,0.042864928,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,Clark.Co,0,0,0,0,0,0,0,0,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,Clark.Co,0,0.173913043,0.02173913,0.717391304,0.042864928,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,Clark.Co,0,0.166666667,0,0.666666667,0.042864928,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,Clark.Co,0,0.166666667,0.033333333,0.733333333,0.268927301,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,Clark.Co,0,0.178947368,0.026315789,0.731578947,0.042864928,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,Clark.Co,0,0.180555556,0.027777778,0.729166667,0.046904648,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,Clark.Co,0,0.180392157,0.02745098,0.729411765,0.047178904,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,Clark.Co,0,0.139889197,0.022160665,0.691135734,0.060602171,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,Clark.Co,0,0.152129817,0.020283976,0.713995943,0.053304527,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,Clark.Co,0,0.18556701,0.010309278,0.783505155,0.041620086,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,Clark.Co,0,0.187772926,0.013100437,0.777292576,0.049378851,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,Clark.Co,0,0.083682008,0.012552301,0.617154812,0.147428075,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,Clark.Co,0,0.085308057,0.011848341,0.618483412,0.137150499,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,Clark.Co,0,0.083969466,0.015267176,0.618320611,0.140043956,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,Clark.Co,0,0.072463768,0.014492754,0.652173913,0.125593068,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,Clark.Co,0,0.063063063,0.009009009,0.648648649,0.109170325,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,Clark.Co,0,0.067024129,0.010723861,0.651474531,0.107561688,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,Clark.Co,0,0.087108014,0.013937282,0.62369338,0.152085069,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,Clark.Co,0,0.091891892,0.005405405,0.513513514,0.264737588,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,Clark.Co,0,0.086206897,0.017241379,0.620689655,0.156570541,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,Clark.Co,0,0.094017094,0.008547009,0.512820513,0.332843187,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,Clark.Co,0,0.089041096,0.006849315,0.51369863,0.278002034,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,Clark.Co,0,0.091954023,0.003831418,0.513409962,0.3509531,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,Clark.Co,0,0,0,0,0,0,0,0,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,Clark.Co,0,0.07486631,0.010695187,0.614973262,0.285508803,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,Clark.Co,0,0.093406593,0.005494505,0.505494505,0.239972773,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,Clark.Co,0,0.067395264,0.010928962,0.652094718,0.151054233,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,Clark.Co,0,0.026378897,0,0.635491607,0.047688072,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,Clark.Co,0,0.098746082,0.015673981,0.620689655,0.329122332,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,Clark.Co,0,0.100649351,0.016233766,0.62012987,0.343127893,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,Clark.Co,0,0.090909091,0.006993007,0.531468531,0.421862682,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,Clark.Co,0,0.098765432,0.012345679,0.635802469,0.295485069,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,Clark.Co,0,0.056277056,0.004329004,0.662337662,0.206719625,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,Clark.Co,0,0.037288136,0,0.671186441,0.082487665,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,Clark.Co,0,0.038869258,0,0.67844523,0.083291767,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,Clark.Co,0,0.026737968,0,0.631016043,0.046171223,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,Clark.Co,0,0.031111111,0,0.657777778,0.06554306,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,Clark.Co,0,0.037974684,0,0.67721519,0.082562414,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,Clark.Co,0,0.038043478,0,0.679347826,0.089817231,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,Clark.Co,0,0.038043478,0,0.679347826,0.097798285,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,Clark.Co,0,0.156299841,0.012759171,0.639553429,0.335406185,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,Clark.Co,0,0.166666667,0,0.5,0.286298283,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,Clark.Co,0,0.0625,0.003676471,0.636029412,0.146734311,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,Clark.Co,0,0.127272727,0.009090909,0.636363636,0.25921891,0,0,1,1,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,Clark.Co,0,0.020833333,0,0.645833333,0.050986583,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,Clark.Co,0,0.041666667,0,0.666666667,0.046171223,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,Clark.Co,0,0.02739726,0,0.639269406,0.050141944,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,Clark.Co,0,0.028037383,0,0.635514019,0.046245019,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,Clark.Co,0,0.045454545,0,0.681818182,0.083959051,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,Clark.Co,0,0.03,0,0.64,0.048225743,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,Clark.Co,0,0.064705882,0.011764706,0.652941176,0.11029858,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,Clark.Co,0,0.067226891,0.008403361,0.651260504,0.154016233,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,Clark.Co,0,0.066666667,0.013333333,0.653333333,0.110635805,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,Clark.Co,0,0.083333333,0,0.625,0.113366549,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,Clark.Co,0,0,0,0.666666667,0.195552918,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,Clark.Co,0,0.171428571,0.019047619,0.723809524,0.117472181,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,Clark.Co,0,0.236641221,0.041984733,0.667938931,0.046232337,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,Clark.Co,0,0.238335435,0.041614124,0.670870113,0.048100783,1,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,Clark.Co,0,0.15625,0.03125,0.6875,0.113996949,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,Clark.Co,0,0.147058824,0.029411765,0.705882353,0.103828135,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,Clark.Co,0,0.091922006,0.005571031,0.52367688,0.067420045,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,Clark.Co,0,0.094117647,0.005882353,0.520588235,0.065609188,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,Clark.Co,0,0.147368421,0.031578947,0.712280702,0.122209278,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,Clark.Co,0,0.027573529,0,0.626838235,0.105662134,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,Clark.Co,0,0.028436019,0,0.623222749,0.130252262,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,Clark.Co,0,0.093178037,0.004991681,0.522462562,0.065380923,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,Clark.Co,0,0.145985401,0.02919708,0.715328467,0.102277831,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,Clark.Co,0,0.095238095,0.006802721,0.523809524,0.076254519,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,Clark.Co,0,0.153846154,0.030769231,0.707692308,0.102606206,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,Clark.Co,0,0.197031039,0.012145749,0.700404858,0.088103092,0,0,1,0,Clark,ClarkCounty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
