ZONE,PER,QUANTITY
3600,PER46,13
3600,PER47,6
3600,PER8,5
3600,PER9,9
3601,PER10,92
3601,PER11,137
3601,PER12,229
3601,PER13,479
3601,PER14,748
3601,PER15,912
3601,PER16,985
3601,PER17,1004
3601,PER18,1037
3601,PER19,1069
3601,PER20,1109
3601,PER21,1109
3601,PER22,1107
3601,PER23,1103
3601,PER24,1081
3601,PER25,1071
3601,PER26,1069
3601,PER27,1073
3601,PER28,1005
3601,PER29,859
3601,PER30,737
3601,PER31,656
3601,PER32,583
3601,PER33,498
3601,PER34,423
3601,PER35,370
3601,PER36,352
3601,PER37,315
3601,PER38,280
3601,PER39,232
3601,PER40,170
3601,PER41,127
3601,PER42,94
3601,PER43,68
3601,PER44,49
3601,PER45,36
3601,PER46,22
3601,PER47,14
3601,PER8,23
3601,PER9,44
3602,PER10,5
3602,PER11,10
3602,PER12,19
3602,PER13,34
3602,PER14,55
3602,PER15,68
3602,PER16,71
3602,PER17,75
3602,PER18,79
3602,PER19,78
3602,PER20,79
3602,PER21,80
3602,PER22,82
3602,PER23,82
3602,PER24,82
3602,PER25,86
3602,PER26,86
3602,PER27,85
3602,PER28,84
3602,PER29,82
3602,PER30,69
3602,PER31,60
3602,PER32,54
3602,PER33,53
3602,PER34,42
3602,PER35,31
3602,PER36,27
3602,PER37,27
3602,PER38,22
3602,PER39,13
3602,PER40,12
3602,PER41,10
3602,PER42,9
3602,PER43,6
3602,PER44,5
3602,PER45,4
3602,PER46,4
3602,PER47,4
3602,PER8,3
3602,PER9,5
3603,PER10,19
3603,PER11,25
3603,PER12,60
3603,PER13,122
3603,PER14,205
3603,PER15,252
3603,PER16,274
3603,PER17,294
3603,PER18,325
3603,PER19,333
3603,PER20,347
3603,PER21,355
3603,PER22,365
3603,PER23,364
3603,PER24,343
3603,PER25,340
3603,PER26,351
3603,PER27,349
3603,PER28,335
3603,PER29,303
3603,PER30,286
3603,PER31,265
3603,PER32,250
3603,PER33,215
3603,PER34,194
3603,PER35,172
3603,PER36,157
3603,PER37,138
3603,PER38,119
3603,PER39,103
3603,PER40,91
3603,PER41,68
3603,PER42,37
3603,PER43,28
3603,PER44,22
3603,PER45,14
3603,PER46,9
3603,PER47,5
3603,PER8,1
3603,PER9,6
3604,PER10,50
3604,PER11,85
3604,PER12,162
3604,PER13,350
3604,PER14,673
3604,PER15,856
3604,PER16,930
3604,PER17,958
3604,PER18,979
3604,PER19,989
3604,PER20,982
3604,PER21,1003
3604,PER22,1009
3604,PER23,1013
3604,PER24,1006
3604,PER25,980
3604,PER26,980
3604,PER27,998
3604,PER28,946
3604,PER29,825
3604,PER30,670
3604,PER31,599
3604,PER32,560
3604,PER33,493
3604,PER34,455
3604,PER35,417
3604,PER36,427
3604,PER37,390
3604,PER38,320
3604,PER39,251
3604,PER40,205
3604,PER41,159
3604,PER42,103
3604,PER43,73
3604,PER44,47
3604,PER45,34
3604,PER46,22
3604,PER47,15
3604,PER8,10
3604,PER9,33
3605,PER10,13
3605,PER11,25
3605,PER12,54
3605,PER13,97
3605,PER14,158
3605,PER15,196
3605,PER16,236
3605,PER17,265
3605,PER18,271
3605,PER19,281
3605,PER20,290
3605,PER21,302
3605,PER22,306
3605,PER23,306
3605,PER24,307
3605,PER25,305
3605,PER26,302
3605,PER27,290
3605,PER28,281
3605,PER29,257
3605,PER30,241
3605,PER31,228
3605,PER32,219
3605,PER33,200
3605,PER34,177
3605,PER35,142
3605,PER36,119
3605,PER37,97
3605,PER38,89
3605,PER39,74
3605,PER40,60
3605,PER41,50
3605,PER42,40
3605,PER43,30
3605,PER44,24
3605,PER45,22
3605,PER46,13
3605,PER47,9
3605,PER8,3
3605,PER9,5
3606,PER10,8
3606,PER11,22
3606,PER12,41
3606,PER13,72
3606,PER14,104
3606,PER15,132
3606,PER16,149
3606,PER17,149
3606,PER18,154
3606,PER19,163
3606,PER20,173
3606,PER21,167
3606,PER22,169
3606,PER23,170
3606,PER24,165
3606,PER25,163
3606,PER26,162
3606,PER27,167
3606,PER28,161
3606,PER29,167
3606,PER30,157
3606,PER31,142
3606,PER32,130
3606,PER33,106
3606,PER34,88
3606,PER35,76
3606,PER36,74
3606,PER37,65
3606,PER38,55
3606,PER39,45
3606,PER40,41
3606,PER41,31
3606,PER42,23
3606,PER43,12
3606,PER44,7
3606,PER45,5
3606,PER46,3
3606,PER47,3
3606,PER8,1
3606,PER9,2
3607,PER10,18
3607,PER11,24
3607,PER12,39
3607,PER13,101
3607,PER14,153
3607,PER15,194
3607,PER16,205
3607,PER17,216
3607,PER18,229
3607,PER19,228
3607,PER20,236
3607,PER21,246
3607,PER22,248
3607,PER23,240
3607,PER24,236
3607,PER25,226
3607,PER26,228
3607,PER27,228
3607,PER28,222
3607,PER29,198
3607,PER30,179
3607,PER31,159
3607,PER32,143
3607,PER33,123
3607,PER34,106
3607,PER35,108
3607,PER36,106
3607,PER37,92
3607,PER38,82
3607,PER39,72
3607,PER40,56
3607,PER41,48
3607,PER42,36
3607,PER43,28
3607,PER44,23
3607,PER45,17
3607,PER46,12
3607,PER47,4
3607,PER8,3
3607,PER9,6
3608,PER10,20
3608,PER11,26
3608,PER12,48
3608,PER13,83
3608,PER14,138
3608,PER15,174
3608,PER16,190
3608,PER17,206
3608,PER18,224
3608,PER19,231
3608,PER20,241
3608,PER21,246
3608,PER22,246
3608,PER23,249
3608,PER24,257
3608,PER25,247
3608,PER26,246
3608,PER27,247
3608,PER28,242
3608,PER29,221
3608,PER30,211
3608,PER31,203
3608,PER32,188
3608,PER33,163
3608,PER34,136
3608,PER35,130
3608,PER36,119
3608,PER37,103
3608,PER38,86
3608,PER39,78
3608,PER40,62
3608,PER41,57
3608,PER42,44
3608,PER43,35
3608,PER44,25
3608,PER45,21
3608,PER46,17
3608,PER47,7
3608,PER8,1
3608,PER9,7
3609,PER10,18
3609,PER11,29
3609,PER12,44
3609,PER13,88
3609,PER14,154
3609,PER15,199
3609,PER16,233
3609,PER17,262
3609,PER18,283
3609,PER19,303
3609,PER20,325
3609,PER21,339
3609,PER22,346
3609,PER23,341
3609,PER24,336
3609,PER25,320
3609,PER26,301
3609,PER27,300
3609,PER28,282
3609,PER29,274
3609,PER30,252
3609,PER31,241
3609,PER32,229
3609,PER33,212
3609,PER34,189
3609,PER35,173
3609,PER36,172
3609,PER37,150
3609,PER38,122
3609,PER39,101
3609,PER40,85
3609,PER41,65
3609,PER42,53
3609,PER43,42
3609,PER44,36
3609,PER45,25
3609,PER46,20
3609,PER47,17
3609,PER8,3
3609,PER9,5
3610,PER10,9
3610,PER11,24
3610,PER12,48
3610,PER13,96
3610,PER14,151
3610,PER15,186
3610,PER16,206
3610,PER17,225
3610,PER18,241
3610,PER19,244
3610,PER20,251
3610,PER21,255
3610,PER22,260
3610,PER23,252
3610,PER24,253
3610,PER25,253
3610,PER26,245
3610,PER27,246
3610,PER28,239
3610,PER29,238
3610,PER30,222
3610,PER31,206
3610,PER32,182
3610,PER33,166
3610,PER34,140
3610,PER35,125
3610,PER36,114
3610,PER37,106
3610,PER38,90
3610,PER39,65
3610,PER40,52
3610,PER41,39
3610,PER42,30
3610,PER43,29
3610,PER44,25
3610,PER45,20
3610,PER46,10
3610,PER47,4
3610,PER8,2
3610,PER9,3
3611,PER10,4
3611,PER11,10
3611,PER12,17
3611,PER13,43
3611,PER14,73
3611,PER15,97
3611,PER16,120
3611,PER17,122
3611,PER18,128
3611,PER19,128
3611,PER20,133
3611,PER21,132
3611,PER22,140
3611,PER23,142
3611,PER24,140
3611,PER25,141
3611,PER26,138
3611,PER27,139
3611,PER28,141
3611,PER29,126
3611,PER30,108
3611,PER31,98
3611,PER32,97
3611,PER33,90
3611,PER34,68
3611,PER35,59
3611,PER36,59
3611,PER37,56
3611,PER38,47
3611,PER39,36
3611,PER40,36
3611,PER41,28
3611,PER42,17
3611,PER43,11
3611,PER44,12
3611,PER45,9
3611,PER46,7
3611,PER47,4
3611,PER8,2
3611,PER9,3
3612,PER10,14
3612,PER11,32
3612,PER12,53
3612,PER13,123
3612,PER14,223
3612,PER15,288
3612,PER16,328
3612,PER17,347
3612,PER18,353
3612,PER19,366
3612,PER20,373
3612,PER21,375
3612,PER22,379
3612,PER23,390
3612,PER24,388
3612,PER25,380
3612,PER26,377
3612,PER27,377
3612,PER28,361
3612,PER29,316
3612,PER30,274
3612,PER31,259
3612,PER32,226
3612,PER33,221
3612,PER34,177
3612,PER35,152
3612,PER36,138
3612,PER37,135
3612,PER38,117
3612,PER39,104
3612,PER40,86
3612,PER41,56
3612,PER42,35
3612,PER43,27
3612,PER44,17
3612,PER45,12
3612,PER46,8
3612,PER47,5
3612,PER8,3
3612,PER9,6
3613,PER10,12
3613,PER11,17
3613,PER12,31
3613,PER13,50
3613,PER14,83
3613,PER15,99
3613,PER16,107
3613,PER17,120
3613,PER18,134
3613,PER19,142
3613,PER20,156
3613,PER21,160
3613,PER22,167
3613,PER23,166
3613,PER24,175
3613,PER25,165
3613,PER26,158
3613,PER27,149
3613,PER28,137
3613,PER29,137
3613,PER30,130
3613,PER31,125
3613,PER32,114
3613,PER33,98
3613,PER34,82
3613,PER35,69
3613,PER36,65
3613,PER37,57
3613,PER38,53
3613,PER39,38
3613,PER40,29
3613,PER41,25
3613,PER42,19
3613,PER43,19
3613,PER44,16
3613,PER45,8
3613,PER46,3
3613,PER47,3
3613,PER8,3
3613,PER9,8
3614,PER10,8
3614,PER11,15
3614,PER12,22
3614,PER13,42
3614,PER14,66
3614,PER15,81
3614,PER16,83
3614,PER17,83
3614,PER18,90
3614,PER19,91
3614,PER20,93
3614,PER21,95
3614,PER22,97
3614,PER23,98
3614,PER24,97
3614,PER25,90
3614,PER26,94
3614,PER27,100
3614,PER28,101
3614,PER29,86
3614,PER30,76
3614,PER31,77
3614,PER32,72
3614,PER33,67
3614,PER34,57
3614,PER35,48
3614,PER36,39
3614,PER37,31
3614,PER38,24
3614,PER39,17
3614,PER40,16
3614,PER41,14
3614,PER42,11
3614,PER43,9
3614,PER44,7
3614,PER45,3
3614,PER46,1
3614,PER47,1
3614,PER8,3
3614,PER9,4
3615,PER23,4
3615,PER24,5
3615,PER25,4
3615,PER26,2
3615,PER27,2
3615,PER28,2
3615,PER29,2
3615,PER30,1
3615,PER31,1
3616,PER10,8
3616,PER11,10
3616,PER12,20
3616,PER13,45
3616,PER14,77
3616,PER15,93
3616,PER16,104
3616,PER17,111
3616,PER18,115
3616,PER19,118
3616,PER20,115
3616,PER21,121
3616,PER22,125
3616,PER23,126
3616,PER24,123
3616,PER25,122
3616,PER26,119
3616,PER27,114
3616,PER28,111
3616,PER29,101
3616,PER30,88
3616,PER31,82
3616,PER32,74
3616,PER33,65
3616,PER34,54
3616,PER35,42
3616,PER36,35
3616,PER37,34
3616,PER38,26
3616,PER39,25
3616,PER40,17
3616,PER41,12
3616,PER42,10
3616,PER43,11
3616,PER44,8
3616,PER45,7
3616,PER46,7
3616,PER47,6
3616,PER8,2
3616,PER9,2
3617,PER10,18
3617,PER11,36
3617,PER12,64
3617,PER13,99
3617,PER14,123
3617,PER15,135
3617,PER16,158
3617,PER17,170
3617,PER18,174
3617,PER19,179
3617,PER20,184
3617,PER21,196
3617,PER22,197
3617,PER23,195
3617,PER24,194
3617,PER25,189
3617,PER26,190
3617,PER27,188
3617,PER28,184
3617,PER29,164
3617,PER30,149
3617,PER31,150
3617,PER32,133
3617,PER33,120
3617,PER34,105
3617,PER35,91
3617,PER36,90
3617,PER37,83
3617,PER38,69
3617,PER39,54
3617,PER40,50
3617,PER41,40
3617,PER42,29
3617,PER43,20
3617,PER44,14
3617,PER45,12
3617,PER46,6
3617,PER47,2
3617,PER8,1
3617,PER9,7
3618,PER10,13
3618,PER11,25
3618,PER12,48
3618,PER13,66
3618,PER14,109
3618,PER15,134
3618,PER16,144
3618,PER17,145
3618,PER18,148
3618,PER19,155
3618,PER20,157
3618,PER21,159
3618,PER22,158
3618,PER23,163
3618,PER24,160
3618,PER25,162
3618,PER26,163
3618,PER27,160
3618,PER28,152
3618,PER29,136
3618,PER30,118
3618,PER31,102
3618,PER32,101
3618,PER33,86
3618,PER34,79
3618,PER35,69
3618,PER36,65
3618,PER37,52
3618,PER38,44
3618,PER39,35
3618,PER40,33
3618,PER41,27
3618,PER42,21
3618,PER43,16
3618,PER44,18
3618,PER45,12
3618,PER46,6
3618,PER47,4
3618,PER8,3
3618,PER9,3
3619,PER10,33
3619,PER11,47
3619,PER12,84
3619,PER13,182
3619,PER14,399
3619,PER15,525
3619,PER16,531
3619,PER17,537
3619,PER18,540
3619,PER19,596
3619,PER20,639
3619,PER21,639
3619,PER22,656
3619,PER23,632
3619,PER24,620
3619,PER25,599
3619,PER26,611
3619,PER27,640
3619,PER28,634
3619,PER29,556
3619,PER30,487
3619,PER31,450
3619,PER32,438
3619,PER33,392
3619,PER34,360
3619,PER35,336
3619,PER36,363
3619,PER37,345
3619,PER38,305
3619,PER39,256
3619,PER40,189
3619,PER41,127
3619,PER42,71
3619,PER43,53
3619,PER44,32
3619,PER45,25
3619,PER46,11
3619,PER47,8
3619,PER8,9
3619,PER9,24
3620,PER10,10
3620,PER11,25
3620,PER12,54
3620,PER13,121
3620,PER14,211
3620,PER15,272
3620,PER16,308
3620,PER17,325
3620,PER18,329
3620,PER19,342
3620,PER20,355
3620,PER21,366
3620,PER22,372
3620,PER23,362
3620,PER24,360
3620,PER25,361
3620,PER26,355
3620,PER27,353
3620,PER28,335
3620,PER29,281
3620,PER30,233
3620,PER31,200
3620,PER32,173
3620,PER33,160
3620,PER34,115
3620,PER35,115
3620,PER36,101
3620,PER37,94
3620,PER38,77
3620,PER39,71
3620,PER40,64
3620,PER41,48
3620,PER42,34
3620,PER43,30
3620,PER44,13
3620,PER45,10
3620,PER46,6
3620,PER47,2
3620,PER8,3
3620,PER9,6
3621,PER10,14
3621,PER11,25
3621,PER12,52
3621,PER13,93
3621,PER14,155
3621,PER15,187
3621,PER16,201
3621,PER17,213
3621,PER18,236
3621,PER19,249
3621,PER20,263
3621,PER21,271
3621,PER22,273
3621,PER23,266
3621,PER24,264
3621,PER25,258
3621,PER26,249
3621,PER27,244
3621,PER28,243
3621,PER29,234
3621,PER30,212
3621,PER31,202
3621,PER32,197
3621,PER33,165
3621,PER34,142
3621,PER35,125
3621,PER36,117
3621,PER37,106
3621,PER38,91
3621,PER39,80
3621,PER40,61
3621,PER41,44
3621,PER42,29
3621,PER43,24
3621,PER44,20
3621,PER45,11
3621,PER46,10
3621,PER47,3
3621,PER8,1
3621,PER9,5
3622,PER10,8
3622,PER11,14
3622,PER12,18
3622,PER13,34
3622,PER14,67
3622,PER15,79
3622,PER16,95
3622,PER17,104
3622,PER18,110
3622,PER19,106
3622,PER20,119
3622,PER21,124
3622,PER22,124
3622,PER23,114
3622,PER24,123
3622,PER25,127
3622,PER26,122
3622,PER27,132
3622,PER28,125
3622,PER29,109
3622,PER30,95
3622,PER31,87
3622,PER32,84
3622,PER33,66
3622,PER34,66
3622,PER35,58
3622,PER36,57
3622,PER37,56
3622,PER38,53
3622,PER39,36
3622,PER40,25
3622,PER41,19
3622,PER42,13
3622,PER43,8
3622,PER44,5
3622,PER45,3
3622,PER46,1
3622,PER47,1
3622,PER9,5
3623,PER10,57
3623,PER11,97
3623,PER12,171
3623,PER13,282
3623,PER14,454
3623,PER15,533
3623,PER16,554
3623,PER17,556
3623,PER18,572
3623,PER19,575
3623,PER20,582
3623,PER21,598
3623,PER22,603
3623,PER23,607
3623,PER24,602
3623,PER25,593
3623,PER26,597
3623,PER27,609
3623,PER28,584
3623,PER29,523
3623,PER30,455
3623,PER31,391
3623,PER32,343
3623,PER33,301
3623,PER34,261
3623,PER35,216
3623,PER36,199
3623,PER37,176
3623,PER38,150
3623,PER39,128
3623,PER40,96
3623,PER41,74
3623,PER42,63
3623,PER43,48
3623,PER44,41
3623,PER45,28
3623,PER46,13
3623,PER47,5
3623,PER8,13
3623,PER9,24
3624,PER10,7
3624,PER11,9
3624,PER12,13
3624,PER13,21
3624,PER14,31
3624,PER15,40
3624,PER16,46
3624,PER17,47
3624,PER18,49
3624,PER19,50
3624,PER20,51
3624,PER21,51
3624,PER22,52
3624,PER23,54
3624,PER24,53
3624,PER25,53
3624,PER26,53
3624,PER27,49
3624,PER28,49
3624,PER29,43
3624,PER30,40
3624,PER31,36
3624,PER32,33
3624,PER33,29
3624,PER34,26
3624,PER35,21
3624,PER36,19
3624,PER37,15
3624,PER38,13
3624,PER39,12
3624,PER40,12
3624,PER41,11
3624,PER42,7
3624,PER43,5
3624,PER44,3
3624,PER45,2
3624,PER46,2
3624,PER47,2
3624,PER9,2
3625,PER10,3
3625,PER11,6
3625,PER12,10
3625,PER13,18
3625,PER14,40
3625,PER15,46
3625,PER16,46
3625,PER17,50
3625,PER18,51
3625,PER19,53
3625,PER20,56
3625,PER21,57
3625,PER22,58
3625,PER23,59
3625,PER24,58
3625,PER25,58
3625,PER26,53
3625,PER27,51
3625,PER28,52
3625,PER29,47
3625,PER30,41
3625,PER31,34
3625,PER32,32
3625,PER33,28
3625,PER34,20
3625,PER35,19
3625,PER36,18
3625,PER37,15
3625,PER38,16
3625,PER39,15
3625,PER40,12
3625,PER41,7
3625,PER42,7
3625,PER43,6
3625,PER44,7
3625,PER45,6
3625,PER46,2
3625,PER8,1
3625,PER9,2
3626,PER10,62
3626,PER11,105
3626,PER12,191
3626,PER13,351
3626,PER14,542
3626,PER15,676
3626,PER16,726
3626,PER17,750
3626,PER18,784
3626,PER19,822
3626,PER20,856
3626,PER21,860
3626,PER22,861
3626,PER23,866
3626,PER24,832
3626,PER25,836
3626,PER26,827
3626,PER27,826
3626,PER28,783
3626,PER29,715
3626,PER30,620
3626,PER31,566
3626,PER32,506
3626,PER33,474
3626,PER34,416
3626,PER35,425
3626,PER36,390
3626,PER37,360
3626,PER38,298
3626,PER39,241
3626,PER40,185
3626,PER41,142
3626,PER42,106
3626,PER43,80
3626,PER44,53
3626,PER45,38
3626,PER46,27
3626,PER47,20
3626,PER8,9
3626,PER9,26
3627,PER10,33
3627,PER11,49
3627,PER12,70
3627,PER13,131
3627,PER14,236
3627,PER15,290
3627,PER16,312
3627,PER17,319
3627,PER18,324
3627,PER19,348
3627,PER20,360
3627,PER21,368
3627,PER22,368
3627,PER23,372
3627,PER24,355
3627,PER25,358
3627,PER26,346
3627,PER27,355
3627,PER28,339
3627,PER29,297
3627,PER30,257
3627,PER31,227
3627,PER32,204
3627,PER33,184
3627,PER34,160
3627,PER35,145
3627,PER36,150
3627,PER37,123
3627,PER38,101
3627,PER39,89
3627,PER40,66
3627,PER41,47
3627,PER42,37
3627,PER43,29
3627,PER44,24
3627,PER45,21
3627,PER46,14
3627,PER47,8
3627,PER8,10
3627,PER9,19
3629,PER10,14
3629,PER11,19
3629,PER12,30
3629,PER13,47
3629,PER14,58
3629,PER15,71
3629,PER16,81
3629,PER17,89
3629,PER18,89
3629,PER19,100
3629,PER20,102
3629,PER21,113
3629,PER22,117
3629,PER23,113
3629,PER24,111
3629,PER25,112
3629,PER26,110
3629,PER27,106
3629,PER28,99
3629,PER29,89
3629,PER30,82
3629,PER31,78
3629,PER32,77
3629,PER33,73
3629,PER34,61
3629,PER35,61
3629,PER36,51
3629,PER37,53
3629,PER38,54
3629,PER39,37
3629,PER40,21
3629,PER41,15
3629,PER42,9
3629,PER43,4
3629,PER44,5
3629,PER45,3
3629,PER46,2
3629,PER47,1
3629,PER8,1
3629,PER9,3
3630,PER10,1
3630,PER11,1
3630,PER12,2
3630,PER13,2
3630,PER14,4
3630,PER15,6
3630,PER16,6
3630,PER17,9
3630,PER18,11
3630,PER19,16
3630,PER20,14
3630,PER21,17
3630,PER22,35
3630,PER23,53
3630,PER24,54
3630,PER25,38
3630,PER26,22
3630,PER27,20
3630,PER28,14
3630,PER29,8
3630,PER30,3
3630,PER31,3
3630,PER32,2
3630,PER33,3
3630,PER34,2
3630,PER35,1
3630,PER36,1
3630,PER37,2
3630,PER38,2
3630,PER39,3
3630,PER40,5
3630,PER41,7
3630,PER42,7
3630,PER43,7
3630,PER44,4
3630,PER8,2
3630,PER9,2
3631,PER10,8
3631,PER11,19
3631,PER12,39
3631,PER13,52
3631,PER14,99
3631,PER15,125
3631,PER16,149
3631,PER17,156
3631,PER18,170
3631,PER19,186
3631,PER20,193
3631,PER21,203
3631,PER22,194
3631,PER23,198
3631,PER24,188
3631,PER25,175
3631,PER26,169
3631,PER27,170
3631,PER28,162
3631,PER29,149
3631,PER30,143
3631,PER31,136
3631,PER32,124
3631,PER33,117
3631,PER34,109
3631,PER35,96
3631,PER36,99
3631,PER37,90
3631,PER38,76
3631,PER39,68
3631,PER40,52
3631,PER41,37
3631,PER42,30
3631,PER43,22
3631,PER44,16
3631,PER45,9
3631,PER46,8
3631,PER47,7
3631,PER8,1
3631,PER9,4
3632,PER10,4
3632,PER11,11
3632,PER12,17
3632,PER13,27
3632,PER14,52
3632,PER15,61
3632,PER16,73
3632,PER17,85
3632,PER18,96
3632,PER19,98
3632,PER20,98
3632,PER21,94
3632,PER22,96
3632,PER23,97
3632,PER24,93
3632,PER25,97
3632,PER26,92
3632,PER27,92
3632,PER28,82
3632,PER29,79
3632,PER30,68
3632,PER31,64
3632,PER32,55
3632,PER33,52
3632,PER34,51
3632,PER35,43
3632,PER36,42
3632,PER37,37
3632,PER38,31
3632,PER39,29
3632,PER40,25
3632,PER41,18
3632,PER42,15
3632,PER43,12
3632,PER44,6
3632,PER45,5
3632,PER46,3
3632,PER47,1
3633,PER10,29
3633,PER11,45
3633,PER12,103
3633,PER13,215
3633,PER14,349
3633,PER15,406
3633,PER16,443
3633,PER17,452
3633,PER18,460
3633,PER19,471
3633,PER20,477
3633,PER21,480
3633,PER22,472
3633,PER23,474
3633,PER24,468
3633,PER25,462
3633,PER26,453
3633,PER27,450
3633,PER28,425
3633,PER29,372
3633,PER30,316
3633,PER31,272
3633,PER32,244
3633,PER33,225
3633,PER34,191
3633,PER35,166
3633,PER36,166
3633,PER37,141
3633,PER38,131
3633,PER39,121
3633,PER40,85
3633,PER41,57
3633,PER42,39
3633,PER43,28
3633,PER44,20
3633,PER45,17
3633,PER46,11
3633,PER47,4
3633,PER8,6
3633,PER9,10
3634,PER10,18
3634,PER11,21
3634,PER12,24
3634,PER13,39
3634,PER14,55
3634,PER15,74
3634,PER16,84
3634,PER17,80
3634,PER18,84
3634,PER19,95
3634,PER20,101
3634,PER21,103
3634,PER22,106
3634,PER23,101
3634,PER24,99
3634,PER25,87
3634,PER26,87
3634,PER27,90
3634,PER28,95
3634,PER29,88
3634,PER30,84
3634,PER31,88
3634,PER32,77
3634,PER33,68
3634,PER34,57
3634,PER35,57
3634,PER36,54
3634,PER37,45
3634,PER38,36
3634,PER39,33
3634,PER40,21
3634,PER41,22
3634,PER42,17
3634,PER43,11
3634,PER44,4
3634,PER45,4
3634,PER46,4
3634,PER47,2
3634,PER8,5
3634,PER9,9
3635,PER10,2
3635,PER11,2
3635,PER12,3
3635,PER13,5
3635,PER14,7
3635,PER15,7
3635,PER16,9
3635,PER17,11
3635,PER18,12
3635,PER19,16
3635,PER20,20
3635,PER21,26
3635,PER22,56
3635,PER23,82
3635,PER24,84
3635,PER25,57
3635,PER26,28
3635,PER27,16
3635,PER28,9
3635,PER29,5
3635,PER30,5
3635,PER31,5
3635,PER32,3
3635,PER33,5
3635,PER34,7
3635,PER35,6
3635,PER36,5
3635,PER37,2
3635,PER38,1
3635,PER39,2
3635,PER42,1
3635,PER43,1
3635,PER8,1
3635,PER9,1
3636,PER10,41
3636,PER11,63
3636,PER12,95
3636,PER13,181
3636,PER14,291
3636,PER15,376
3636,PER16,405
3636,PER17,417
3636,PER18,434
3636,PER19,441
3636,PER20,448
3636,PER21,454
3636,PER22,458
3636,PER23,464
3636,PER24,467
3636,PER25,466
3636,PER26,452
3636,PER27,445
3636,PER28,431
3636,PER29,377
3636,PER30,318
3636,PER31,297
3636,PER32,266
3636,PER33,224
3636,PER34,191
3636,PER35,177
3636,PER36,164
3636,PER37,141
3636,PER38,132
3636,PER39,105
3636,PER40,89
3636,PER41,71
3636,PER42,46
3636,PER43,42
3636,PER44,32
3636,PER45,29
3636,PER46,24
3636,PER47,19
3636,PER8,7
3636,PER9,17
3638,PER10,20
3638,PER11,37
3638,PER12,70
3638,PER13,114
3638,PER14,169
3638,PER15,199
3638,PER16,226
3638,PER17,239
3638,PER18,259
3638,PER19,269
3638,PER20,278
3638,PER21,269
3638,PER22,268
3638,PER23,272
3638,PER24,271
3638,PER25,269
3638,PER26,268
3638,PER27,263
3638,PER28,251
3638,PER29,242
3638,PER30,228
3638,PER31,210
3638,PER32,187
3638,PER33,177
3638,PER34,138
3638,PER35,123
3638,PER36,117
3638,PER37,110
3638,PER38,92
3638,PER39,71
3638,PER40,58
3638,PER41,48
3638,PER42,34
3638,PER43,24
3638,PER44,21
3638,PER45,12
3638,PER46,10
3638,PER47,5
3638,PER8,7
3638,PER9,11
3639,PER10,18
3639,PER11,27
3639,PER12,39
3639,PER13,75
3639,PER14,109
3639,PER15,142
3639,PER16,161
3639,PER17,171
3639,PER18,182
3639,PER19,193
3639,PER20,197
3639,PER21,203
3639,PER22,199
3639,PER23,197
3639,PER24,194
3639,PER25,191
3639,PER26,193
3639,PER27,194
3639,PER28,187
3639,PER29,172
3639,PER30,154
3639,PER31,140
3639,PER32,131
3639,PER33,120
3639,PER34,97
3639,PER35,84
3639,PER36,79
3639,PER37,76
3639,PER38,63
3639,PER39,54
3639,PER40,43
3639,PER41,28
3639,PER42,17
3639,PER43,19
3639,PER44,16
3639,PER45,12
3639,PER46,8
3639,PER47,4
3639,PER8,2
3639,PER9,7
3640,PER10,6
3640,PER11,13
3640,PER12,34
3640,PER13,79
3640,PER14,139
3640,PER15,165
3640,PER16,187
3640,PER17,194
3640,PER18,195
3640,PER19,202
3640,PER20,205
3640,PER21,204
3640,PER22,208
3640,PER23,207
3640,PER24,203
3640,PER25,200
3640,PER26,189
3640,PER27,183
3640,PER28,168
3640,PER29,149
3640,PER30,118
3640,PER31,101
3640,PER32,92
3640,PER33,78
3640,PER34,72
3640,PER35,64
3640,PER36,56
3640,PER37,47
3640,PER38,41
3640,PER39,35
3640,PER40,28
3640,PER41,25
3640,PER42,18
3640,PER43,15
3640,PER44,10
3640,PER45,6
3640,PER46,5
3640,PER47,4
3640,PER8,1
3640,PER9,2
3642,PER10,34
3642,PER11,57
3642,PER12,121
3642,PER13,248
3642,PER14,419
3642,PER15,511
3642,PER16,558
3642,PER17,588
3642,PER18,615
3642,PER19,641
3642,PER20,667
3642,PER21,685
3642,PER22,703
3642,PER23,710
3642,PER24,686
3642,PER25,677
3642,PER26,676
3642,PER27,662
3642,PER28,638
3642,PER29,574
3642,PER30,509
3642,PER31,467
3642,PER32,435
3642,PER33,374
3642,PER34,307
3642,PER35,263
3642,PER36,236
3642,PER37,227
3642,PER38,195
3642,PER39,173
3642,PER40,125
3642,PER41,82
3642,PER42,64
3642,PER43,52
3642,PER44,38
3642,PER45,28
3642,PER46,16
3642,PER47,12
3642,PER8,5
3642,PER9,12
3643,PER10,16
3643,PER11,25
3643,PER12,48
3643,PER13,107
3643,PER14,149
3643,PER15,182
3643,PER16,198
3643,PER17,208
3643,PER18,223
3643,PER19,236
3643,PER20,245
3643,PER21,252
3643,PER22,254
3643,PER23,251
3643,PER24,254
3643,PER25,253
3643,PER26,262
3643,PER27,266
3643,PER28,257
3643,PER29,243
3643,PER30,224
3643,PER31,216
3643,PER32,197
3643,PER33,168
3643,PER34,145
3643,PER35,130
3643,PER36,120
3643,PER37,111
3643,PER38,88
3643,PER39,76
3643,PER40,59
3643,PER41,45
3643,PER42,30
