ZONE,PER,QUANTITY
58,PER29,150
58,PER30,134
58,PER31,119
58,PER32,100
58,PER33,93
58,PER34,78
58,PER35,59
58,PER36,56
58,PER37,51
58,PER38,54
58,PER39,36
58,PER40,36
58,PER41,29
58,PER42,25
58,PER43,22
58,PER44,25
58,PER45,20
58,PER46,15
58,PER47,10
58,PER8,3
58,PER9,6
59,PER10,10
59,PER11,18
59,PER12,32
59,PER13,51
59,PER14,89
59,PER15,98
59,PER16,107
59,PER17,118
59,PER18,134
59,PER19,150
59,PER20,167
59,PER21,175
59,PER22,172
59,PER23,161
59,PER24,164
59,PER25,161
59,PER26,159
59,PER27,148
59,PER28,137
59,PER29,121
59,PER30,109
59,PER31,104
59,PER32,95
59,PER33,82
59,PER34,64
59,PER35,58
59,PER36,62
59,PER37,63
59,PER38,53
59,PER39,35
59,PER40,20
59,PER41,15
59,PER42,12
59,PER43,12
59,PER44,12
59,PER45,11
59,PER46,8
59,PER47,6
59,PER8,3
59,PER9,3
60,PER10,9
60,PER11,12
60,PER12,19
60,PER13,34
60,PER14,58
60,PER15,70
60,PER16,78
60,PER17,80
60,PER18,86
60,PER19,94
60,PER20,89
60,PER21,91
60,PER22,92
60,PER23,91
60,PER24,92
60,PER25,91
60,PER26,87
60,PER27,90
60,PER28,89
60,PER29,85
60,PER30,81
60,PER31,76
60,PER32,74
60,PER33,59
60,PER34,43
60,PER35,44
60,PER36,38
60,PER37,34
60,PER38,34
60,PER39,28
60,PER40,14
60,PER41,14
60,PER42,11
60,PER43,11
60,PER44,11
60,PER45,7
60,PER46,6
60,PER47,5
60,PER9,4
61,PER10,17
61,PER11,28
61,PER12,69
61,PER13,186
61,PER14,347
61,PER15,429
61,PER16,466
61,PER17,462
61,PER18,463
61,PER19,464
61,PER20,466
61,PER21,470
61,PER22,471
61,PER23,470
61,PER24,457
61,PER25,451
61,PER26,461
61,PER27,473
61,PER28,456
61,PER29,381
61,PER30,312
61,PER31,257
61,PER32,207
61,PER33,160
61,PER34,127
61,PER35,99
61,PER36,77
61,PER37,63
61,PER38,52
61,PER39,46
61,PER40,37
61,PER41,30
61,PER42,24
61,PER43,21
61,PER44,15
61,PER45,12
61,PER46,10
61,PER47,3
61,PER8,5
61,PER9,7
62,PER12,1
62,PER13,6
62,PER14,7
62,PER15,12
62,PER16,15
62,PER17,15
62,PER18,16
62,PER19,17
62,PER20,16
62,PER21,17
62,PER22,19
62,PER23,19
62,PER24,17
62,PER25,18
62,PER26,12
62,PER27,13
62,PER28,11
62,PER29,13
62,PER30,12
62,PER31,10
62,PER32,10
62,PER33,9
62,PER34,16
62,PER35,18
62,PER36,27
62,PER37,25
62,PER38,24
62,PER39,21
62,PER40,14
62,PER41,4
62,PER42,1
63,PER10,1
63,PER11,1
63,PER12,10
63,PER13,14
63,PER14,22
63,PER15,33
63,PER16,32
63,PER17,35
63,PER18,43
63,PER19,54
63,PER20,58
63,PER21,61
63,PER22,65
63,PER23,62
63,PER24,54
63,PER25,50
63,PER26,52
63,PER27,59
63,PER28,61
63,PER29,57
63,PER30,51
63,PER31,50
63,PER32,44
63,PER33,48
63,PER34,51
63,PER35,56
63,PER36,57
63,PER37,58
63,PER38,47
63,PER39,35
63,PER40,25
63,PER41,19
63,PER42,13
63,PER43,10
63,PER44,9
63,PER45,8
63,PER46,5
63,PER47,2
64,PER10,1
64,PER11,2
64,PER12,7
64,PER13,10
64,PER14,11
64,PER15,15
64,PER16,15
64,PER17,16
64,PER18,17
64,PER19,20
64,PER20,22
64,PER21,22
64,PER22,22
64,PER23,18
64,PER24,17
64,PER25,17
64,PER26,15
64,PER27,13
64,PER28,13
64,PER29,13
64,PER30,12
64,PER31,16
64,PER32,11
64,PER33,7
64,PER34,5
64,PER35,7
64,PER36,8
64,PER37,8
64,PER38,8
64,PER39,5
64,PER40,4
64,PER41,3
64,PER42,4
64,PER43,5
64,PER44,5
64,PER45,5
64,PER46,1
65,PER10,30
65,PER11,41
65,PER12,65
65,PER13,97
65,PER14,149
65,PER15,188
65,PER16,222
65,PER17,248
65,PER18,273
65,PER19,291
65,PER20,303
65,PER21,317
65,PER22,315
65,PER23,315
65,PER24,304
65,PER25,296
65,PER26,289
65,PER27,289
65,PER28,279
65,PER29,266
65,PER30,260
65,PER31,235
65,PER32,217
65,PER33,182
65,PER34,161
65,PER35,138
65,PER36,123
65,PER37,110
65,PER38,108
65,PER39,85
65,PER40,64
65,PER41,48
65,PER42,45
65,PER43,30
65,PER44,26
65,PER45,20
65,PER46,15
65,PER47,8
65,PER8,8
65,PER9,13
66,PER10,4
66,PER11,4
66,PER12,8
66,PER13,8
66,PER14,13
66,PER15,10
66,PER16,6
66,PER17,6
66,PER18,6
66,PER19,8
66,PER20,9
66,PER21,9
66,PER22,9
66,PER23,11
66,PER24,14
66,PER25,14
66,PER26,14
66,PER27,11
66,PER28,14
66,PER29,16
66,PER30,18
66,PER31,14
66,PER32,11
66,PER33,11
66,PER34,8
66,PER35,16
66,PER36,21
66,PER37,22
66,PER38,15
66,PER39,10
66,PER40,9
66,PER41,5
66,PER45,1
66,PER46,2
66,PER47,3
66,PER9,4
67,PER10,24
67,PER11,31
67,PER12,55
67,PER13,90
67,PER14,144
67,PER15,183
67,PER16,217
67,PER17,239
67,PER18,256
67,PER19,276
67,PER20,284
67,PER21,290
67,PER22,293
67,PER23,286
67,PER24,274
67,PER25,280
67,PER26,269
67,PER27,261
67,PER28,265
67,PER29,252
67,PER30,241
67,PER31,234
67,PER32,210
67,PER33,192
67,PER34,149
67,PER35,131
67,PER36,126
67,PER37,121
67,PER38,87
67,PER39,74
67,PER40,66
67,PER41,53
67,PER42,34
67,PER43,20
67,PER44,14
67,PER45,12
67,PER46,8
67,PER47,6
67,PER8,7
67,PER9,10
68,PER10,3
68,PER11,7
68,PER12,10
68,PER13,16
68,PER14,20
68,PER15,27
68,PER16,28
68,PER17,30
68,PER18,33
68,PER19,32
68,PER20,33
68,PER21,41
68,PER22,41
68,PER23,41
68,PER24,44
68,PER25,38
68,PER26,39
68,PER27,38
68,PER28,44
68,PER29,38
68,PER30,36
68,PER31,25
68,PER32,27
68,PER33,24
68,PER34,29
68,PER35,29
68,PER36,30
68,PER37,18
68,PER38,14
68,PER39,11
68,PER40,8
68,PER41,7
68,PER42,6
68,PER43,6
68,PER44,5
68,PER45,3
68,PER46,1
68,PER8,1
68,PER9,3
69,PER10,4
69,PER11,5
69,PER12,4
69,PER13,9
69,PER14,9
69,PER15,9
69,PER16,8
69,PER17,9
69,PER18,10
69,PER19,10
69,PER20,10
69,PER21,9
69,PER22,7
69,PER23,10
69,PER24,11
69,PER25,10
69,PER26,7
69,PER27,9
69,PER28,12
69,PER29,9
69,PER30,10
69,PER31,13
69,PER32,14
69,PER33,10
69,PER34,11
69,PER35,7
69,PER36,14
69,PER37,19
69,PER38,18
69,PER39,15
69,PER40,5
69,PER41,2
69,PER42,2
69,PER43,3
69,PER44,2
70,PER10,46
70,PER11,75
70,PER12,115
70,PER13,183
70,PER14,280
70,PER15,348
70,PER16,403
70,PER17,428
70,PER18,438
70,PER19,445
70,PER20,459
70,PER21,471
70,PER22,472
70,PER23,470
70,PER24,471
70,PER25,464
70,PER26,450
70,PER27,443
70,PER28,433
70,PER29,413
70,PER30,394
70,PER31,357
70,PER32,314
70,PER33,257
70,PER34,198
70,PER35,148
70,PER36,125
70,PER37,106
70,PER38,85
70,PER39,71
70,PER40,63
70,PER41,58
70,PER42,50
70,PER43,48
70,PER44,40
70,PER45,34
70,PER46,29
70,PER47,23
70,PER8,10
70,PER9,18
71,PER10,3
71,PER11,4
71,PER12,15
71,PER13,19
71,PER14,18
71,PER15,23
71,PER16,28
71,PER17,29
71,PER18,27
71,PER19,27
71,PER20,29
71,PER21,30
71,PER22,33
71,PER23,33
71,PER24,32
71,PER25,29
71,PER26,30
71,PER27,31
71,PER28,28
71,PER29,31
71,PER30,32
71,PER31,31
71,PER32,26
71,PER33,21
71,PER34,17
71,PER35,16
71,PER36,17
71,PER37,17
71,PER38,15
71,PER39,13
71,PER40,9
71,PER41,7
71,PER42,4
71,PER43,4
71,PER44,3
71,PER45,4
71,PER46,2
71,PER47,1
72,PER10,3
72,PER11,15
72,PER12,23
72,PER13,58
72,PER14,113
72,PER15,147
72,PER16,154
72,PER17,149
72,PER18,158
72,PER19,163
72,PER20,166
72,PER21,168
72,PER22,173
72,PER23,173
72,PER24,163
72,PER25,155
72,PER26,154
72,PER27,153
72,PER28,146
72,PER29,119
72,PER30,84
72,PER31,78
72,PER32,70
72,PER33,71
72,PER34,70
72,PER35,76
72,PER36,69
72,PER37,59
72,PER38,48
72,PER39,39
72,PER40,31
72,PER41,27
72,PER42,15
72,PER43,9
72,PER44,4
72,PER45,2
72,PER46,1
72,PER47,2
72,PER8,2
72,PER9,2
73,PER10,23
73,PER11,28
73,PER12,79
73,PER13,275
73,PER14,634
73,PER15,811
73,PER16,853
73,PER17,816
73,PER18,807
73,PER19,813
73,PER20,813
73,PER21,811
73,PER22,799
73,PER23,816
73,PER24,820
73,PER25,817
73,PER26,814
73,PER27,852
73,PER28,812
73,PER29,592
73,PER30,401
73,PER31,299
73,PER32,239
73,PER33,180
73,PER34,158
73,PER35,137
73,PER36,161
73,PER37,142
73,PER38,109
73,PER39,86
73,PER40,59
73,PER41,34
73,PER42,23
73,PER43,25
73,PER44,27
73,PER45,22
73,PER46,22
73,PER47,15
73,PER8,9
73,PER9,13
74,PER10,5
74,PER11,5
74,PER12,3
74,PER13,7
74,PER14,14
74,PER15,16
74,PER16,17
74,PER17,15
74,PER18,17
74,PER19,16
74,PER20,19
74,PER21,18
74,PER22,18
74,PER23,17
74,PER24,17
74,PER25,17
74,PER26,21
74,PER27,19
74,PER28,22
74,PER29,22
74,PER30,14
74,PER31,12
74,PER32,11
74,PER33,18
74,PER34,17
74,PER35,12
74,PER36,23
74,PER37,28
74,PER38,27
74,PER39,21
74,PER40,21
74,PER41,12
74,PER42,7
74,PER43,7
74,PER44,2
74,PER8,2
74,PER9,3
75,PER10,12
75,PER11,23
75,PER12,64
75,PER13,292
75,PER14,664
75,PER15,822
75,PER16,841
75,PER17,787
75,PER18,779
75,PER19,787
75,PER20,799
75,PER21,811
75,PER22,817
75,PER23,813
75,PER24,809
75,PER25,802
75,PER26,818
75,PER27,847
75,PER28,774
75,PER29,621
75,PER30,378
75,PER31,295
75,PER32,225
75,PER33,187
75,PER34,133
75,PER35,109
75,PER36,112
75,PER37,101
75,PER38,91
75,PER39,77
75,PER40,55
75,PER41,41
75,PER42,33
75,PER43,25
75,PER44,13
75,PER45,14
75,PER46,12
75,PER47,8
75,PER8,1
75,PER9,4
76,PER10,4
76,PER11,4
76,PER12,5
76,PER13,4
76,PER14,8
76,PER15,8
76,PER16,14
76,PER17,16
76,PER18,21
76,PER19,35
76,PER20,35
76,PER21,36
76,PER22,35
76,PER23,30
76,PER24,23
76,PER25,21
76,PER26,22
76,PER27,25
76,PER28,28
76,PER29,29
76,PER30,24
76,PER31,17
76,PER32,24
76,PER33,22
76,PER34,20
76,PER35,14
76,PER36,25
76,PER37,20
76,PER38,19
76,PER39,9
76,PER40,6
76,PER41,5
76,PER42,4
76,PER43,1
76,PER44,1
76,PER8,2
76,PER9,3
77,PER10,1
77,PER11,5
77,PER12,8
77,PER13,22
77,PER14,40
77,PER15,45
77,PER16,45
77,PER17,42
77,PER18,45
77,PER19,43
77,PER20,44
77,PER21,46
77,PER22,45
77,PER23,47
77,PER24,49
77,PER25,52
77,PER26,53
77,PER27,53
77,PER28,51
77,PER29,43
77,PER30,40
77,PER31,34
77,PER32,38
77,PER33,46
77,PER34,44
77,PER35,47
77,PER36,55
77,PER37,64
77,PER38,59
77,PER39,51
77,PER40,45
77,PER41,31
77,PER42,20
77,PER43,13
77,PER44,9
77,PER45,3
77,PER46,2
77,PER47,1
77,PER8,1
77,PER9,1
78,PER10,9
78,PER11,32
78,PER12,46
78,PER13,78
78,PER14,107
78,PER15,152
78,PER16,175
78,PER17,208
78,PER18,228
78,PER19,258
78,PER20,280
78,PER21,286
78,PER22,277
78,PER23,263
78,PER24,261
78,PER25,273
78,PER26,264
78,PER27,247
78,PER28,231
78,PER29,225
78,PER30,231
78,PER31,211
78,PER32,200
78,PER33,172
78,PER34,158
78,PER35,148
78,PER36,131
78,PER37,114
78,PER38,109
78,PER39,109
78,PER40,96
78,PER41,70
78,PER42,49
78,PER43,36
78,PER44,21
78,PER45,17
78,PER46,14
78,PER47,8
78,PER8,2
78,PER9,2
79,PER10,30
79,PER11,46
79,PER12,68
79,PER13,102
79,PER14,149
79,PER15,195
79,PER16,212
79,PER17,223
79,PER18,228
79,PER19,249
79,PER20,253
79,PER21,255
79,PER22,252
79,PER23,267
79,PER24,272
79,PER25,251
79,PER26,252
79,PER27,261
79,PER28,260
79,PER29,257
79,PER30,241
79,PER31,228
79,PER32,211
79,PER33,204
79,PER34,177
79,PER35,142
79,PER36,135
79,PER37,123
79,PER38,104
79,PER39,87
79,PER40,65
79,PER41,53
79,PER42,52
79,PER43,45
79,PER44,35
79,PER45,27
79,PER46,20
79,PER47,10
79,PER8,2
79,PER9,7
80,PER10,27
80,PER11,34
80,PER12,47
80,PER13,76
80,PER14,133
80,PER15,168
80,PER16,198
80,PER17,203
80,PER18,219
80,PER19,225
80,PER20,228
80,PER21,227
80,PER22,230
80,PER23,229
80,PER24,223
80,PER25,224
80,PER26,225
80,PER27,220
80,PER28,210
80,PER29,204
80,PER30,193
80,PER31,179
80,PER32,167
80,PER33,157
80,PER34,135
80,PER35,118
80,PER36,113
80,PER37,110
80,PER38,85
80,PER39,75
80,PER40,65
80,PER41,47
80,PER42,37
80,PER43,27
80,PER44,23
80,PER45,13
80,PER46,10
80,PER47,8
80,PER8,7
80,PER9,12
81,PER15,2
81,PER16,2
81,PER17,3
81,PER18,3
81,PER19,3
81,PER20,3
81,PER21,4
81,PER22,4
81,PER23,5
81,PER24,5
81,PER25,4
81,PER26,3
81,PER27,1
81,PER28,1
81,PER29,1
81,PER30,1
81,PER31,1
81,PER32,1
81,PER33,1
81,PER34,1
81,PER35,1
81,PER36,1
81,PER37,1
81,PER38,1
81,PER39,1
81,PER40,2
81,PER41,2
81,PER42,2
81,PER43,1
82,PER10,9
82,PER11,15
82,PER12,20
82,PER13,23
82,PER14,35
82,PER15,46
82,PER16,46
82,PER17,45
82,PER18,48
82,PER19,46
82,PER20,48
82,PER21,47
82,PER22,48
82,PER23,45
82,PER24,48
82,PER25,46
82,PER26,54
82,PER27,57
82,PER28,53
82,PER29,48
82,PER30,41
82,PER31,40
82,PER32,43
82,PER33,39
82,PER34,38
82,PER35,39
82,PER36,39
82,PER37,38
82,PER38,30
82,PER39,20
82,PER40,18
82,PER41,14
82,PER42,10
82,PER43,6
82,PER44,6
82,PER45,5
82,PER46,4
82,PER47,3
82,PER8,2
82,PER9,4
83,PER10,11
83,PER11,15
83,PER12,15
83,PER13,35
83,PER14,72
83,PER15,82
83,PER16,75
83,PER17,70
83,PER18,80
83,PER19,82
83,PER20,89
83,PER21,99
83,PER22,117
83,PER23,130
83,PER24,126
83,PER25,110
83,PER26,106
83,PER27,113
83,PER28,118
83,PER29,92
83,PER30,72
83,PER31,74
83,PER32,74
83,PER33,87
83,PER34,98
83,PER35,117
83,PER36,154
83,PER37,165
83,PER38,155
83,PER39,126
83,PER40,94
83,PER41,65
83,PER42,46
83,PER43,31
83,PER44,13
83,PER45,9
83,PER46,9
83,PER47,5
83,PER9,4
84,PER10,9
84,PER11,13
84,PER12,14
84,PER13,18
84,PER14,31
84,PER15,37
84,PER16,41
84,PER17,46
84,PER18,53
84,PER19,60
84,PER20,62
84,PER21,62
84,PER22,59
84,PER23,60
84,PER24,59
84,PER25,62
84,PER26,62
84,PER27,69
84,PER28,60
84,PER29,46
84,PER30,41
84,PER31,44
84,PER32,38
84,PER33,32
84,PER34,28
84,PER35,32
84,PER36,37
84,PER37,33
84,PER38,35
84,PER39,25
84,PER40,25
84,PER41,19
84,PER42,17
84,PER43,12
84,PER44,9
84,PER45,8
84,PER46,8
84,PER47,2
84,PER9,6
85,PER10,51
85,PER11,66
85,PER12,115
85,PER13,187
85,PER14,270
85,PER15,349
85,PER16,397
85,PER17,433
85,PER18,494
85,PER19,527
85,PER20,574
85,PER21,602
85,PER22,592
85,PER23,572
85,PER24,560
85,PER25,550
85,PER26,530
85,PER27,521
85,PER28,527
85,PER29,517
85,PER30,501
85,PER31,487
85,PER32,436
85,PER33,378
85,PER34,329
85,PER35,315
85,PER36,332
85,PER37,331
85,PER38,284
85,PER39,217
85,PER40,163
85,PER41,146
85,PER42,110
85,PER43,93
85,PER44,62
85,PER45,48
85,PER46,36
85,PER47,25
85,PER8,12
85,PER9,24
86,PER10,21
86,PER11,32
86,PER12,60
86,PER13,104
86,PER14,168
86,PER15,213
86,PER16,241
86,PER17,260
86,PER18,275
86,PER19,316
86,PER20,330
86,PER21,340
86,PER22,343
86,PER23,358
86,PER24,354
86,PER25,333
86,PER26,325
86,PER27,330
86,PER28,322
86,PER29,318
86,PER30,322
86,PER31,304
86,PER32,286
86,PER33,256
86,PER34,252
86,PER35,244
86,PER36,215
86,PER37,205
86,PER38,174
86,PER39,143
86,PER40,95
86,PER41,70
86,PER42,53
86,PER43,41
86,PER44,35
86,PER45,28
86,PER46,17
86,PER47,11
86,PER8,3
86,PER9,15
87,PER10,10
87,PER11,20
87,PER12,24
87,PER13,24
87,PER14,46
87,PER15,53
87,PER16,60
87,PER17,59
87,PER18,69
87,PER19,70
87,PER20,72
87,PER21,69
87,PER22,67
87,PER23,69
87,PER24,74
87,PER25,76
87,PER26,75
87,PER27,75
87,PER28,69
87,PER29,63
87,PER30,58
87,PER31,51
87,PER32,44
87,PER33,36
87,PER34,38
87,PER35,34
87,PER36,33
87,PER37,35
87,PER38,25
87,PER39,15
87,PER40,13
87,PER41,10
87,PER42,8
87,PER43,6
87,PER44,4
87,PER45,4
87,PER46,4
87,PER47,2
87,PER8,2
87,PER9,4
88,PER10,4
88,PER11,7
88,PER12,10
88,PER13,12
88,PER14,20
88,PER15,21
88,PER16,28
88,PER17,27
88,PER18,27
88,PER19,27
88,PER20,28
88,PER21,34
88,PER22,35
88,PER23,33
88,PER24,30
88,PER25,27
88,PER26,31
88,PER27,34
88,PER28,36
88,PER29,28
88,PER30,21
88,PER31,18
88,PER32,21
88,PER33,24
88,PER34,34
88,PER35,42
88,PER36,47
88,PER37,41
88,PER38,33
88,PER39,27
88,PER40,22
88,PER41,18
88,PER42,8
88,PER43,7
88,PER44,8
88,PER45,6
88,PER46,7
88,PER47,2
88,PER9,3
89,PER10,2
89,PER11,3
89,PER12,4
89,PER13,11
89,PER14,20
89,PER15,14
89,PER16,15
89,PER17,20
89,PER18,24
89,PER19,26
89,PER20,27
89,PER21,31
89,PER22,29
89,PER23,30
89,PER24,26
89,PER25,22
89,PER26,18
89,PER27,23
89,PER28,29
89,PER29,24
89,PER30,23
89,PER31,26
89,PER32,27
89,PER33,31
89,PER34,23
89,PER35,32
89,PER36,46
89,PER37,47
89,PER38,37
89,PER39,29
89,PER40,24
89,PER41,17
89,PER42,10
89,PER43,9
89,PER44,6
89,PER45,3
89,PER46,1
89,PER8,2
89,PER9,1
90,PER10,14
90,PER11,23
90,PER12,47
90,PER13,89
90,PER14,165
90,PER15,216
90,PER16,233
90,PER17,238
90,PER18,240
90,PER19,251
90,PER20,253
90,PER21,255
90,PER22,249
90,PER23,252
90,PER24,248
90,PER25,246
90,PER26,251
90,PER27,253
90,PER28,239
90,PER29,195
90,PER30,166
90,PER31,148
90,PER32,130
90,PER33,109
90,PER34,80
90,PER35,62
90,PER36,55
90,PER37,47
90,PER38,35
90,PER39,27
90,PER40,26
90,PER41,17
90,PER42,16
90,PER43,14
90,PER44,13
90,PER45,9
90,PER46,5
90,PER47,4
90,PER8,5
90,PER9,10
91,PER10,8
91,PER11,9
91,PER12,10
91,PER13,5
91,PER14,8
91,PER15,10
91,PER16,14
91,PER17,15
91,PER18,18
91,PER19,18
91,PER20,15
91,PER21,16
91,PER22,14
91,PER23,14
91,PER24,12
91,PER25,10
91,PER26,10
91,PER27,9
91,PER28,7
91,PER29,8
91,PER30,10
91,PER31,9
91,PER32,9
91,PER33,7
91,PER34,6
91,PER35,9
91,PER36,8
91,PER37,10
91,PER38,8
91,PER39,7
91,PER44,1
91,PER45,1
91,PER8,2
91,PER9,7
92,PER10,41
92,PER11,60
92,PER12,104
92,PER13,166
92,PER14,225
92,PER15,258
92,PER16,309
92,PER17,358
92,PER18,424
92,PER19,492
92,PER20,534
92,PER21,580
92,PER22,603
92,PER23,611
92,PER24,615
92,PER25,604
92,PER26,552
92,PER27,519
92,PER28,467
92,PER29,447
92,PER30,426
92,PER31,419
92,PER32,408
92,PER33,410
92,PER34,374
92,PER35,349
92,PER36,372
92,PER37,340
92,PER38,310
92,PER39,268
92,PER40,171
92,PER41,121
92,PER42,99
92,PER43,80
92,PER44,53
92,PER45,42
92,PER46,27
92,PER47,15
92,PER8,10
92,PER9,20
93,PER10,2
93,PER11,3
93,PER12,6
93,PER13,9
93,PER14,17
93,PER15,23
93,PER16,23
93,PER17,28
93,PER18,31
93,PER19,29
93,PER20,32
93,PER21,34
93,PER22,43
93,PER23,41
93,PER24,35
93,PER25,30
93,PER26,30
93,PER27,30
93,PER28,30
93,PER29,28
93,PER30,26
93,PER31,27
93,PER32,27
93,PER33,27
93,PER34,22
93,PER35,24
93,PER36,29
93,PER37,30
93,PER38,30
93,PER39,22
93,PER40,16
93,PER41,10
93,PER42,6
93,PER43,5
93,PER44,4
93,PER45,2
93,PER46,2
93,PER47,1
93,PER9,1
94,PER10,2
94,PER11,3
94,PER12,4
94,PER13,10
94,PER14,25
94,PER15,30
94,PER16,31
94,PER17,30
94,PER18,33
94,PER19,40
94,PER20,43
94,PER21,44
94,PER22,45
94,PER23,48
94,PER24,46
94,PER25,44
94,PER26,44
94,PER27,40
94,PER28,40
94,PER29,31
94,PER30,29
94,PER31,30
94,PER32,30
94,PER33,30
94,PER34,34
94,PER35,36
94,PER36,38
94,PER37,33
94,PER38,32
94,PER39,22
94,PER40,17
94,PER41,8
94,PER42,8
94,PER43,11
94,PER44,10
94,PER45,8
94,PER46,1
94,PER47,1
94,PER8,1
94,PER9,2
95,PER10,2
95,PER11,2
95,PER12,2
95,PER13,5
95,PER14,9
95,PER15,9
95,PER16,12
95,PER17,15
95,PER18,17
95,PER19,16
95,PER20,17
95,PER21,20
95,PER22,20
95,PER23,21
95,PER24,23
95,PER25,21
95,PER26,21
95,PER27,22
95,PER28,17
95,PER29,16
95,PER30,19
95,PER31,12
95,PER32,10
95,PER33,12
95,PER34,16
95,PER35,13
95,PER36,13
95,PER37,13
95,PER38,8
95,PER39,10
95,PER40,8
95,PER41,8
95,PER42,2
95,PER43,2
95,PER44,2
95,PER8,2
95,PER9,2
96,PER12,3
96,PER13,9
96,PER14,8
96,PER15,11
96,PER16,12
96,PER17,13
96,PER18,14
96,PER19,15
96,PER20,14
96,PER21,14
96,PER22,16
96,PER23,17
96,PER24,21
96,PER25,22
96,PER26,21
96,PER27,23
96,PER28,19
96,PER29,14
96,PER30,16
96,PER31,17
96,PER32,16
96,PER33,14
96,PER34,26
96,PER35,26
96,PER36,31
96,PER37,30
96,PER38,22
96,PER39,18
96,PER40,18
96,PER41,10
96,PER42,6
96,PER43,7
96,PER44,6
96,PER45,4
96,PER46,1
97,PER10,11
97,PER11,21
97,PER12,43
97,PER13,219
97,PER14,466
97,PER15,636
97,PER16,677
97,PER17,660
97,PER18,669
97,PER19,664
97,PER20,659
97,PER21,663
97,PER22,660
97,PER23,659
97,PER24,656
97,PER25,644
97,PER26,643
97,PER27,646
97,PER28,601
97,PER29,457
97,PER30,297
97,PER31,221
97,PER32,172
97,PER33,125
97,PER34,86
97,PER35,63
97,PER36,60
97,PER37,44
97,PER38,34
97,PER39,23
97,PER40,20
97,PER41,23
97,PER42,19
97,PER43,18
97,PER44,15
97,PER45,13
97,PER46,10
97,PER47,7
97,PER8,3
97,PER9,6
98,PER13,1
98,PER14,2
98,PER15,3
98,PER16,5
98,PER17,7
98,PER18,7
98,PER19,7
98,PER20,7
98,PER21,7
98,PER22,7
98,PER23,7
98,PER24,6
98,PER25,6
98,PER26,6
98,PER27,6
98,PER28,4
98,PER29,4
98,PER30,3
98,PER31,3
98,PER32,3
98,PER33,5
98,PER34,6
98,PER35,5
98,PER36,7
98,PER37,7
98,PER38,8
98,PER39,7
98,PER40,6
98,PER41,4
98,PER42,1
99,PER10,2
99,PER11,7
99,PER12,11
99,PER13,27
99,PER14,46
99,PER15,56
99,PER16,63
99,PER17,64
99,PER18,65
99,PER19,63
99,PER20,64
99,PER21,67
99,PER22,74
99,PER23,86
99,PER24,82
99,PER25,73
99,PER26,70
99,PER27,79
99,PER28,81
99,PER29,82
99,PER30,62
99,PER31,61
99,PER32,64
99,PER33,73
99,PER34,74
99,PER35,90
99,PER36,106
99,PER37,100
99,PER38,76
99,PER39,60
99,PER40,45
99,PER41,32
99,PER42,21
99,PER43,12
99,PER44,4
99,PER45,2
99,PER46,3
99,PER47,1
99,PER9,1
100,PER10,37
100,PER11,51
100,PER12,93
100,PER13,149
100,PER14,223
100,PER15,274
100,PER16,287
100,PER17,315
100,PER18,346
100,PER19,393
100,PER20,427
100,PER21,457
100,PER22,444
100,PER23,439
100,PER24,434
100,PER25,434
100,PER26,412
100,PER27,413
100,PER28,390
100,PER29,376
100,PER30,363
100,PER31,346
100,PER32,327
100,PER33,278
100,PER34,251
100,PER35,258
100,PER36,224
100,PER37,197
100,PER38,183
100,PER39,159
100,PER40,116
100,PER41,82
100,PER42,68
100,PER43,61
100,PER44,43
100,PER45,36
100,PER46,29
100,PER47,14
100,PER8,3
100,PER9,11
101,PER10,2
101,PER11,2
101,PER12,4
101,PER13,7
101,PER14,9
101,PER15,13
101,PER16,19
101,PER17,21
101,PER18,22
101,PER19,28
101,PER20,27
101,PER21,30
101,PER22,28
101,PER23,26
101,PER24,27
101,PER25,26
101,PER26,20
101,PER27,18
101,PER28,18
101,PER29,18
101,PER30,16
101,PER31,14
101,PER32,16
101,PER33,14
101,PER34,14
101,PER35,13
101,PER36,13
101,PER37,17
101,PER38,16
101,PER39,14
101,PER40,7
101,PER41,7
101,PER42,8
101,PER43,8
101,PER44,7
101,PER45,5
101,PER46,2
101,PER47,1
101,PER8,1
101,PER9,2
102,PER10,5
102,PER11,12
102,PER12,14
102,PER13,33
102,PER14,56
102,PER15,60
102,PER16,59
102,PER17,60
102,PER18,64
102,PER19,67
102,PER20,72
102,PER21,70
102,PER22,75
102,PER23,82
102,PER24,88
102,PER25,90
102,PER26,93
102,PER27,96
102,PER28,87
102,PER29,71
102,PER30,69
102,PER31,70
102,PER32,78
102,PER33,79
102,PER34,73
102,PER35,68
102,PER36,74
102,PER37,78
102,PER38,73
102,PER39,63
102,PER40,48
102,PER41,36
102,PER42,19
102,PER43,14
102,PER44,13
102,PER45,6
102,PER46,4
102,PER47,2
102,PER8,1
102,PER9,1
103,PER10,19
103,PER11,30
103,PER12,50
103,PER13,77
103,PER14,108
103,PER15,136
103,PER16,171
103,PER17,185
103,PER18,192
103,PER19,218
103,PER20,228
103,PER21,237
103,PER22,236
103,PER23,231
103,PER24,225
103,PER25,217
103,PER26,215
103,PER27,218
103,PER28,234
103,PER29,221
103,PER30,204
103,PER31,178
103,PER32,158
103,PER33,150
103,PER34,150
103,PER35,141
103,PER36,130
103,PER37,118
103,PER38,96
103,PER39,75
103,PER40,60
103,PER41,41
103,PER42,31
103,PER43,19
103,PER44,13
103,PER45,14
103,PER46,11
103,PER47,6
103,PER8,5
103,PER9,12
104,PER10,1
