PERSON_TYPE,PER,PURPOSE,QUANTITY,person_order
RETIRED,38,HOME,194317,4
RETIRED,38,MAINTENANCE,5686,4
RETIRED,38,SHOP,5731,4
RETIRED,38,VISITING,7393,4
RETIRED,39,DISCRETIONARY,12717,4
RETIRED,39,EATING OUT,5854,4
RETIRED,39,ESCORT,289,4
RETIRED,39,HOME,202470,4
RETIRED,39,MAINTENANCE,4492,4
RETIRED,39,SHOP,4553,4
RETIRED,39,VISITING,6704,4
RETIRED,40,DISCRETIONARY,9791,4
RETIRED,40,EATING OUT,4179,4
RETIRED,40,ESCORT,252,4
RETIRED,40,HOME,211030,4
RETIRED,40,MAINTENANCE,3463,4
RETIRED,40,SHOP,2906,4
RETIRED,40,VISITING,5458,4
RETIRED,41,DISCRETIONARY,6724,4
RETIRED,41,EATING OUT,2694,4
RETIRED,41,ESCORT,208,4
RETIRED,41,HOME,218763,4
RETIRED,41,MAINTENANCE,2607,4
RETIRED,41,SHOP,1900,4
RETIRED,41,VISITING,4183,4
RETIRED,42,DISCRETIONARY,3207,4
RETIRED,42,EATING OUT,1333,4
RETIRED,42,ESCORT,171,4
RETIRED,42,HOME,226267,4
RETIRED,42,MAINTENANCE,1898,4
RETIRED,42,SHOP,1277,4
RETIRED,42,VISITING,2926,4
RETIRED,43,DISCRETIONARY,2410,4
RETIRED,43,EATING OUT,580,4
RETIRED,43,ESCORT,137,4
RETIRED,43,HOME,229721,4
RETIRED,43,MAINTENANCE,1352,4
RETIRED,43,SHOP,852,4
RETIRED,43,VISITING,2027,4
RETIRED,44,DISCRETIONARY,1692,4
RETIRED,44,EATING OUT,406,4
RETIRED,44,ESCORT,113,4
RETIRED,44,HOME,232184,4
RETIRED,44,MAINTENANCE,988,4
RETIRED,44,SHOP,567,4
RETIRED,44,VISITING,1129,4
RETIRED,45,DISCRETIONARY,1143,4
RETIRED,45,EATING OUT,273,4
RETIRED,45,ESCORT,89,4
RETIRED,45,HOME,233874,4
RETIRED,45,MAINTENANCE,654,4
RETIRED,45,SHOP,353,4
RETIRED,45,VISITING,693,4
RETIRED,46,DISCRETIONARY,713,4
RETIRED,46,EATING OUT,169,4
RETIRED,46,ESCORT,83,4
RETIRED,46,HOME,235289,4
RETIRED,46,MAINTENANCE,391,4
RETIRED,46,SHOP,207,4
RETIRED,46,VISITING,227,4
RETIRED,47,DISCRETIONARY,369,4
RETIRED,47,EATING OUT,83,4
RETIRED,47,ESCORT,58,4
RETIRED,47,HOME,236181,4
RETIRED,47,MAINTENANCE,173,4
RETIRED,47,SHOP,81,4
RETIRED,47,VISITING,134,4
COLLEGE STUDENT,8,DISCRETIONARY,122,5
COLLEGE STUDENT,8,EATING OUT,37,5
COLLEGE STUDENT,8,ESCORT,24,5
COLLEGE STUDENT,8,HOME,220216,5
COLLEGE STUDENT,8,MAINTENANCE,122,5
COLLEGE STUDENT,8,SHOP,115,5
COLLEGE STUDENT,8,UNIVERSITY,116,5
COLLEGE STUDENT,8,VISITING,71,5
COLLEGE STUDENT,8,WORK,111,5
COLLEGE STUDENT,8,WORK-BASED,1,5
COLLEGE STUDENT,9,DISCRETIONARY,310,5
COLLEGE STUDENT,9,EATING OUT,65,5
COLLEGE STUDENT,9,ESCORT,118,5
COLLEGE STUDENT,9,HOME,219226,5
COLLEGE STUDENT,9,MAINTENANCE,340,5
COLLEGE STUDENT,9,SHOP,268,5
COLLEGE STUDENT,9,UNIVERSITY,253,5
COLLEGE STUDENT,9,VISITING,148,5
COLLEGE STUDENT,9,WORK,205,5
COLLEGE STUDENT,9,WORK-BASED,2,5
COLLEGE STUDENT,10,DISCRETIONARY,558,5
COLLEGE STUDENT,10,EATING OUT,89,5
COLLEGE STUDENT,10,ESCORT,390,5
COLLEGE STUDENT,10,HOME,217716,5
COLLEGE STUDENT,10,MAINTENANCE,624,5
COLLEGE STUDENT,10,SHOP,442,5
COLLEGE STUDENT,10,UNIVERSITY,400,5
COLLEGE STUDENT,10,VISITING,225,5
COLLEGE STUDENT,10,WORK,484,5
COLLEGE STUDENT,10,WORK-BASED,7,5
COLLEGE STUDENT,11,DISCRETIONARY,855,5
COLLEGE STUDENT,11,EATING OUT,103,5
COLLEGE STUDENT,11,ESCORT,928,5
COLLEGE STUDENT,11,HOME,214319,5
COLLEGE STUDENT,11,MAINTENANCE,978,5
COLLEGE STUDENT,11,SHOP,624,5
COLLEGE STUDENT,11,UNIVERSITY,2054,5
COLLEGE STUDENT,11,VISITING,308,5
COLLEGE STUDENT,11,WORK,758,5
COLLEGE STUDENT,11,WORK-BASED,8,5
COLLEGE STUDENT,12,DISCRETIONARY,1123,5
COLLEGE STUDENT,12,EATING OUT,98,5
COLLEGE STUDENT,12,ESCORT,1365,5
COLLEGE STUDENT,12,HOME,209874,5
COLLEGE STUDENT,12,MAINTENANCE,1370,5
COLLEGE STUDENT,12,SHOP,768,5
COLLEGE STUDENT,12,UNIVERSITY,4776,5
COLLEGE STUDENT,12,VISITING,370,5
COLLEGE STUDENT,12,WORK,1181,5
COLLEGE STUDENT,12,WORK-BASED,10,5
COLLEGE STUDENT,13,DISCRETIONARY,1399,5
COLLEGE STUDENT,13,EATING OUT,86,5
COLLEGE STUDENT,13,ESCORT,3582,5
COLLEGE STUDENT,13,HOME,193700,5
COLLEGE STUDENT,13,MAINTENANCE,1927,5
COLLEGE STUDENT,13,SHOP,906,5
COLLEGE STUDENT,13,UNIVERSITY,17170,5
COLLEGE STUDENT,13,VISITING,432,5
COLLEGE STUDENT,13,WORK,1715,5
COLLEGE STUDENT,13,WORK-BASED,18,5
COLLEGE STUDENT,14,DISCRETIONARY,2076,5
COLLEGE STUDENT,14,EATING OUT,75,5
COLLEGE STUDENT,14,ESCORT,10049,5
COLLEGE STUDENT,14,HOME,167856,5
COLLEGE STUDENT,14,MAINTENANCE,2915,5
COLLEGE STUDENT,14,SHOP,1042,5
COLLEGE STUDENT,14,UNIVERSITY,33995,5
COLLEGE STUDENT,14,VISITING,510,5
COLLEGE STUDENT,14,WORK,2395,5
COLLEGE STUDENT,14,WORK-BASED,22,5
COLLEGE STUDENT,15,DISCRETIONARY,2616,5
COLLEGE STUDENT,15,EATING OUT,84,5
COLLEGE STUDENT,15,ESCORT,11185,5
COLLEGE STUDENT,15,HOME,152837,5
COLLEGE STUDENT,15,MAINTENANCE,3753,5
COLLEGE STUDENT,15,SHOP,1257,5
COLLEGE STUDENT,15,UNIVERSITY,45539,5
COLLEGE STUDENT,15,VISITING,709,5
COLLEGE STUDENT,15,WORK,2931,5
COLLEGE STUDENT,15,WORK-BASED,24,5
COLLEGE STUDENT,16,DISCRETIONARY,3107,5
COLLEGE STUDENT,16,EATING OUT,104,5
COLLEGE STUDENT,16,ESCORT,7368,5
COLLEGE STUDENT,16,HOME,140686,5
COLLEGE STUDENT,16,MAINTENANCE,4589,5
COLLEGE STUDENT,16,SHOP,1715,5
COLLEGE STUDENT,16,UNIVERSITY,58974,5
COLLEGE STUDENT,16,VISITING,1046,5
COLLEGE STUDENT,16,WORK,3326,5
COLLEGE STUDENT,16,WORK-BASED,20,5
COLLEGE STUDENT,17,DISCRETIONARY,3559,5
COLLEGE STUDENT,17,EATING OUT,131,5
COLLEGE STUDENT,17,ESCORT,3318,5
COLLEGE STUDENT,17,HOME,131219,5
COLLEGE STUDENT,17,MAINTENANCE,5333,5
COLLEGE STUDENT,17,SHOP,2449,5
COLLEGE STUDENT,17,UNIVERSITY,69907,5
COLLEGE STUDENT,17,VISITING,1441,5
COLLEGE STUDENT,17,WORK,3555,5
COLLEGE STUDENT,17,WORK-BASED,23,5
COLLEGE STUDENT,18,DISCRETIONARY,3836,5
COLLEGE STUDENT,18,EATING OUT,153,5
COLLEGE STUDENT,18,ESCORT,2535,5
COLLEGE STUDENT,18,HOME,120590,5
COLLEGE STUDENT,18,MAINTENANCE,6076,5
COLLEGE STUDENT,18,SHOP,3591,5
COLLEGE STUDENT,18,UNIVERSITY,78696,5
COLLEGE STUDENT,18,VISITING,1800,5
COLLEGE STUDENT,18,WORK,3627,5
COLLEGE STUDENT,18,WORK-BASED,31,5
COLLEGE STUDENT,19,DISCRETIONARY,3707,5
COLLEGE STUDENT,19,EATING OUT,188,5
COLLEGE STUDENT,19,ESCORT,2369,5
COLLEGE STUDENT,19,HOME,111425,5
COLLEGE STUDENT,19,MAINTENANCE,6522,5
COLLEGE STUDENT,19,SHOP,5084,5
COLLEGE STUDENT,19,UNIVERSITY,85710,5
COLLEGE STUDENT,19,VISITING,2153,5
COLLEGE STUDENT,19,WORK,3738,5
COLLEGE STUDENT,19,WORK-BASED,39,5
COLLEGE STUDENT,20,DISCRETIONARY,3645,5
COLLEGE STUDENT,20,EATING OUT,230,5
COLLEGE STUDENT,20,ESCORT,2327,5
COLLEGE STUDENT,20,HOME,104017,5
COLLEGE STUDENT,20,MAINTENANCE,6775,5
COLLEGE STUDENT,20,SHOP,6409,5
COLLEGE STUDENT,20,UNIVERSITY,91109,5
COLLEGE STUDENT,20,VISITING,2469,5
COLLEGE STUDENT,20,WORK,3916,5
COLLEGE STUDENT,20,WORK-BASED,38,5
COLLEGE STUDENT,21,DISCRETIONARY,3579,5
COLLEGE STUDENT,21,EATING OUT,414,5
COLLEGE STUDENT,21,ESCORT,2319,5
COLLEGE STUDENT,21,HOME,99693,5
COLLEGE STUDENT,21,MAINTENANCE,6841,5
COLLEGE STUDENT,21,SHOP,6847,5
COLLEGE STUDENT,21,UNIVERSITY,94392,5
COLLEGE STUDENT,21,VISITING,2698,5
COLLEGE STUDENT,21,WORK,4108,5
COLLEGE STUDENT,21,WORK-BASED,44,5
COLLEGE STUDENT,22,DISCRETIONARY,3389,5
COLLEGE STUDENT,22,EATING OUT,611,5
COLLEGE STUDENT,22,ESCORT,2326,5
COLLEGE STUDENT,22,HOME,98286,5
COLLEGE STUDENT,22,MAINTENANCE,6467,5
COLLEGE STUDENT,22,SHOP,6569,5
COLLEGE STUDENT,22,UNIVERSITY,95814,5
COLLEGE STUDENT,22,VISITING,2984,5
COLLEGE STUDENT,22,WORK,4408,5
COLLEGE STUDENT,22,WORK-BASED,81,5
COLLEGE STUDENT,23,DISCRETIONARY,3240,5
COLLEGE STUDENT,23,EATING OUT,659,5
COLLEGE STUDENT,23,ESCORT,2386,5
COLLEGE STUDENT,23,HOME,98927,5
COLLEGE STUDENT,23,MAINTENANCE,6060,5
COLLEGE STUDENT,23,SHOP,6018,5
COLLEGE STUDENT,23,UNIVERSITY,95497,5
COLLEGE STUDENT,23,VISITING,3316,5
COLLEGE STUDENT,23,WORK,4708,5
COLLEGE STUDENT,23,WORK-BASED,124,5
COLLEGE STUDENT,24,DISCRETIONARY,3145,5
COLLEGE STUDENT,24,EATING OUT,617,5
COLLEGE STUDENT,24,ESCORT,2394,5
COLLEGE STUDENT,24,HOME,106247,5
COLLEGE STUDENT,24,MAINTENANCE,5698,5
COLLEGE STUDENT,24,SHOP,5783,5
COLLEGE STUDENT,24,UNIVERSITY,88733,5
COLLEGE STUDENT,24,VISITING,3183,5
COLLEGE STUDENT,24,WORK,5010,5
COLLEGE STUDENT,24,WORK-BASED,125,5
COLLEGE STUDENT,25,DISCRETIONARY,3057,5
COLLEGE STUDENT,25,EATING OUT,542,5
COLLEGE STUDENT,25,ESCORT,2530,5
COLLEGE STUDENT,25,HOME,110168,5
COLLEGE STUDENT,25,MAINTENANCE,5466,5
COLLEGE STUDENT,25,SHOP,5690,5
COLLEGE STUDENT,25,UNIVERSITY,84859,5
COLLEGE STUDENT,25,VISITING,3088,5
COLLEGE STUDENT,25,WORK,5426,5
COLLEGE STUDENT,25,WORK-BASED,109,5
COLLEGE STUDENT,26,DISCRETIONARY,3049,5
COLLEGE STUDENT,26,EATING OUT,449,5
COLLEGE STUDENT,26,ESCORT,4700,5
COLLEGE STUDENT,26,HOME,110980,5
COLLEGE STUDENT,26,MAINTENANCE,5385,5
COLLEGE STUDENT,26,SHOP,5771,5
COLLEGE STUDENT,26,UNIVERSITY,81683,5
COLLEGE STUDENT,26,VISITING,3006,5
COLLEGE STUDENT,26,WORK,5832,5
COLLEGE STUDENT,26,WORK-BASED,80,5
COLLEGE STUDENT,27,DISCRETIONARY,3037,5
COLLEGE STUDENT,27,EATING OUT,332,5
COLLEGE STUDENT,27,ESCORT,8348,5
COLLEGE STUDENT,27,HOME,111620,5
COLLEGE STUDENT,27,MAINTENANCE,5260,5
COLLEGE STUDENT,27,SHOP,5373,5
COLLEGE STUDENT,27,UNIVERSITY,77868,5
COLLEGE STUDENT,27,VISITING,2863,5
COLLEGE STUDENT,27,WORK,6161,5
COLLEGE STUDENT,27,WORK-BASED,73,5
COLLEGE STUDENT,28,DISCRETIONARY,3086,5
COLLEGE STUDENT,28,EATING OUT,283,5
COLLEGE STUDENT,28,ESCORT,9374,5
COLLEGE STUDENT,28,HOME,115484,5
COLLEGE STUDENT,28,MAINTENANCE,5120,5
COLLEGE STUDENT,28,SHOP,5205,5
COLLEGE STUDENT,28,UNIVERSITY,73269,5
COLLEGE STUDENT,28,VISITING,2768,5
COLLEGE STUDENT,28,WORK,6267,5
COLLEGE STUDENT,28,WORK-BASED,79,5
COLLEGE STUDENT,29,DISCRETIONARY,3129,5
COLLEGE STUDENT,29,EATING OUT,239,5
COLLEGE STUDENT,29,ESCORT,8448,5
COLLEGE STUDENT,29,HOME,121649,5
COLLEGE STUDENT,29,MAINTENANCE,5064,5
COLLEGE STUDENT,29,SHOP,5146,5
COLLEGE STUDENT,29,UNIVERSITY,68089,5
COLLEGE STUDENT,29,VISITING,2729,5
COLLEGE STUDENT,29,WORK,6367,5
COLLEGE STUDENT,29,WORK-BASED,75,5
COLLEGE STUDENT,30,DISCRETIONARY,3494,5
COLLEGE STUDENT,30,EATING OUT,265,5
COLLEGE STUDENT,30,ESCORT,5315,5
COLLEGE STUDENT,30,HOME,129761,5
COLLEGE STUDENT,30,MAINTENANCE,4919,5
COLLEGE STUDENT,30,SHOP,5145,5
COLLEGE STUDENT,30,UNIVERSITY,62322,5
COLLEGE STUDENT,30,VISITING,2751,5
COLLEGE STUDENT,30,WORK,6882,5
COLLEGE STUDENT,30,WORK-BASED,81,5
COLLEGE STUDENT,31,DISCRETIONARY,4017,5
COLLEGE STUDENT,31,EATING OUT,403,5
COLLEGE STUDENT,31,ESCORT,4394,5
COLLEGE STUDENT,31,HOME,136049,5
COLLEGE STUDENT,31,MAINTENANCE,4666,5
COLLEGE STUDENT,31,SHOP,5028,5
COLLEGE STUDENT,31,UNIVERSITY,56010,5
COLLEGE STUDENT,31,VISITING,2827,5
COLLEGE STUDENT,31,WORK,7447,5
COLLEGE STUDENT,31,WORK-BASED,94,5
COLLEGE STUDENT,32,DISCRETIONARY,4637,5
COLLEGE STUDENT,32,EATING OUT,476,5
COLLEGE STUDENT,32,ESCORT,2902,5
COLLEGE STUDENT,32,HOME,138811,5
COLLEGE STUDENT,32,MAINTENANCE,4150,5
COLLEGE STUDENT,32,SHOP,4733,5
COLLEGE STUDENT,32,UNIVERSITY,54467,5
COLLEGE STUDENT,32,VISITING,2873,5
COLLEGE STUDENT,32,WORK,7794,5
COLLEGE STUDENT,32,WORK-BASED,92,5
COLLEGE STUDENT,33,DISCRETIONARY,5102,5
COLLEGE STUDENT,33,EATING OUT,778,5
COLLEGE STUDENT,33,ESCORT,2391,5
COLLEGE STUDENT,33,HOME,141976,5
COLLEGE STUDENT,33,MAINTENANCE,4014,5
COLLEGE STUDENT,33,SHOP,4325,5
COLLEGE STUDENT,33,UNIVERSITY,51764,5
COLLEGE STUDENT,33,VISITING,3059,5
COLLEGE STUDENT,33,WORK,7432,5
COLLEGE STUDENT,33,WORK-BASED,94,5
COLLEGE STUDENT,34,DISCRETIONARY,5547,5
COLLEGE STUDENT,34,EATING OUT,1156,5
COLLEGE STUDENT,34,ESCORT,2071,5
COLLEGE STUDENT,34,HOME,145804,5
COLLEGE STUDENT,34,MAINTENANCE,3661,5
COLLEGE STUDENT,34,SHOP,4365,5
COLLEGE STUDENT,34,UNIVERSITY,48295,5
COLLEGE STUDENT,34,VISITING,3556,5
COLLEGE STUDENT,34,WORK,6405,5
COLLEGE STUDENT,34,WORK-BASED,75,5
COLLEGE STUDENT,35,DISCRETIONARY,6054,5
COLLEGE STUDENT,35,EATING OUT,1510,5
COLLEGE STUDENT,35,ESCORT,1886,5
COLLEGE STUDENT,35,HOME,148798,5
COLLEGE STUDENT,35,MAINTENANCE,3788,5
COLLEGE STUDENT,35,SHOP,4237,5
COLLEGE STUDENT,35,UNIVERSITY,44646,5
COLLEGE STUDENT,35,VISITING,4706,5
COLLEGE STUDENT,35,WORK,5247,5
COLLEGE STUDENT,35,WORK-BASED,63,5
COLLEGE STUDENT,36,DISCRETIONARY,7005,5
COLLEGE STUDENT,36,EATING OUT,1766,5
COLLEGE STUDENT,36,ESCORT,1672,5
COLLEGE STUDENT,36,HOME,151861,5
COLLEGE STUDENT,36,MAINTENANCE,3981,5
COLLEGE STUDENT,36,SHOP,4020,5
COLLEGE STUDENT,36,UNIVERSITY,40605,5
COLLEGE STUDENT,36,VISITING,5649,5
COLLEGE STUDENT,36,WORK,4313,5
COLLEGE STUDENT,36,WORK-BASED,63,5
COLLEGE STUDENT,37,DISCRETIONARY,6502,5
COLLEGE STUDENT,37,EATING OUT,1790,5
COLLEGE STUDENT,37,ESCORT,1494,5
COLLEGE STUDENT,37,HOME,157952,5
COLLEGE STUDENT,37,MAINTENANCE,3630,5
COLLEGE STUDENT,37,SHOP,4100,5
COLLEGE STUDENT,37,UNIVERSITY,35331,5
COLLEGE STUDENT,37,VISITING,6387,5
COLLEGE STUDENT,37,WORK,3694,5
COLLEGE STUDENT,37,WORK-BASED,55,5
COLLEGE STUDENT,38,DISCRETIONARY,5660,5
COLLEGE STUDENT,38,EATING OUT,1556,5
COLLEGE STUDENT,38,ESCORT,1306,5
COLLEGE STUDENT,38,HOME,165846,5
COLLEGE STUDENT,38,MAINTENANCE,3081,5
COLLEGE STUDENT,38,SHOP,3990,5
COLLEGE STUDENT,38,UNIVERSITY,30465,5
COLLEGE STUDENT,38,VISITING,5962,5
COLLEGE STUDENT,38,WORK,3024,5
COLLEGE STUDENT,38,WORK-BASED,45,5
COLLEGE STUDENT,39,DISCRETIONARY,4601,5
COLLEGE STUDENT,39,EATING OUT,1199,5
COLLEGE STUDENT,39,ESCORT,1201,5
COLLEGE STUDENT,39,HOME,174471,5
COLLEGE STUDENT,39,MAINTENANCE,2398,5
COLLEGE STUDENT,39,SHOP,3333,5
COLLEGE STUDENT,39,UNIVERSITY,25588,5
COLLEGE STUDENT,39,VISITING,5556,5
COLLEGE STUDENT,39,WORK,2555,5
COLLEGE STUDENT,39,WORK-BASED,33,5
COLLEGE STUDENT,40,DISCRETIONARY,3490,5
COLLEGE STUDENT,40,EATING OUT,940,5
COLLEGE STUDENT,40,ESCORT,1121,5
COLLEGE STUDENT,40,HOME,183603,5
COLLEGE STUDENT,40,MAINTENANCE,1850,5
COLLEGE STUDENT,40,SHOP,2271,5
COLLEGE STUDENT,40,UNIVERSITY,20879,5
COLLEGE STUDENT,40,VISITING,4581,5
COLLEGE STUDENT,40,WORK,2171,5
COLLEGE STUDENT,40,WORK-BASED,29,5
COLLEGE STUDENT,41,DISCRETIONARY,2361,5
COLLEGE STUDENT,41,EATING OUT,652,5
COLLEGE STUDENT,41,ESCORT,1042,5
COLLEGE STUDENT,41,HOME,192037,5
COLLEGE STUDENT,41,MAINTENANCE,1371,5
COLLEGE STUDENT,41,SHOP,1523,5
COLLEGE STUDENT,41,UNIVERSITY,16521,5
COLLEGE STUDENT,41,VISITING,3565,5
COLLEGE STUDENT,41,WORK,1836,5
COLLEGE STUDENT,41,WORK-BASED,27,5
COLLEGE STUDENT,42,DISCRETIONARY,1089,5
COLLEGE STUDENT,42,EATING OUT,342,5
COLLEGE STUDENT,42,ESCORT,918,5
COLLEGE STUDENT,42,HOME,199933,5
COLLEGE STUDENT,42,MAINTENANCE,961,5
COLLEGE STUDENT,42,SHOP,1050,5
COLLEGE STUDENT,42,UNIVERSITY,12570,5
COLLEGE STUDENT,42,VISITING,2496,5
COLLEGE STUDENT,42,WORK,1555,5
COLLEGE STUDENT,42,WORK-BASED,21,5
COLLEGE STUDENT,43,DISCRETIONARY,775,5
COLLEGE STUDENT,43,EATING OUT,183,5
COLLEGE STUDENT,43,ESCORT,792,5
COLLEGE STUDENT,43,HOME,205578,5
COLLEGE STUDENT,43,MAINTENANCE,662,5
COLLEGE STUDENT,43,SHOP,742,5
COLLEGE STUDENT,43,UNIVERSITY,9131,5
COLLEGE STUDENT,43,VISITING,1727,5
COLLEGE STUDENT,43,WORK,1330,5
COLLEGE STUDENT,43,WORK-BASED,15,5
COLLEGE STUDENT,44,DISCRETIONARY,518,5
COLLEGE STUDENT,44,EATING OUT,125,5
COLLEGE STUDENT,44,ESCORT,731,5
COLLEGE STUDENT,44,HOME,210356,5
COLLEGE STUDENT,44,MAINTENANCE,456,5
COLLEGE STUDENT,44,SHOP,505,5
COLLEGE STUDENT,44,UNIVERSITY,6182,5
COLLEGE STUDENT,44,VISITING,968,5
COLLEGE STUDENT,44,WORK,1082,5
COLLEGE STUDENT,44,WORK-BASED,12,5
COLLEGE STUDENT,45,DISCRETIONARY,353,5
COLLEGE STUDENT,45,EATING OUT,88,5
COLLEGE STUDENT,45,ESCORT,614,5
COLLEGE STUDENT,45,HOME,213873,5
COLLEGE STUDENT,45,MAINTENANCE,282,5
COLLEGE STUDENT,45,SHOP,354,5
COLLEGE STUDENT,45,UNIVERSITY,3917,5
COLLEGE STUDENT,45,VISITING,566,5
COLLEGE STUDENT,45,WORK,876,5
COLLEGE STUDENT,45,WORK-BASED,12,5
COLLEGE STUDENT,46,DISCRETIONARY,227,5
COLLEGE STUDENT,46,EATING OUT,58,5
COLLEGE STUDENT,46,ESCORT,569,5
COLLEGE STUDENT,46,HOME,216510,5
COLLEGE STUDENT,46,MAINTENANCE,169,5
COLLEGE STUDENT,46,SHOP,217,5
COLLEGE STUDENT,46,UNIVERSITY,2295,5
COLLEGE STUDENT,46,VISITING,216,5
COLLEGE STUDENT,46,WORK,664,5
COLLEGE STUDENT,46,WORK-BASED,10,5
COLLEGE STUDENT,47,DISCRETIONARY,109,5
COLLEGE STUDENT,47,EATING OUT,36,5
COLLEGE STUDENT,47,ESCORT,391,5
COLLEGE STUDENT,47,HOME,218689,5
COLLEGE STUDENT,47,MAINTENANCE,78,5
COLLEGE STUDENT,47,SHOP,94,5
COLLEGE STUDENT,47,UNIVERSITY,976,5
COLLEGE STUDENT,47,VISITING,122,5
COLLEGE STUDENT,47,WORK,435,5
COLLEGE STUDENT,47,WORK-BASED,5,5
DRIVING AGE STUDENT,8,DISCRETIONARY,109,6
DRIVING AGE STUDENT,8,EATING OUT,16,6
DRIVING AGE STUDENT,8,ESCORT,2,6
DRIVING AGE STUDENT,8,HOME,130333,6
DRIVING AGE STUDENT,8,MAINTENANCE,38,6
DRIVING AGE STUDENT,8,SCHOOL,952,6
DRIVING AGE STUDENT,8,SHOP,13,6
DRIVING AGE STUDENT,8,VISITING,21,6
DRIVING AGE STUDENT,8,WORK,1,6
DRIVING AGE STUDENT,9,DISCRETIONARY,256,6
DRIVING AGE STUDENT,9,EATING OUT,40,6
DRIVING AGE STUDENT,9,ESCORT,11,6
DRIVING AGE STUDENT,9,HOME,128761,6
DRIVING AGE STUDENT,9,MAINTENANCE,102,6
DRIVING AGE STUDENT,9,SCHOOL,2220,6
DRIVING AGE STUDENT,9,SHOP,47,6
DRIVING AGE STUDENT,9,VISITING,45,6
DRIVING AGE STUDENT,9,WORK,3,6
DRIVING AGE STUDENT,10,DISCRETIONARY,417,6
DRIVING AGE STUDENT,10,EATING OUT,58,6
DRIVING AGE STUDENT,10,ESCORT,30,6
DRIVING AGE STUDENT,10,HOME,126704,6
DRIVING AGE STUDENT,10,MAINTENANCE,200,6
DRIVING AGE STUDENT,10,SCHOOL,3925,6
DRIVING AGE STUDENT,10,SHOP,81,6
DRIVING AGE STUDENT,10,VISITING,59,6
DRIVING AGE STUDENT,10,WORK,10,6
DRIVING AGE STUDENT,10,WORK-BASED,1,6
DRIVING AGE STUDENT,11,DISCRETIONARY,555,6
DRIVING AGE STUDENT,11,EATING OUT,57,6
DRIVING AGE STUDENT,11,ESCORT,86,6
DRIVING AGE STUDENT,11,HOME,124413,6
DRIVING AGE STUDENT,11,MAINTENANCE,286,6
DRIVING AGE STUDENT,11,SCHOOL,5892,6
DRIVING AGE STUDENT,11,SHOP,97,6
DRIVING AGE STUDENT,11,VISITING,74,6
DRIVING AGE STUDENT,11,WORK,24,6
DRIVING AGE STUDENT,11,WORK-BASED,1,6
DRIVING AGE STUDENT,12,DISCRETIONARY,618,6
DRIVING AGE STUDENT,12,EATING OUT,45,6
DRIVING AGE STUDENT,12,ESCORT,95,6
DRIVING AGE STUDENT,12,HOME,105917,6
DRIVING AGE STUDENT,12,MAINTENANCE,330,6
DRIVING AGE STUDENT,12,SCHOOL,24283,6
DRIVING AGE STUDENT,12,SHOP,84,6
DRIVING AGE STUDENT,12,VISITING,77,6
DRIVING AGE STUDENT,12,WORK,34,6
DRIVING AGE STUDENT,12,WORK-BASED,2,6
DRIVING AGE STUDENT,13,DISCRETIONARY,562,6
DRIVING AGE STUDENT,13,EATING OUT,21,6
DRIVING AGE STUDENT,13,ESCORT,116,6
DRIVING AGE STUDENT,13,HOME,67194,6
DRIVING AGE STUDENT,13,MAINTENANCE,273,6
DRIVING AGE STUDENT,13,SCHOOL,63136,6
DRIVING AGE STUDENT,13,SHOP,73,6
DRIVING AGE STUDENT,13,VISITING,64,6
DRIVING AGE STUDENT,13,WORK,45,6
DRIVING AGE STUDENT,13,WORK-BASED,1,6
DRIVING AGE STUDENT,14,DISCRETIONARY,620,6
DRIVING AGE STUDENT,14,EATING OUT,10,6
DRIVING AGE STUDENT,14,ESCORT,236,6
DRIVING AGE STUDENT,14,HOME,42002,6
DRIVING AGE STUDENT,14,MAINTENANCE,250,6
DRIVING AGE STUDENT,14,SCHOOL,88176,6
DRIVING AGE STUDENT,14,SHOP,47,6
DRIVING AGE STUDENT,14,VISITING,79,6
DRIVING AGE STUDENT,14,WORK,65,6
DRIVING AGE STUDENT,15,DISCRETIONARY,641,6
DRIVING AGE STUDENT,15,EATING OUT,5,6
DRIVING AGE STUDENT,15,ESCORT,204,6
DRIVING AGE STUDENT,15,HOME,26794,6
DRIVING AGE STUDENT,15,MAINTENANCE,236,6
DRIVING AGE STUDENT,15,SCHOOL,103363,6
DRIVING AGE STUDENT,15,SHOP,40,6
DRIVING AGE STUDENT,15,VISITING,111,6
DRIVING AGE STUDENT,15,WORK,90,6
DRIVING AGE STUDENT,15,WORK-BASED,1,6
DRIVING AGE STUDENT,16,DISCRETIONARY,699,6
DRIVING AGE STUDENT,16,EATING OUT,2,6
DRIVING AGE STUDENT,16,ESCORT,105,6
DRIVING AGE STUDENT,16,HOME,17753,6
DRIVING AGE STUDENT,16,MAINTENANCE,214,6
DRIVING AGE STUDENT,16,SCHOOL,112419,6
DRIVING AGE STUDENT,16,SHOP,40,6
DRIVING AGE STUDENT,16,VISITING,149,6
DRIVING AGE STUDENT,16,WORK,104,6
DRIVING AGE STUDENT,17,DISCRETIONARY,764,6
DRIVING AGE STUDENT,17,EATING OUT,5,6
DRIVING AGE STUDENT,17,ESCORT,48,6
DRIVING AGE STUDENT,17,HOME,16051,6
DRIVING AGE STUDENT,17,MAINTENANCE,246,6
DRIVING AGE STUDENT,17,SCHOOL,113995,6
DRIVING AGE STUDENT,17,SHOP,54,6
DRIVING AGE STUDENT,17,VISITING,200,6
DRIVING AGE STUDENT,17,WORK,121,6
