ZONE,CITY,TRIP MODE,QUANTITY
3227,San Diego,SOV,2009
3227,San Diego,Total,3815
3227,San Diego,WALK,330
3229,San Diego,BIKE,5
3229,San Diego,CR,1
3229,San Diego,EXP,11
3229,San Diego,HOV2,357
3229,San Diego,HOV3,139
3229,San Diego,LOCAL,4
3229,San Diego,LRT,27
3229,San Diego,SCHOOLBUS,3
3229,San Diego,SOV,824
3229,San Diego,Total,1425
3229,San Diego,WALK,54
3231,San Diego,BIKE,79
3231,San Diego,EXP,1
3231,San Diego,HOV2,1216
3231,San Diego,HOV3,797
3231,San Diego,LOCAL,57
3231,San Diego,LRT,46
3231,San Diego,RAPID,27
3231,San Diego,SCHOOLBUS,85
3231,San Diego,SOV,1893
3231,San Diego,Total,5021
3231,San Diego,WALK,820
3233,San Diego,BIKE,8
3233,San Diego,CR,1
3233,San Diego,EXP,4
3233,San Diego,HOV2,210
3233,San Diego,HOV3,95
3233,San Diego,LOCAL,5
3233,San Diego,LRT,19
3233,San Diego,RAPID,1
3233,San Diego,SOV,620
3233,San Diego,Total,1003
3233,San Diego,WALK,40
3241,San Diego,BIKE,30
3241,San Diego,HOV2,557
3241,San Diego,HOV3,392
3241,San Diego,LOCAL,8
3241,San Diego,LRT,17
3241,San Diego,RAPID,10
3241,San Diego,SCHOOLBUS,100
3241,San Diego,SOV,767
3241,San Diego,Total,2058
3241,San Diego,WALK,177
3243,San Diego,BIKE,10
3243,San Diego,CR,1
3243,San Diego,EXP,4
3243,San Diego,HOV2,406
3243,San Diego,HOV3,166
3243,San Diego,LOCAL,10
3243,San Diego,LRT,39
3243,San Diego,RAPID,4
3243,San Diego,SOV,1043
3243,San Diego,Total,1769
3243,San Diego,WALK,86
3246,San Diego,BIKE,10
3246,San Diego,EXP,2
3246,San Diego,HOV2,762
3246,San Diego,HOV3,365
3246,San Diego,LOCAL,7
3246,San Diego,LRT,33
3246,San Diego,RAPID,3
3246,San Diego,SOV,2135
3246,San Diego,Total,3462
3246,San Diego,WALK,145
3247,San Diego,BIKE,46
3247,San Diego,CR,3
3247,San Diego,EXP,8
3247,San Diego,HOV2,987
3247,San Diego,HOV3,435
3247,San Diego,LOCAL,19
3247,San Diego,LRT,86
3247,San Diego,RAPID,1
3247,San Diego,SCHOOLBUS,45
3247,San Diego,SOV,2676
3247,San Diego,Total,4608
3247,San Diego,WALK,302
3249,San Diego,BIKE,18
3249,San Diego,EXP,24
3249,San Diego,HOV2,170
3249,San Diego,HOV3,103
3249,San Diego,LOCAL,11
3249,San Diego,LRT,53
3249,San Diego,RAPID,2
3249,San Diego,SOV,598
3249,San Diego,Total,1033
3249,San Diego,WALK,54
3250,San Diego,BIKE,7
3250,San Diego,CR,1
3250,San Diego,EXP,2
3250,San Diego,HOV2,151
3250,San Diego,HOV3,60
3250,San Diego,LOCAL,3
3250,San Diego,LRT,1
3250,San Diego,RAPID,3
3250,San Diego,SCHOOLBUS,23
3250,San Diego,SOV,238
3250,San Diego,Total,543
3250,San Diego,WALK,54
3251,San Diego,HOV3,1
3251,San Diego,SOV,2
3251,San Diego,Total,3
3252,San Diego,BIKE,34
3252,San Diego,EXP,4
3252,San Diego,HOV2,462
3252,San Diego,HOV3,261
3252,San Diego,LOCAL,5
3252,San Diego,LRT,8
3252,San Diego,RAPID,20
3252,San Diego,SCHOOLBUS,42
3252,San Diego,SOV,729
3252,San Diego,Total,1767
3252,San Diego,WALK,202
3253,San Diego,BIKE,91
3253,San Diego,EXP,31
3253,San Diego,HOV2,1100
3253,San Diego,HOV3,486
3253,San Diego,LOCAL,36
3253,San Diego,LRT,23
3253,San Diego,RAPID,63
3253,San Diego,SCHOOLBUS,231
3253,San Diego,SOV,2654
3253,San Diego,Total,5570
3253,San Diego,WALK,855
3255,San Diego,BIKE,73
3255,San Diego,EXP,10
3255,San Diego,HOV2,765
3255,San Diego,HOV3,413
3255,San Diego,LOCAL,44
3255,San Diego,LRT,17
3255,San Diego,RAPID,41
3255,San Diego,SCHOOLBUS,189
3255,San Diego,SOV,1877
3255,San Diego,Total,4218
3255,San Diego,WALK,789
3259,San Diego,BIKE,66
3259,San Diego,CR,2
3259,San Diego,EXP,43
3259,San Diego,HOV2,964
3259,San Diego,HOV3,507
3259,San Diego,LOCAL,78
3259,San Diego,LRT,38
3259,San Diego,RAPID,39
3259,San Diego,SCHOOLBUS,136
3259,San Diego,SOV,2231
3259,San Diego,Total,5090
3259,San Diego,WALK,986
3261,San Diego,BIKE,65
3261,San Diego,EXP,10
3261,San Diego,HOV2,924
3261,San Diego,HOV3,509
3261,San Diego,LOCAL,31
3261,San Diego,LRT,12
3261,San Diego,RAPID,31
3261,San Diego,SCHOOLBUS,45
3261,San Diego,SOV,1781
3261,San Diego,Total,4350
3261,San Diego,WALK,942
3265,San Diego,BIKE,12
3265,San Diego,CR,1
3265,San Diego,EXP,1
3265,San Diego,HOV2,351
3265,San Diego,HOV3,176
3265,San Diego,LOCAL,7
3265,San Diego,LRT,62
3265,San Diego,RAPID,1
3265,San Diego,SCHOOLBUS,3
3265,San Diego,SOV,875
3265,San Diego,Total,1610
3265,San Diego,WALK,121
3272,San Diego,BIKE,55
3272,San Diego,CR,1
3272,San Diego,EXP,8
3272,San Diego,HOV2,926
3272,San Diego,HOV3,486
3272,San Diego,LOCAL,35
3272,San Diego,LRT,12
3272,San Diego,RAPID,42
3272,San Diego,SCHOOLBUS,47
3272,San Diego,SOV,1706
3272,San Diego,Total,3803
3272,San Diego,WALK,485
3273,San Diego,BIKE,46
3273,San Diego,EXP,7
3273,San Diego,HOV2,660
3273,San Diego,HOV3,413
3273,San Diego,LOCAL,17
3273,San Diego,LRT,10
3273,San Diego,RAPID,31
3273,San Diego,SCHOOLBUS,73
3273,San Diego,SOV,1099
3273,San Diego,Total,2820
3273,San Diego,WALK,464
3274,San Diego,BIKE,18
3274,San Diego,EXP,4
3274,San Diego,HOV2,200
3274,San Diego,HOV3,83
3274,San Diego,LOCAL,1
3274,San Diego,LRT,9
3274,San Diego,RAPID,8
3274,San Diego,SCHOOLBUS,16
3274,San Diego,SOV,447
3274,San Diego,Total,881
3274,San Diego,WALK,95
3275,San Diego,CR,1
3275,San Diego,HOV2,5
3275,San Diego,HOV3,5
3275,San Diego,LRT,2
3275,San Diego,SOV,34
3275,San Diego,Total,48
3275,San Diego,WALK,1
3276,San Diego,BIKE,14
3276,San Diego,HOV2,700
3276,San Diego,HOV3,303
3276,San Diego,LOCAL,3
3276,San Diego,LRT,27
3276,San Diego,RAPID,6
3276,San Diego,SOV,1960
3276,San Diego,Total,3106
3276,San Diego,WALK,93
3277,San Diego,BIKE,26
3277,San Diego,EXP,5
3277,San Diego,HOV2,542
3277,San Diego,HOV3,368
3277,San Diego,LOCAL,12
3277,San Diego,LRT,10
3277,San Diego,RAPID,7
3277,San Diego,SCHOOLBUS,45
3277,San Diego,SOV,948
3277,San Diego,Total,2581
3277,San Diego,WALK,618
3278,San Diego,BIKE,51
3278,San Diego,EXP,3
3278,San Diego,HOV2,749
3278,San Diego,HOV3,423
3278,San Diego,LOCAL,16
3278,San Diego,LRT,29
3278,San Diego,RAPID,45
3278,San Diego,SCHOOLBUS,71
3278,San Diego,SOV,1622
3278,San Diego,Total,3417
3278,San Diego,WALK,408
3279,San Diego,BIKE,169
3279,San Diego,EXP,17
3279,San Diego,HOV2,2049
3279,San Diego,HOV3,1315
3279,San Diego,LOCAL,113
3279,San Diego,LRT,54
3279,San Diego,RAPID,112
3279,San Diego,SCHOOLBUS,218
3279,San Diego,SOV,3605
3279,San Diego,Total,9023
3279,San Diego,WALK,1371
3280,San Diego,BIKE,23
3280,San Diego,EXP,8
3280,San Diego,HOV2,366
3280,San Diego,HOV3,174
3280,San Diego,LOCAL,3
3280,San Diego,LRT,2
3280,San Diego,RAPID,5
3280,San Diego,SCHOOLBUS,80
3280,San Diego,SOV,807
3280,San Diego,Total,1626
3280,San Diego,WALK,158
3281,San Diego,BIKE,13
3281,San Diego,EXP,2
3281,San Diego,HOV2,269
3281,San Diego,HOV3,114
3281,San Diego,LOCAL,4
3281,San Diego,LRT,4
3281,San Diego,RAPID,6
3281,San Diego,SCHOOLBUS,34
3281,San Diego,SOV,390
3281,San Diego,Total,916
3281,San Diego,WALK,80
3282,San Diego,BIKE,24
3282,San Diego,CR,1
3282,San Diego,EXP,21
3282,San Diego,HOV2,1184
3282,San Diego,HOV3,608
3282,San Diego,LOCAL,14
3282,San Diego,LRT,51
3282,San Diego,RAPID,6
3282,San Diego,SCHOOLBUS,29
3282,San Diego,SOV,3363
3282,San Diego,Total,5499
3282,San Diego,WALK,198
3286,San Diego,BIKE,12
3286,San Diego,EXP,1
3286,San Diego,HOV2,302
3286,San Diego,HOV3,120
3286,San Diego,LOCAL,4
3286,San Diego,LRT,4
3286,San Diego,RAPID,12
3286,San Diego,SCHOOLBUS,22
3286,San Diego,SOV,452
3286,San Diego,Total,1073
3286,San Diego,WALK,144
3289,San Diego,BIKE,32
3289,San Diego,CR,2
3289,San Diego,EXP,10
3289,San Diego,HOV2,585
3289,San Diego,HOV3,451
3289,San Diego,LOCAL,9
3289,San Diego,LRT,6
3289,San Diego,RAPID,18
3289,San Diego,SCHOOLBUS,80
3289,San Diego,SOV,910
3289,San Diego,Total,3346
3289,San Diego,WALK,1243
3290,San Diego,BIKE,27
3290,San Diego,CR,1
3290,San Diego,EXP,14
3290,San Diego,HOV2,289
3290,San Diego,HOV3,172
3290,San Diego,LOCAL,15
3290,San Diego,LRT,9
3290,San Diego,RAPID,16
3290,San Diego,SCHOOLBUS,17
3290,San Diego,SOV,758
3290,San Diego,Total,1646
3290,San Diego,WALK,328
3294,San Diego,BIKE,30
3294,San Diego,EXP,8
3294,San Diego,HOV2,459
3294,San Diego,HOV3,293
3294,San Diego,LOCAL,29
3294,San Diego,LRT,11
3294,San Diego,RAPID,10
3294,San Diego,SCHOOLBUS,39
3294,San Diego,SOV,778
3294,San Diego,Total,1845
3294,San Diego,WALK,188
3295,San Diego,BIKE,2
3295,San Diego,EXP,2
3295,San Diego,HOV2,133
3295,San Diego,HOV3,63
3295,San Diego,LOCAL,1
3295,San Diego,LRT,9
3295,San Diego,RAPID,1
3295,San Diego,SOV,471
3295,San Diego,Total,702
3295,San Diego,WALK,20
3296,San Diego,BIKE,26
3296,San Diego,CR,1
3296,San Diego,EXP,19
3296,San Diego,HOV2,898
3296,San Diego,HOV3,376
3296,San Diego,LOCAL,9
3296,San Diego,LRT,58
3296,San Diego,RAPID,2
3296,San Diego,SCHOOLBUS,24
3296,San Diego,SOV,2394
3296,San Diego,Total,3934
3296,San Diego,WALK,127
3297,San Diego,BIKE,62
3297,San Diego,EXP,9
3297,San Diego,HOV2,678
3297,San Diego,HOV3,294
3297,San Diego,LOCAL,20
3297,San Diego,LRT,7
3297,San Diego,RAPID,26
3297,San Diego,SCHOOLBUS,81
3297,San Diego,SOV,1657
3297,San Diego,Total,3269
3297,San Diego,WALK,435
3298,San Diego,BIKE,3
3298,San Diego,CR,1
3298,San Diego,EXP,4
3298,San Diego,HOV2,89
3298,San Diego,HOV3,40
3298,San Diego,LRT,3
3298,San Diego,RAPID,1
3298,San Diego,SOV,203
3298,San Diego,Total,347
3298,San Diego,WALK,3
3301,San Diego,BIKE,68
3301,San Diego,HOV2,1030
3301,San Diego,HOV3,575
3301,San Diego,LOCAL,35
3301,San Diego,LRT,19
3301,San Diego,RAPID,44
3301,San Diego,SCHOOLBUS,55
3301,San Diego,SOV,1841
3301,San Diego,Total,4162
3301,San Diego,WALK,495
3303,San Diego,BIKE,17
3303,San Diego,HOV2,175
3303,San Diego,HOV3,98
3303,San Diego,LOCAL,3
3303,San Diego,LRT,6
3303,San Diego,RAPID,2
3303,San Diego,SCHOOLBUS,35
3303,San Diego,SOV,323
3303,San Diego,Total,753
3303,San Diego,WALK,94
3305,San Diego,BIKE,5
3305,San Diego,EXP,4
3305,San Diego,HOV2,39
3305,San Diego,HOV3,21
3305,San Diego,LOCAL,1
3305,San Diego,LRT,8
3305,San Diego,SOV,141
3305,San Diego,Total,222
3305,San Diego,WALK,3
3311,San Diego,BIKE,79
3311,San Diego,CR,5
3311,San Diego,EXP,25
3311,San Diego,HOV2,1013
3311,San Diego,HOV3,589
3311,San Diego,LOCAL,44
3311,San Diego,LRT,29
3311,San Diego,RAPID,86
3311,San Diego,SCHOOLBUS,113
3311,San Diego,SOV,2336
3311,San Diego,Total,5718
3311,San Diego,WALK,1399
3312,San Diego,BIKE,83
3312,San Diego,CR,5
3312,San Diego,EXP,14
3312,San Diego,HOV2,966
3312,San Diego,HOV3,402
3312,San Diego,LOCAL,25
3312,San Diego,LRT,17
3312,San Diego,RAPID,73
3312,San Diego,SCHOOLBUS,43
3312,San Diego,SOV,2069
3312,San Diego,Total,4900
3312,San Diego,WALK,1203
3313,San Diego,BIKE,103
3313,San Diego,CR,1
3313,San Diego,EXP,32
3313,San Diego,HOV2,1217
3313,San Diego,HOV3,569
3313,San Diego,LOCAL,72
3313,San Diego,LRT,19
3313,San Diego,RAPID,115
3313,San Diego,SCHOOLBUS,110
3313,San Diego,SOV,2556
3313,San Diego,Total,6016
3313,San Diego,WALK,1222
3314,San Diego,BIKE,49
3314,San Diego,CR,2
3314,San Diego,EXP,25
3314,San Diego,HOV2,940
3314,San Diego,HOV3,528
3314,San Diego,LOCAL,40
3314,San Diego,LRT,19
3314,San Diego,RAPID,66
3314,San Diego,SCHOOLBUS,140
3314,San Diego,SOV,1850
3314,San Diego,Total,4575
3314,San Diego,WALK,916
3315,San Diego,BIKE,52
3315,San Diego,CR,3
3315,San Diego,EXP,27
3315,San Diego,HOV2,1032
3315,San Diego,HOV3,660
3315,San Diego,LOCAL,33
3315,San Diego,LRT,23
3315,San Diego,RAPID,113
3315,San Diego,SCHOOLBUS,79
3315,San Diego,SOV,2156
3315,San Diego,Total,5641
3315,San Diego,WALK,1463
3316,San Diego,BIKE,45
3316,San Diego,EXP,5
3316,San Diego,HOV2,736
3316,San Diego,HOV3,420
3316,San Diego,LOCAL,23
3316,San Diego,LRT,23
3316,San Diego,RAPID,40
3316,San Diego,SCHOOLBUS,139
3316,San Diego,SOV,1255
3316,San Diego,Total,3091
3316,San Diego,WALK,405
3317,San Diego,BIKE,44
3317,San Diego,CR,1
3317,San Diego,EXP,27
3317,San Diego,HOV2,1181
3317,San Diego,HOV3,664
3317,San Diego,LOCAL,41
3317,San Diego,LRT,24
3317,San Diego,RAPID,122
3317,San Diego,SCHOOLBUS,144
3317,San Diego,SOV,2087
3317,San Diego,Total,5687
3317,San Diego,WALK,1352
3319,San Diego,BIKE,1
3319,San Diego,EXP,1
3319,San Diego,HOV2,35
3319,San Diego,HOV3,14
3319,San Diego,LRT,2
3319,San Diego,SOV,40
3319,San Diego,Total,94
3319,San Diego,WALK,1
3320,San Diego,BIKE,3
3320,San Diego,CR,2
3320,San Diego,EXP,3
3320,San Diego,HOV2,70
3320,San Diego,HOV3,37
3320,San Diego,LOCAL,1
3320,San Diego,LRT,18
3320,San Diego,SOV,245
3320,San Diego,Total,387
3320,San Diego,WALK,8
3324,San Diego,BIKE,45
3324,San Diego,CR,4
3324,San Diego,EXP,13
3324,San Diego,HOV2,750
3324,San Diego,HOV3,354
3324,San Diego,LOCAL,12
3324,San Diego,LRT,62
3324,San Diego,RAPID,2
3324,San Diego,SOV,2145
3324,San Diego,Total,3508
3324,San Diego,WALK,121
3325,San Diego,BIKE,188
3325,San Diego,CR,7
3325,San Diego,EXP,270
3325,San Diego,HOV2,3895
3325,San Diego,HOV3,2257
3325,San Diego,LOCAL,42
3325,San Diego,LRT,117
3325,San Diego,RAPID,13
3325,San Diego,SCHOOLBUS,1
3325,San Diego,SOV,19108
3325,San Diego,Total,27408
3325,San Diego,WALK,1510
3327,San Diego,BIKE,15
3327,San Diego,EXP,10
3327,San Diego,HOV2,245
3327,San Diego,HOV3,106
3327,San Diego,LOCAL,1
3327,San Diego,LRT,3
3327,San Diego,RAPID,16
3327,San Diego,SCHOOLBUS,57
3327,San Diego,SOV,528
3327,San Diego,Total,1109
3327,San Diego,WALK,128
3328,San Diego,BIKE,12
3328,San Diego,EXP,18
3328,San Diego,HOV2,415
3328,San Diego,HOV3,212
3328,San Diego,LOCAL,5
3328,San Diego,LRT,9
3328,San Diego,RAPID,1
3328,San Diego,SCHOOLBUS,31
3328,San Diego,SOV,1330
3328,San Diego,Total,2124
3328,San Diego,WALK,91
3330,San Diego,BIKE,9
3330,San Diego,CR,9
3330,San Diego,EXP,5
3330,San Diego,HOV2,297
3330,San Diego,HOV3,134
3330,San Diego,LOCAL,4
3330,San Diego,LRT,36
3330,San Diego,RAPID,1
3330,San Diego,SOV,739
3330,San Diego,Total,1304
3330,San Diego,WALK,70
3331,San Diego,BIKE,3
3331,San Diego,CR,3
3331,San Diego,EXP,7
3331,San Diego,HOV2,175
3331,San Diego,HOV3,103
3331,San Diego,LOCAL,3
3331,San Diego,LRT,10
3331,San Diego,SCHOOLBUS,30
3331,San Diego,SOV,390
3331,San Diego,Total,777
3331,San Diego,WALK,53
3332,San Diego,BIKE,3
3332,San Diego,HOV2,11
3332,San Diego,HOV3,4
3332,San Diego,LRT,1
3332,San Diego,SOV,71
3332,San Diego,Total,95
3332,San Diego,WALK,5
3337,San Diego,BIKE,109
3337,San Diego,EXP,38
3337,San Diego,HOV2,1172
3337,San Diego,HOV3,503
3337,San Diego,LOCAL,36
3337,San Diego,LRT,36
3337,San Diego,RAPID,137
3337,San Diego,SCHOOLBUS,94
3337,San Diego,SOV,2906
3337,San Diego,Total,6266
3337,San Diego,WALK,1235
3338,San Diego,BIKE,81
3338,San Diego,CR,4
3338,San Diego,EXP,37
3338,San Diego,HOV2,412
3338,San Diego,HOV3,180
3338,San Diego,LOCAL,83
3338,San Diego,LRT,85
3338,San Diego,RAPID,6
3338,San Diego,SCHOOLBUS,57
3338,San Diego,SOV,1203
3338,San Diego,Total,2489
3338,San Diego,WALK,341
3339,San Diego,BIKE,35
3339,San Diego,EXP,5
3339,San Diego,HOV2,603
3339,San Diego,HOV3,262
3339,San Diego,LOCAL,22
3339,San Diego,LRT,19
3339,San Diego,RAPID,31
3339,San Diego,SCHOOLBUS,45
3339,San Diego,SOV,1070
3339,San Diego,Total,2666
3339,San Diego,WALK,574
3340,San Diego,BIKE,181
3340,San Diego,EXP,40
3340,San Diego,HOV2,2373
3340,San Diego,HOV3,1742
3340,San Diego,LOCAL,342
3340,San Diego,LRT,37
3340,San Diego,RAPID,266
3340,San Diego,SCHOOLBUS,412
3340,San Diego,SOV,3920
3340,San Diego,Total,12482
3340,San Diego,WALK,3169
3342,San Diego,BIKE,68
3342,San Diego,CR,2
3342,San Diego,EXP,15
3342,San Diego,HOV2,960
3342,San Diego,HOV3,531
3342,San Diego,LOCAL,35
3342,San Diego,LRT,20
3342,San Diego,RAPID,67
3342,San Diego,SCHOOLBUS,90
3342,San Diego,SOV,1869
3342,San Diego,Total,4756
3342,San Diego,WALK,1099
3343,San Diego,BIKE,33
3343,San Diego,EXP,12
3343,San Diego,HOV2,611
3343,San Diego,HOV3,323
3343,San Diego,LOCAL,12
3343,San Diego,LRT,13
3343,San Diego,RAPID,58
3343,San Diego,SCHOOLBUS,36
3343,San Diego,SOV,1084
3343,San Diego,Total,2938
3343,San Diego,WALK,756
3344,San Diego,BIKE,8
3344,San Diego,CR,2
3344,San Diego,EXP,7
3344,San Diego,HOV2,276
3344,San Diego,HOV3,116
3344,San Diego,LOCAL,4
3344,San Diego,LRT,17
3344,San Diego,SOV,627
3344,San Diego,Total,1126
3344,San Diego,WALK,69
3345,San Diego,BIKE,29
3345,San Diego,EXP,12
3345,San Diego,HOV2,585
3345,San Diego,HOV3,355
3345,San Diego,LOCAL,24
3345,San Diego,LRT,8
3345,San Diego,RAPID,13
3345,San Diego,SCHOOLBUS,93
3345,San Diego,SOV,1001
3345,San Diego,Total,2328
3345,San Diego,WALK,208
3346,San Diego,BIKE,28
3346,San Diego,EXP,5
3346,San Diego,HOV2,265
3346,San Diego,HOV3,116
3346,San Diego,LOCAL,15
3346,San Diego,LRT,19
3346,San Diego,SOV,896
3346,San Diego,Total,1439
3346,San Diego,WALK,95
3347,San Diego,BIKE,36
3347,San Diego,EXP,4
3347,San Diego,HOV2,1212
3347,San Diego,HOV3,1081
3347,San Diego,LOCAL,20
3347,San Diego,LRT,14
3347,San Diego,RAPID,16
3347,San Diego,SCHOOLBUS,186
3347,San Diego,SOV,1605
3347,San Diego,Total,5294
3347,San Diego,WALK,1120
3348,San Diego,BIKE,100
3348,San Diego,EXP,11
3348,San Diego,HOV2,571
3348,San Diego,HOV3,271
3348,San Diego,LOCAL,22
3348,San Diego,LRT,19
3348,San Diego,RAPID,2
3348,San Diego,SCHOOLBUS,90
3348,San Diego,SOV,1140
3348,San Diego,Total,2532
3348,San Diego,WALK,306
3349,San Diego,BIKE,9
3349,San Diego,EXP,9
3349,San Diego,HOV2,450
3349,San Diego,HOV3,266
3349,San Diego,LRT,3
3349,San Diego,RAPID,2
3349,San Diego,SCHOOLBUS,178
3349,San Diego,SOV,566
3349,San Diego,Total,1740
3349,San Diego,WALK,257
3351,San Diego,BIKE,115
3351,San Diego,CR,3
3351,San Diego,EXP,9
3351,San Diego,HOV2,591
3351,San Diego,HOV3,256
3351,San Diego,LOCAL,20
3351,San Diego,LRT,24
3351,San Diego,SCHOOLBUS,21
3351,San Diego,SOV,1466
3351,San Diego,Total,2765
3351,San Diego,WALK,260
3358,San Diego,BIKE,2
3358,San Diego,CR,1
3358,San Diego,EXP,4
3358,San Diego,HOV2,184
3358,San Diego,HOV3,86
3358,San Diego,LOCAL,4
3358,San Diego,LRT,5
3358,San Diego,RAPID,2
3358,San Diego,SCHOOLBUS,28
3358,San Diego,SOV,338
3358,San Diego,Total,714
3358,San Diego,WALK,60
3359,San Diego,BIKE,9
3359,San Diego,EXP,6
3359,San Diego,HOV2,201
3359,San Diego,HOV3,100
3359,San Diego,LOCAL,2
3359,San Diego,LRT,2
3359,San Diego,RAPID,7
3359,San Diego,SCHOOLBUS,22
3359,San Diego,SOV,515
3359,San Diego,Total,941
3359,San Diego,WALK,77
3360,San Diego,BIKE,75
3360,San Diego,CR,1
3360,San Diego,EXP,9
3360,San Diego,HOV2,668
3360,San Diego,HOV3,310
3360,San Diego,LOCAL,34
3360,San Diego,LRT,26
3360,San Diego,RAPID,1
3360,San Diego,SOV,1887
3360,San Diego,Total,3302
3360,San Diego,WALK,291
3362,San Diego,BIKE,17
3362,San Diego,EXP,21
3362,San Diego,HOV2,304
3362,San Diego,HOV3,130
3362,San Diego,LOCAL,5
3362,San Diego,LRT,2
3362,San Diego,RAPID,3
3362,San Diego,SCHOOLBUS,48
3362,San Diego,SOV,782
3362,San Diego,Total,1526
3362,San Diego,WALK,214
3363,San Diego,BIKE,96
3363,San Diego,CR,3
3363,San Diego,EXP,51
3363,San Diego,HOV2,1604
3363,San Diego,HOV3,1104
3363,San Diego,LOCAL,47
3363,San Diego,LRT,47
3363,San Diego,RAPID,69
3363,San Diego,SCHOOLBUS,80
3363,San Diego,SOV,2758
3363,San Diego,Total,7328
3363,San Diego,WALK,1469
3365,San Diego,BIKE,19
3365,San Diego,CR,7
3365,San Diego,EXP,13
3365,San Diego,HOV2,497
3365,San Diego,HOV3,289
3365,San Diego,LOCAL,10
3365,San Diego,LRT,61
3365,San Diego,SOV,1622
3365,San Diego,Total,2644
3365,San Diego,WALK,126
3366,San Diego,BIKE,32
3366,San Diego,EXP,12
3366,San Diego,HOV2,727
3366,San Diego,HOV3,412
3366,San Diego,LOCAL,10
3366,San Diego,LRT,5
3366,San Diego,RAPID,16
3366,San Diego,SCHOOLBUS,209
3366,San Diego,SOV,1453
3366,San Diego,Total,3729
3366,San Diego,WALK,853
3370,San Diego,BIKE,56
3370,San Diego,HOV2,127
3370,San Diego,HOV3,65
3370,San Diego,LOCAL,5
3370,San Diego,RAPID,2
3370,San Diego,SCHOOLBUS,2
3370,San Diego,SOV,210
3370,San Diego,Total,537
3370,San Diego,WALK,70
3371,San Diego,BIKE,1
3371,San Diego,EXP,3
3371,San Diego,HOV2,57
3371,San Diego,HOV3,26
3371,San Diego,LOCAL,1
3371,San Diego,LRT,3
3371,San Diego,SCHOOLBUS,2
3371,San Diego,SOV,121
3371,San Diego,Total,281
3371,San Diego,WALK,67
3373,San Diego,BIKE,24
3373,San Diego,CR,1
3373,San Diego,EXP,51
3373,San Diego,HOV2,259
3373,San Diego,HOV3,110
3373,San Diego,LOCAL,8
3373,San Diego,LRT,27
3373,San Diego,RAPID,3
3373,San Diego,SOV,1140
3373,San Diego,Total,1830
3373,San Diego,WALK,207
3374,San Diego,BIKE,28
3374,San Diego,HOV2,206
3374,San Diego,HOV3,88
3374,San Diego,LOCAL,10
3374,San Diego,LRT,5
3374,San Diego,SOV,421
3374,San Diego,Total,869
3374,San Diego,WALK,111
3375,San Diego,BIKE,101
3375,San Diego,CR,2
3375,San Diego,EXP,101
3375,San Diego,HOV2,1618
3375,San Diego,HOV3,1304
3375,San Diego,LOCAL,50
3375,San Diego,LRT,41
3375,San Diego,RAPID,85
3375,San Diego,SCHOOLBUS,208
3375,San Diego,SOV,2398
3375,San Diego,Total,8573
3375,San Diego,WALK,2665
3376,San Diego,BIKE,26
3376,San Diego,EXP,10
3376,San Diego,HOV2,525
3376,San Diego,HOV3,395
3376,San Diego,LOCAL,11
3376,San Diego,LRT,14
3376,San Diego,RAPID,18
3376,San Diego,SCHOOLBUS,54
3376,San Diego,SOV,770
3376,San Diego,Total,2029
3376,San Diego,WALK,206
3378,San Diego,BIKE,61
3378,San Diego,CR,1
3378,San Diego,EXP,34
3378,San Diego,HOV2,1081
3378,San Diego,HOV3,903
3378,San Diego,LOCAL,35
3378,San Diego,LRT,30
3378,San Diego,RAPID,115
3378,San Diego,SCHOOLBUS,184
3378,San Diego,SOV,1547
3378,San Diego,Total,5821
3378,San Diego,WALK,1830
3379,San Diego,BIKE,2
3379,San Diego,CR,2
3379,San Diego,EXP,8
3379,San Diego,HOV2,243
3379,San Diego,HOV3,104
3379,San Diego,LOCAL,5
3379,San Diego,LRT,13
3379,San Diego,SCHOOLBUS,15
3379,San Diego,SOV,509
3379,San Diego,Total,978
3379,San Diego,WALK,77
3382,San Diego,BIKE,41
3382,San Diego,CR,1
3382,San Diego,EXP,7
3382,San Diego,HOV2,446
3382,San Diego,HOV3,208
3382,San Diego,LOCAL,11
3382,San Diego,LRT,23
3382,San Diego,RAPID,1
3382,San Diego,SOV,1038
3382,San Diego,Total,1906
3382,San Diego,WALK,130
3383,San Diego,BIKE,100
3383,San Diego,EXP,47
3383,San Diego,HOV2,1293
3383,San Diego,HOV3,771
3383,San Diego,LOCAL,76
3383,San Diego,LRT,36
3383,San Diego,RAPID,161
3383,San Diego,SCHOOLBUS,107
3383,San Diego,SOV,2141
3383,San Diego,Total,6965
3383,San Diego,WALK,2233
3385,San Diego,BIKE,5
3385,San Diego,CR,3
3385,San Diego,EXP,2
3385,San Diego,HOV2,268
3385,San Diego,HOV3,166
3385,San Diego,LOCAL,2
3385,San Diego,LRT,19
3385,San Diego,SOV,781
3385,San Diego,Total,1331
3385,San Diego,WALK,85
3386,San Diego,BIKE,129
3386,San Diego,CR,2
3386,San Diego,EXP,5
3386,San Diego,HOV2,520
3386,San Diego,HOV3,191
3386,San Diego,LOCAL,14
3386,San Diego,LRT,4
3386,San Diego,SOV,836
3386,San Diego,Total,2052
3386,San Diego,WALK,351
3387,San Diego,BIKE,77
3387,San Diego,CR,8
3387,San Diego,EXP,15
3387,San Diego,HOV2,829
3387,San Diego,HOV3,339
3387,San Diego,LOCAL,49
3387,San Diego,LRT,29
