"STATION","MODE","LAT","LONG","TIMEOFDAY","BOARDINGS","ALIGHTINGS"
"9374","BUS",33.7333803560202,-84.3097098318211,"EV",1,5
"9375","BUS",33.7472795461604,-84.3097405080951,"EV",3,4
"9376","BUS",33.7510602019864,-84.3097205018294,"EV",0,3
"9377","BUS",33.7591799547479,-84.310510082449,"EV",1,0
"9380","BUS",33.7117904709386,-84.252479908164,"EV",3,8
"9381","BUS",33.7183699917469,-84.2523705405782,"EV",0,0
"9382","BUS",33.7259798221324,-84.2513102084962,"EV",0,2
"9383","BUS",33.7276104321187,-84.2517196700675,"EV",2,8
"9384","BUS",33.7347198536052,-84.2520597765843,"EV",1,1
"9385","BUS",33.7406695822251,-84.2532601525262,"EV",0,1
"9386","BUS",33.7450296088105,-84.2605304294811,"EV",4,20
"9387","BUS",33.7500898273154,-84.264050198493,"EV",0,0
"9388","BUS",33.7555695901633,-84.2690104186351,"EV",0,0
"9389","BUS",33.7564895434053,-84.2706802749454,"EV",0,0
"9390","BUS",33.7703202365099,-84.2873895080568,"EV",0,0
"9393","BUS",33.7755203031291,-84.2917095276966,"EV",0,0
"9394","BUS",33.7777797539561,-84.294870517677,"EV",0,0
"9395","BUS",33.7735595754851,-84.298879773323,"EV",1,4.99
"9397","BUS",33.7314995415843,-84.2521398016471,"EV",0,3.99
"9398","BUS",33.7315100064092,-84.2573000844463,"EV",0,0
"9399","BUS",33.7315804061403,-84.2634393405136,"EV",2,7
"9402","BUS",33.7316698328256,-84.2709496926568,"EV",1,0
"9403","BUS",33.7319599938792,-84.2936701417351,"EV",7,23
"9405","BUS",33.7706303758655,-84.236869685915,"EV",0,0
"9406","BUS",33.7274201625754,-84.2353105309416,"EV",1,1
"9408","BUS",33.7507500626307,-84.2339794473971,"EV",1,5
"9410","BUS",33.7580697319626,-84.2217796265742,"EV",0,4
"9411","BUS",33.7716597340949,-84.2259996148855,"EV",0,0
"9413","BUS",33.7637302508767,-84.2337300359514,"EV",0,0
"9414","BUS",33.7711003416375,-84.2413897682118,"EV",0,0
"9416","BUS",33.7797395302524,-84.264710405261,"EV",0,0
"9417","BUS",33.7853600925624,-84.2633006304048,"EV",0,0
"9419","BUS",33.7581496451708,-84.2837497014507,"EV",0,0
"9420","BUS",33.7566902777735,-84.275880570276,"EV",0,0
"9421","BUS",33.7831900684207,-84.2485600138381,"EV",2,14
"9425","BUS",33.7552299590284,-84.3166893510477,"EV",0,0
"9427","BUS",33.7873798037648,-84.3292399483959,"EV",2,1
"9428","BUS",33.7882702652276,-84.3255294529844,"EV",1,1
"9429","BUS",33.790340397859,-84.3043201438419,"EV",0,0
"9430","BUS",33.7907799205041,-84.3014805878638,"EV",0,1
"9431","BUS",33.7921898178202,-84.2853502027066,"EV",0,0
"9432","BUS",33.792610313511,-84.2813102707865,"EV",21,6
"9433","BUS",33.7937195849486,-84.2717699495505,"EV",4,7
"9434","BUS",33.7936701148673,-84.2695399178006,"EV",1,6
"9435","BUS",33.7935997151363,-84.2639101546331,"EV",23,29.01
"9436","BUS",33.7898095458332,-84.2526999770867,"EV",0,3
"9437","BUS",33.7858395718116,-84.2439105576898,"EV",2,3
"9438","BUS",33.7856997236972,-84.2367403120635,"EV",12,12
"9439","BUS",33.7867899681805,-84.2321895534926,"EV",0,0
"9440","BUS",33.787060150932,-84.2100199435966,"EV",11,54
"9441","BUS",33.7863799373146,-84.2020894598737,"EV",0,0
"9442","BUS",33.7871400641402,-84.1956901223523,"EV",1,3
"9443","BUS",33.7905801374836,-84.1749396235699,"EV",0,0
"9444","BUS",33.7904098462424,-84.1718893349264,"EV",10,25
"9446","BUS",33.7637302508767,-84.2232200777045,"EV",33,56.99
"9447","BUS",33.7636398728436,-84.2037206374037,"EV",0,0
"9448","BUS",33.7618304094865,-84.1966504231058,"EV",12,34.01
"9449","BUS",33.7607097218763,-84.1939202347135,"EV",5,0
"9450","BUS",33.7598801466674,-84.186400546313,"EV",2,16
"9451","BUS",33.7598497035405,-84.1829994811443,"EV",0,0
"9452","BUS",33.7597897686343,-84.1755304752835,"EV",3,19
"9453","BUS",33.7596004504387,-84.1698100170448,"EV",2,20
"9454","BUS",33.7229402661777,-84.1670304798637,"EV",11,11
"9455","BUS",33.7342698661352,-84.1682601983287,"EV",0,0
"9459","BUS",33.8081201353355,-84.1706302739384,"EV",0,0
"9460","BUS",33.8189103211377,-84.1846506649399,"EV",18,59
"9461","BUS",33.8258599162078,-84.1958395024695,"EV",17,14
"9462","BUS",33.8177896335275,-84.2176196570599,"EV",2,8
"9463","BUS",33.8184003987616,-84.2227599335934,"EV",5,7
"9464","BUS",33.8094995895246,-84.2398506195041,"EV",0,0
"9467","BUS",33.7494895269062,-84.197399991194,"EV",0,0
"9468","BUS",33.7725597090349,-84.1941202973705,"EV",1,1
"9470","BUS",33.7938099629817,-84.1941603099019,"EV",7,12
"9471","BUS",33.802350211434,-84.1938001971193,"EV",5,2
"9472","BUS",33.8054696805969,-84.1937495145796,"EV",18,63
"9473","BUS",33.817660250238,-84.1936894957825,"EV",17,90
"9476","BUS",33.841229889918,-84.2008904176829,"EV",1,18
"9478","BUS",33.8406895244149,-84.2133196436858,"EV",11,4
"9488","BUS",33.7935902016591,-84.2631605865449,"EV",0,0
"9494","BUS",33.7741303841151,-84.3143406154547,"EV",0,1
"9495","BUS",33.7727804217051,-84.2949398727314,"EV",0,2
"9497","BUS",33.7755802380352,-84.2948905239427,"EV",0,0
"9499","BUS",33.7831196686897,-84.2945104048944,"EV",1,0
"9500","BUS",33.7914201775174,-84.2856996454808,"EV",1,2
"9505","BUS",33.7258704171449,-84.3012751902026,"EV",0,0
"9506","BUS",33.719400301324,-84.3018500369036,"EV",1,1
"9508","BUS",33.7469798716296,-84.2758965752885,"EV",0,0
"9525","BUS",33.7232504055333,-84.2940302545176,"EV",0,0
"9556","BUS",33.6410996275053,-84.2816197010294,"EV",0,2
"9561","BUS",33.6104995281993,-84.3211200720244,"EV",2,6
"9575","BUS",33.6130995615089,-84.3055005135181,"EV",0,0
"9587","BUS",33.6300002536952,-84.2827000393771,"EV",2,4
"9640","BUS",33.7062802649637,-84.2994306125052,"EV",0,0
"9642","BUS",33.7059596607832,-84.2962496162591,"EV",0,0
"9643","BUS",33.7058302774938,-84.2898102662063,"EV",0,0
"9644","BUS",33.7057703425876,-84.2840604654446,"EV",1,4
"9647","BUS",33.7050596858433,-84.2713498179708,"EV",1,2
"9653","BUS",33.6857901378426,-84.310739487629,"EV",0,0
"9654","BUS",33.6881199884006,-84.310939550286,"EV",1,0
"9655","BUS",33.6888696504014,-84.3147700832917,"EV",2,6
"9656","BUS",33.6911899874823,-84.3215001910727,"EV",0,0
"9657","BUS",33.7025700088688,-84.3263803861521,"EV",0,2
"9658","BUS",33.6472900470975,-84.2826493568373,"EV",0,1
"9659","BUS",33.6557199392147,-84.286050422006,"EV",0,0
"9660","BUS",33.6582096161892,-84.2870694078056,"EV",0,1
"9662","BUS",33.6668402426746,-84.280149907376,"EV",0,0
"9663","BUS",33.6735196549932,-84.2775904391177,"EV",1,9
"9664","BUS",33.6814301112572,-84.2734598121265,"EV",7,25
"9665","BUS",33.69107011767,-84.27233012499,"EV",15,7
"9670","BUS",33.6928900458519,-84.2606104545439,"EV",0,0
"9673","BUS",33.7020201298886,-84.2689904123694,"EV",5,8
"9676","BUS",33.7111701922273,-84.1806494118002,"EV",0,0
"9688","BUS",33.7069300354542,-84.2184999327507,"EV",2,4
"9689","BUS",33.7078699669982,-84.2286804544891,"EV",3,34
"9690","BUS",33.7097003600051,-84.2662495539687,"EV",4,13
"9691","BUS",33.7098002515153,-84.2718499746133,"EV",46,56.01
"9701","BUS",33.6553003948717,-84.2330804991917,"EV",0,5
"9702","BUS",33.6570204315434,-84.2420899875113,"EV",0,0
"9703","BUS",33.661930337109,-84.2462099444941,"EV",1,3
"9711","BUS",33.6483298701518,-84.2519103964671,"EV",0,1
"9712","BUS",33.6513503991522,-84.2434797561018,"EV",2,6
"9718","BUS",33.6743302032478,-84.2582897277228,"EV",1,0
"9723","BUS",33.6917503312874,-84.2914894587739,"EV",1,0
"9724","BUS",33.6992802484646,-84.2987997482602,"EV",0,6
"9725","BUS",33.7009403502302,-84.300600312173,"EV",1,0
"9726","BUS",33.6973499639476,-84.3021594671465,"EV",0,0
"9727","BUS",33.69891968768,-84.3060500189493,"EV",0,0
"9729","BUS",33.7010297769155,-84.3074197812741,"EV",0,0
"9730","BUS",33.7068101656419,-84.3081106643162,"EV",0,0
"9731","BUS",33.7044099153528,-84.3084894496134,"EV",0,0
"9732","BUS",33.6968200632694,-84.2517796888646,"EV",1,1
"9733","BUS",33.707770075488,-84.2525799394925,"EV",0,0
"9740","BUS",33.7088603199713,-84.168240192063,"EV",0,0
"9750","BUS",33.6997901708407,-84.3009204124242,"EV",1,2
"9764","BUS",33.8577795347968,-84.3474003026459,"EV",0,0
"9765","BUS",33.9192603809852,-84.34788978928,"EV",12,3
"9766","BUS",33.9460598461632,-84.334340212398,"EV",0,0
"9767","BUS",33.9435197477597,-84.3380293677928,"EV",0,0
"9773","BUS",33.9016300051003,-84.3477204028971,"EV",0,0
"9774","BUS",33.8954795421121,-84.3416705081499,"EV",0,4
"9778","BUS",33.9206303216971,-84.339180394946,"EV",0,0
"9779","BUS",33.9237202990808,-84.3381093928556,"EV",0,0
"9782","BUS",33.8651800686846,-84.3370704007903,"EV",0,0
"9783","BUS",33.8698102780215,-84.3338800682869,"EV",3,0
"9784","BUS",33.871799546097,-84.3323102433051,"EV",0,0
"9785","BUS",33.8533795516073,-84.3392004012117,"EV",2,1
"9788","BUS",33.9268997031499,-84.3414504392272,"EV",3,2
"9790","BUS",33.9500497984868,-84.3364395365453,"EV",0,0
"9854","BUS",33.9228498159201,-84.4920402686417,"EV",3,0
"9860","BUS",33.9056998706321,-84.4642595680928,"EV",3,0
"9862","BUS",33.9009897480869,-84.4752203341935,"EV",0,0
"9863","BUS",33.9011895311074,-84.4786694143999,"EV",6,1
"9865","BUS",33.9050795919208,-84.4894101115779,"EV",0,1
"9867","BUS",33.91130045464,-84.4832201729708,"EV",0,0
"9868","BUS",33.9180597801668,-84.4668403763679,"EV",0,0
"9884","BUS",33.9125990442732,-84.4602423099406,"EV",1,0
"9902","BUS",33.9028001627917,-84.4872894474138,"EV",14,6
"9903","BUS",33.8948297716217,-84.4799204728816,"EV",20,15
"9907","BUS",33.871380001754,-84.4564104431838,"EV",3,5
"9917","BUS",33.9000802596698,-84.4478104164355,"EV",0,0
"9918","BUS",33.8995398941668,-84.4464299841023,"EV",0,0
"9920","BUS",33.8809600732606,-84.4640701754442,"EV",28,9
"9921","BUS",33.8836295549536,-84.4757698396247,"EV",2,5
"9923","BUS",33.8791201667766,-84.4714698262505,"EV",69,37
"9924","BUS",33.8723998465062,-84.4746001399568,"EV",1,0
"9925","BUS",33.8655101863423,-84.4766901278468,"EV",0,0
"9926","BUS",33.8616496173081,-84.4842204862557,"EV",0,0
"10003","BUS",33.9553402431391,-84.3646003561424,"EV",0,2
"10024","BUS",33.9251301963969,-84.3790795575039,"EV",5,20
"10025","BUS",33.9244404693023,-84.3761999889944,"EV",2,0
"10027","BUS",33.9189901982337,-84.3640001681715,"EV",0,0
"10036","BUS",33.9020999708723,-84.3788301460582,"EV",0,2
"10037","BUS",33.9221696023027,-84.3674305758633,"EV",2,0
"10038","BUS",33.9268797248478,-84.3667196865554,"EV",0,0
"10042","BUS",33.9190900897439,-84.376560101777,"EV",0,0
"10044","BUS",33.9189797334088,-84.3599495662431,"EV",2,2
"10045","BUS",33.9190501331398,-84.367479924652,"EV",0,0
"10046","BUS",33.9190701114418,-84.3716799066976,"EV",21,37
"10047","BUS",33.919130046348,-84.3789995324412,"EV",30,16
"10049","BUS",33.9195200989118,-84.3909806180924,"EV",0,0
"10052","BUS",33.8507100699144,-84.3565298285597,"EV",2,10
"10053","BUS",33.8540102951434,-84.3580196284787,"EV",16,11.99
"10060","BUS",33.9189397768047,-84.3512801844404,"EV",9,3
"10062","BUS",33.9313501077683,-84.3542504480211,"EV",0,0
"10067","BUS",33.8788499840251,-84.3797797768034,"EV",1,3
"10070","BUS",33.8557303318151,-84.3826393390472,"EV",1,3
"10075","BUS",33.8536297560568,-84.3595601109375,"EV",8.01,0.99
"10080","BUS",33.8768597646019,-84.3799304906717,"EV",0,5
"10100","BUS",33.8634000971067,-84.4400506528466,"EV",3,2
"10110","BUS",33.897779900891,-84.3815096519108,"EV",2,6
"10114","BUS",33.8490604329737,-84.4300701937652,"EV",1,1
"10121","BUS",33.8624801438648,-84.3802399209145,"EV",38,37
"10122","BUS",33.862999579718,-84.3802505909228,"EV",10,16
"10123","BUS",33.8685896989011,-84.3810601778081,"EV",0,0
"10124","BUS",33.8831196325774,-84.3800798707889,"EV",13,23
"10125","BUS",33.8906495497547,-84.3813095892538,"EV",22,80
"10127","BUS",33.9006196738252,-84.3799598331947,"EV",2,6
"10129","BUS",33.9241303299467,-84.3790995637696,"EV",27,21
"10130","BUS",33.9267998116396,-84.3790995637696,"EV",1,0
"10131","BUS",33.9294702446802,-84.3792302713722,"EV",15,8
"10132","BUS",33.9370201401596,-84.3783099831501,"EV",2,1
"10133","BUS",33.9388096252146,-84.3767401581683,"EV",9,11
"10134","BUS",33.9462301374044,-84.3710597124609,"EV",0,0
"10135","BUS",33.9599504741739,-84.3654699618248,"EV",1,7
"10136","BUS",33.9616400677187,-84.3657393795362,"EV",0,0
"10137","BUS",33.9768197718855,-84.3517896773402,"EV",4,9
"10138","BUS",33.9814195380955,-84.3502598648898,"EV",0,0
"10139","BUS",33.8494200424106,-84.3632599363406,"EV",0,0
"10140","BUS",33.850519800371,-84.3619701990786,"EV",18,15.01
"10141","BUS",33.8517004228874,-84.3608805244736,"EV",9,6.01
"10142","BUS",33.8556304403049,-84.3514202283003,"EV",1,0
"10143","BUS",33.8534099947342,-84.431010488253,"EV",0,2
"10144","BUS",33.8586300396555,-84.4334499189172,"EV",0,0
"10153","BUS",33.9083703036727,-84.4326803445633,"EV",0,0
"10158","BUS",33.9292095754059,-84.3598495349146,"EV",0,0
"10159","BUS",33.9252101096051,-84.3706195746156,"EV",0,0
"10162","BUS",33.9230495989406,-84.3846906481568,"EV",0,0
"10163","BUS",33.9165395265156,-84.3972105692309,"EV",0,0
"10164","BUS",33.9089002043509,-84.412220603509,"EV",0,0
"10173","BUS",33.982139708317,-84.3431296317948,"EV",27,32
"10188","BUS",33.8833003886436,-84.4792696023708,"EV",1,0
"10189","BUS",33.8833603235497,-84.4841297911845,"EV",4,1
"10250","BUS",33.9004902905357,-84.2770996187325,"EV",0,7
"10274","BUS",33.8614602991125,-84.2918695778222,"EV",0,0
"10275","BUS",33.8641002890262,-84.2884204976158,"EV",4,1
"10277","BUS",33.9593301954627,-84.2998093978024,"EV",0,1
"10278","BUS",33.955269843408,-84.3056205511123,"EV",0,0
"10284","BUS",33.8933599393994,-84.3278795223284,"EV",0,0
"10285","BUS",33.8905201664652,-84.3210493832189,"EV",0,0
"10286","BUS",33.8492801942963,-84.2833895886681,"EV",0,0
"10289","BUS",33.8509402960618,-84.2613493526237,"EV",5,8
"10290","BUS",33.8488996552096,-84.2569799841951,"EV",0,0
"10292","BUS",33.8487702719201,-84.3222297528952,"EV",77,252
"10293","BUS",33.8580497175483,-84.3118998510395,"EV",28,18
"10294","BUS",33.8665604742215,-84.3023501935461,"EV",1,0
"10295","BUS",33.8691300644041,-84.2994999675596,"EV",0,0
"10296","BUS",33.8819599397108,-84.2903197591061,"EV",15,25
"10297","BUS",33.8980101270384,-84.2801299011103,"EV",17,19
"10298","BUS",33.8999803681596,-84.2777104767119,"EV",19,9
"10302","BUS",33.9053202828931,-84.2712004378536,"EV",0,0
"10303","BUS",33.9089896310362,-84.2668203994167,"EV",1,4
"10304","BUS",33.9117399772851,-84.2641902423528,"EV",6,3.01
"10311","BUS",33.8555895323531,-84.2152495814502,"EV",2,2
"10312","BUS",33.8753195326486,-84.3279302048682,"EV",0,0
"10315","BUS",33.8923001380431,-84.3262203360265,"EV",1,0
"10319","BUS",33.8766704464063,-84.3256401543212,"EV",0,0
"10320","BUS",33.8828798929528,-84.3176603218096,"EV",0,0
"10321","BUS",33.8860497835447,-84.3153195887229,"EV",0,0
"10322","BUS",33.8889000213038,-84.3130095319103,"EV",0,0
"10323","BUS",33.8932495830643,-84.3074197812741,"EV",0,0
"10324","BUS",33.8956403198762,-84.3046202378274,"EV",0,0
"10325","BUS",33.9001002379719,-84.3001294980536,"EV",2,0
"10326","BUS",33.9047304473088,-84.2954893781626,"EV",18,9
"10327","BUS",33.9097602226867,-84.2905198217631,"EV",0,0
"10328","BUS",33.9109598721574,-84.2889006479925,"EV",0,0
"10335","BUS",33.8501601909342,-84.3154903088569,"EV",3,3
"10337","BUS",33.8767598730916,-84.3094604203753,"EV",1,1
"10338","BUS",33.8852097435109,-84.3101406334091,"EV",0,0
"10339","BUS",33.8860298052427,-84.3069503009057,"EV",2,4
"10342","BUS",33.850949809539,-84.2446201132466,"EV",7,8
"10344","BUS",33.8522598153448,-84.2540697394115,"EV",10,10
"10345","BUS",33.8508404045516,-84.2585404729196,"EV",0,0
"10346","BUS",33.8523302150758,-84.258980610765,"EV",0,1
"10347","BUS",33.8550101615936,-84.2591499971479,"EV",0,0
"10348","BUS",33.8632202923883,-84.2516103024816,"EV",0,0
"10349","BUS",33.8678095937734,-84.250589982931,"EV",0,0
"10350","BUS",33.8718604323509,-84.2507993818453,"EV",0,0
"10351","BUS",33.8752795760445,-84.2527399896181,"EV",0,0
"10352","BUS",33.8820303394419,-84.2454697126633,"EV",0,5
"10355","BUS",33.8699995962171,-84.2903304291145,"EV",0,0
"10357","BUS",33.865410294832,-84.3094697566327,"EV",0,0
"10360","BUS",33.854680043936,-84.2812702582551,"EV",0,0
"10361","BUS",33.8591998969377,-84.2845406158213,"EV",0,0
"10362","BUS",33.86494032906,-84.2893394520869,"EV",0,32
"10363","BUS",33.8658298391751,-84.2898102662063,"EV",1,0
"10364","BUS",33.8856597309809,-84.2849500773926,"EV",0,0
"10365","BUS",33.8887297300625,-84.2855195890895,"EV",0,0
"10366","BUS",33.8900197575663,-84.2858703656148,"EV",8,34
"10371","BUS",33.8856901741078,-84.3033998556198,"EV",3,1
"10372","BUS",33.8856797092829,-84.2946397787459,"EV",1,1
"10373","BUS",33.8856797092829,-84.2916601789079,"EV",0,1
"10374","BUS",33.8856901741078,-84.2882497774818,"EV",11,10
"10375","BUS",33.8826696451075,-84.2802699449702,"EV",1,1
"10376","BUS",33.8822101441603,-84.2787801450512,"EV",8,23
"10379","BUS",33.8831595891815,-84.2598102039159,"EV",0,3
"10382","BUS",33.8855303476914,-84.2479398196015,"EV",0,0
"10389","BUS",33.8809895650399,-84.219169475776,"EV",0,0
"10390","BUS",33.8704200919079,-84.2167593876349,"EV",2,12
"10391","BUS",33.8608704635282,-84.2191894820417,"EV",3,2
"10392","BUS",33.8547599571441,-84.2172595442774,"EV",2,0
"10393","BUS",33.8840500506443,-84.2204405405234,"EV",1,8
"10396","BUS",33.856989916192,-84.2077205567923,"EV",0,0
"10398","BUS",33.8518602493038,-84.2101799937222,"EV",8,6
"10399","BUS",33.8509402960618,-84.2134997000771,"EV",7,5
"10400","BUS",33.8495104204437,-84.2231293826333,"EV",0,0
"10401","BUS",33.8490604329737,-84.2008904176829,"EV",0,1
"10402","BUS",33.8568300897756,-84.1984003044789,"EV",6,0
"10405","BUS",33.8502695959216,-84.2065801996475,"EV",9,9
"10406","BUS",33.8920404201164,-84.2988197545259,"EV",0,0
"10407","BUS",33.891810193969,-84.2947304738171,"EV",0,0
"10408","BUS",33.8917198159359,-84.292549790856,"EV",0,0
"10409","BUS",33.8891397609284,-84.2863398459832,"EV",2,16
"10415","BUS",33.9147700197626,-84.2701200995059,"EV",0,0
"10416","BUS",33.9214104268248,-84.2701094294975,"EV",3,0
"10418","BUS",33.9419700023293,-84.2710603939937,"EV",0,6
"10422","BUS",33.9091799005796,-84.296789785433,"EV",4,2
"10423","BUS",33.9113099681171,-84.2981995602892,"EV",1,20
"10424","BUS",33.9172996533412,-84.2984703117517,"EV",0,0
"10425","BUS",33.9240304384364,-84.2960895661335,"EV",1,4
"10426","BUS",33.9366700441998,-84.2938995469151,"EV",0,5
"10427","BUS",33.9280099259352,-84.2835403025364,"EV",1,0
"10428","BUS",33.9330796579172,-84.2855302590979,"EV",0,0
"10430","BUS",33.9365197312606,-84.2882204349588,"EV",0,0
"10432","BUS",33.9435302125846,-84.300140168062,"EV",2,0
"10433","BUS",33.9371599882739,-84.2859904032089,"EV",0,0
"10434","BUS",33.9401595876245,-84.2782906584171,"EV",0,1
"10441","BUS",33.9293104182638,-84.3137804400152,"EV",0,1
"10444","BUS",33.9358499824681,-84.294070267049,"EV",2,5
"10445","BUS",33.9171198486227,-84.3033305005653,"EV",0,0
"10446","BUS",33.9230600637655,-84.3063901254662,"EV",0,0
"10450","BUS",33.9239895304846,-84.3147900895574,"EV",1,0
"10452","BUS",33.9257904317123,-84.3158704279051,"EV",2,9
"10455","BUS",33.9207397266846,-84.3053497996498,"EV",0,0
"10457","BUS",33.9027602061876,-84.2532801587919,"EV",2,13
"10458","BUS",33.9048997872024,-84.2463299820883,"EV",2,3
"10459","BUS",33.9008299216705,-84.2511301521049,"EV",2,5
"10465","BUS",33.8910900237475,-84.2280002414553,"EV",6,14
"10484","BUS",33.9260796414181,-84.247179581505,"EV",0,0
"10485","BUS",33.927550424988,-84.2424701065595,"EV",0,1
"10486","BUS",33.9288899225731,-84.2367603183292,"EV",4,22
"10487","BUS",33.9321796829773,-84.2222997894823,"EV",1,3
"10488","BUS",33.9346303546953,-84.2162699010008,"EV",2,2
"10489","BUS",33.9391197645702,-84.2111096182016,"EV",0,4
"10490","BUS",33.9411898972016,-84.2084701248805,"EV",2,1
"10491","BUS",33.9449895799819,-84.2036005998095,"EV",3,3
"10492","BUS",33.9473099170628,-84.2006503424945,"EV",0,0
"10493","BUS",33.9616096245918,-84.1839197693664,"EV",0,0
"10494","BUS",33.9664700600761,-84.177349711711,"EV",0,0
"10495","BUS",33.9172996533412,-84.1642402726743,"EV",2,1
"10500","BUS",33.9493201147881,-84.1982202480877,"EV",0,0
"10501","BUS",33.8591304485544,-84.1879997138178,"EV",3,7
"10502","BUS",33.8673700711283,-84.1881504276861,"EV",0,6
"10504","BUS",33.8962996038439,-84.1972105985454,"EV",0,0
"10505","BUS",33.9021703706033,-84.2053504811826,"EV",0,0
"10506","BUS",33.9073704372225,-84.2061694043252,"EV",3,9
"10512","BUS",33.9511999778762,-84.2415404820801,"EV",0,0
"10513","BUS",33.9590600127111,-84.2467101011366,"EV",2,4
"10517","BUS",33.9082903904645,-84.1831795375355,"EV",0,0
"10518","BUS",33.9328598965947,-84.1783793675189,"EV",0,0
"10519","BUS",33.9387801334354,-84.189980334122,"EV",0,8
"10524","BUS",33.9526098751923,-84.2259302598311,"EV",0,0
"10527","BUS",33.9561802831729,-84.232400286158,"EV",0,0
"10528","BUS",33.9833098660085,-84.2139198316568,"EV",0,0
"10531","BUS",33.9178400188442,-84.2097505258852,"EV",0,0
"10532","BUS",33.9345199983602,-84.2022601800077,"EV",1,3
"10533","BUS",33.9197902816633,-84.1979801728993,"EV",0,0
"10537","BUS",33.9697198638762,-84.1728402994226,"EV",0,0
"10539","BUS",33.9688303537611,-84.2076898805183,"EV",0,0
"10540","BUS",33.9698501985134,-84.2215995701829,"EV",0,0
"10545","BUS",33.9101103186465,-84.2069696549531,"EV",0,0
"10546","BUS",33.9177001707299,-84.2403401061382,"EV",0,0
"10547","BUS",33.9363599048442,-84.2672098547223,"EV",0,0
"10649","BUS",34.0755896431757,-84.2945504174258,"EV",3,7
"10667","BUS",34.0945699814705,-84.2392104190017,"EV",0,2
"10704","BUS",33.9972100074965,-84.3507600215322,"EV",5,5
"10705","BUS",34.0029095316669,-84.3504705975551,"EV",2,17
"10706","BUS",34.0058996175403,-84.3507600215322,"EV",1,1
"10707","BUS",34.0079602366946,-84.3539303477699,"EV",0,0
"10708","BUS",34.0143000178783,-84.3628998235581,"EV",1,1
"10709","BUS",34.0177201129197,-84.3621195791958,"EV",0,3
"10710","BUS",34.0232198540696,-84.3615393974906,"EV",0,8
"10711","BUS",34.0254298348154,-84.3603696978227,"EV",0,0
"10712","BUS",34.0292200041185,-84.3563897846998,"EV",2,1
"10713","BUS",34.0367204295166,-84.3435204208515,"EV",6,17
"10714","BUS",34.0465097975209,-84.3397405703855,"EV",0,0
"10715","BUS",34.0518002421732,-84.3346696489065,"EV",11,20
"10716","BUS",34.0609198613849,-84.3245704859819,"EV",5,9
"10717","BUS",34.0679902776151,-84.3011498176042,"EV",0,0
"10718","BUS",34.0712600597172,-84.2966404053158,"EV",2,17
"10719","BUS",34.0727403567643,-84.2954293593655,"EV",4,5
"10720","BUS",34.0774999493907,-84.2944597223546,"EV",0,0
"10721","BUS",34.0785302589678,-84.294470392363,"EV",0,0
"10722","BUS",34.0908302335964,-84.2927898660443,"EV",5,11
"10723","BUS",34.0915703821199,-84.2905504980371,"EV",1,4
"10724","BUS",34.0921497528794,-84.285619620418,"EV",0,0
"10737","BUS",34.0329901951196,-84.3410596501706,"EV",0,4
"10738","BUS",34.0282496294475,-84.3351604692916,"EV",2,13
"10739","BUS",34.0237402412706,-84.329529372373,"EV",10,41
"10744","BUS",34.0223303439546,-84.3265097600036,"EV",10,27
"10758","BUS",34.0603195609757,-84.2891593956956,"EV",0,0
"10761","BUS",34.0690795707506,-84.2832295385426,"EV",0,0
"10762","BUS",34.0547104148384,-84.2752296997653,"EV",2,4
"10764","BUS",34.0180797223566,-84.1900403529191,"EV",0,0
"10767","BUS",34.0709898769657,-84.2937301605322,"EV",0,1
"10768","BUS",34.0677400731656,-84.2612306487805,"EV",1,1
"10776","BUS",34.0679598344881,-84.168269534586,"EV",0,0
"10777","BUS",34.0478797382329,-84.1775097618366,"EV",0,0
"10812","BUS",33.6723799404287,-83.981920505862,"EV",0,0
"10982","BUS",33.7197903538878,-84.1547906465094,"EV",4,28
"10983","BUS",33.7165300852629,-84.1351204860747,"EV",12,70
"10984","BUS",33.7143096396922,-84.1244904902335,"EV",0,5
"10985","BUS",33.7065200045883,-84.1139605257209,"EV",3,11
"10987","BUS",33.7022199129091,-84.0886806083843,"EV",0,1
"10989","BUS",33.7867395467515,-84.162799821544,"EV",2,11
"10996","BUS",33.7466402404948,-84.1412197296106,"EV",0,0
"10997","BUS",33.7465603272866,-84.1397299296916,"EV",2,5
"10998","BUS",33.7449202038231,-84.1361194656085,"EV",1,0
"10999","BUS",33.7436596680985,-84.1277195015173,"EV",1,24
"11000","BUS",33.7349196366257,-84.1153502943114,"EV",0,2
"11002","BUS",33.7128597857721,-84.1079599797624,"EV",1,1
"11003","BUS",33.7102302606832,-84.108549497725,"EV",4,4
"11004","BUS",33.7120796806444,-84.1662502355015,"EV",0,2
"11005","BUS",33.7559501292499,-84.1654606548819,"EV",1,2
"11006","BUS",33.7621900189234,-84.164060216283,"EV",0,1
"11034","BUS",33.6995903878203,-84.1179004263125,"EV",6.01,2
"11036","BUS",33.701749947137,-84.116370613862,"EV",3.01,0
"11038","BUS",33.7092503725351,-84.1104594292237,"EV",0,0
"11049","BUS",33.6982803820144,-84.1039800666395,"EV",1,1
"11056","BUS",33.7068900788501,-84.1303696648468,"EV",0,0
"11057","BUS",33.7268702835951,-84.1111102997344,"EV",0,0
"11063","BUS",33.7717396473031,-84.1630305604751,"EV",0,0
"11068","BUS",33.7449002255211,-84.1319701661027,"EV",0,3
"11080","BUS",33.7057303859835,-84.1359394092172,"EV",8.01,15.01
"11081","BUS",33.7058102991917,-84.1404194789827,"EV",0,0
