PERSON_TYPE,PER,PURPOSE,QUANTITY,person_order
RETIRED,38,ESCORT,409,4
RETIRED,38,HOME,267771,4
RETIRED,38,MAINTENANCE,7980,4
RETIRED,38,SHOP,8051,4
RETIRED,38,VISITING,10542,4
RETIRED,39,DISCRETIONARY,18963,4
RETIRED,39,EATING OUT,8826,4
RETIRED,39,ESCORT,373,4
RETIRED,39,HOME,279390,4
RETIRED,39,MAINTENANCE,6266,4
RETIRED,39,SHOP,6410,4
RETIRED,39,VISITING,9574,4
RETIRED,40,DISCRETIONARY,14691,4
RETIRED,40,EATING OUT,6309,4
RETIRED,40,ESCORT,327,4
RETIRED,40,HOME,291726,4
RETIRED,40,MAINTENANCE,4819,4
RETIRED,40,SHOP,4112,4
RETIRED,40,VISITING,7818,4
RETIRED,41,DISCRETIONARY,9980,4
RETIRED,41,EATING OUT,4091,4
RETIRED,41,ESCORT,263,4
RETIRED,41,HOME,303166,4
RETIRED,41,MAINTENANCE,3672,4
RETIRED,41,SHOP,2657,4
RETIRED,41,VISITING,5973,4
RETIRED,42,DISCRETIONARY,4719,4
RETIRED,42,EATING OUT,1967,4
RETIRED,42,ESCORT,211,4
RETIRED,42,HOME,314227,4
RETIRED,42,MAINTENANCE,2735,4
RETIRED,42,SHOP,1772,4
RETIRED,42,VISITING,4171,4
RETIRED,43,DISCRETIONARY,3560,4
RETIRED,43,EATING OUT,911,4
RETIRED,43,ESCORT,170,4
RETIRED,43,HOME,319156,4
RETIRED,43,MAINTENANCE,1995,4
RETIRED,43,SHOP,1135,4
RETIRED,43,VISITING,2875,4
RETIRED,44,DISCRETIONARY,2463,4
RETIRED,44,EATING OUT,615,4
RETIRED,44,ESCORT,138,4
RETIRED,44,HOME,322797,4
RETIRED,44,MAINTENANCE,1422,4
RETIRED,44,SHOP,730,4
RETIRED,44,VISITING,1637,4
RETIRED,45,DISCRETIONARY,1671,4
RETIRED,45,EATING OUT,411,4
RETIRED,45,ESCORT,122,4
RETIRED,45,HOME,325213,4
RETIRED,45,MAINTENANCE,940,4
RETIRED,45,SHOP,456,4
RETIRED,45,VISITING,989,4
RETIRED,46,DISCRETIONARY,1039,4
RETIRED,46,EATING OUT,247,4
RETIRED,46,ESCORT,102,4
RETIRED,46,HOME,327250,4
RETIRED,46,MAINTENANCE,560,4
RETIRED,46,SHOP,270,4
RETIRED,46,VISITING,334,4
RETIRED,47,DISCRETIONARY,522,4
RETIRED,47,EATING OUT,125,4
RETIRED,47,ESCORT,62,4
RETIRED,47,HOME,328500,4
RETIRED,47,MAINTENANCE,287,4
RETIRED,47,SHOP,119,4
RETIRED,47,VISITING,187,4
COLLEGE STUDENT,8,DISCRETIONARY,170,5
COLLEGE STUDENT,8,EATING OUT,56,5
COLLEGE STUDENT,8,ESCORT,22,5
COLLEGE STUDENT,8,HOME,249787,5
COLLEGE STUDENT,8,MAINTENANCE,124,5
COLLEGE STUDENT,8,SHOP,121,5
COLLEGE STUDENT,8,UNIVERSITY,128,5
COLLEGE STUDENT,8,VISITING,72,5
COLLEGE STUDENT,8,WORK,172,5
COLLEGE STUDENT,8,WORK-BASED,1,5
COLLEGE STUDENT,9,DISCRETIONARY,372,5
COLLEGE STUDENT,9,EATING OUT,99,5
COLLEGE STUDENT,9,ESCORT,92,5
COLLEGE STUDENT,9,HOME,248716,5
COLLEGE STUDENT,9,MAINTENANCE,345,5
COLLEGE STUDENT,9,SHOP,285,5
COLLEGE STUDENT,9,UNIVERSITY,280,5
COLLEGE STUDENT,9,VISITING,145,5
COLLEGE STUDENT,9,WORK,316,5
COLLEGE STUDENT,9,WORK-BASED,3,5
COLLEGE STUDENT,10,DISCRETIONARY,661,5
COLLEGE STUDENT,10,EATING OUT,123,5
COLLEGE STUDENT,10,ESCORT,350,5
COLLEGE STUDENT,10,HOME,247065,5
COLLEGE STUDENT,10,MAINTENANCE,611,5
COLLEGE STUDENT,10,SHOP,464,5
COLLEGE STUDENT,10,UNIVERSITY,438,5
COLLEGE STUDENT,10,VISITING,226,5
COLLEGE STUDENT,10,WORK,708,5
COLLEGE STUDENT,10,WORK-BASED,7,5
COLLEGE STUDENT,11,DISCRETIONARY,929,5
COLLEGE STUDENT,11,EATING OUT,135,5
COLLEGE STUDENT,11,ESCORT,860,5
COLLEGE STUDENT,11,HOME,243455,5
COLLEGE STUDENT,11,MAINTENANCE,993,5
COLLEGE STUDENT,11,SHOP,646,5
COLLEGE STUDENT,11,UNIVERSITY,2249,5
COLLEGE STUDENT,11,VISITING,311,5
COLLEGE STUDENT,11,WORK,1065,5
COLLEGE STUDENT,11,WORK-BASED,10,5
COLLEGE STUDENT,12,DISCRETIONARY,1257,5
COLLEGE STUDENT,12,EATING OUT,128,5
COLLEGE STUDENT,12,ESCORT,1278,5
COLLEGE STUDENT,12,HOME,238372,5
COLLEGE STUDENT,12,MAINTENANCE,1467,5
COLLEGE STUDENT,12,SHOP,851,5
COLLEGE STUDENT,12,UNIVERSITY,5312,5
COLLEGE STUDENT,12,VISITING,370,5
COLLEGE STUDENT,12,WORK,1604,5
COLLEGE STUDENT,12,WORK-BASED,14,5
COLLEGE STUDENT,13,DISCRETIONARY,1705,5
COLLEGE STUDENT,13,EATING OUT,127,5
COLLEGE STUDENT,13,ESCORT,3311,5
COLLEGE STUDENT,13,HOME,220389,5
COLLEGE STUDENT,13,MAINTENANCE,2127,5
COLLEGE STUDENT,13,SHOP,1035,5
COLLEGE STUDENT,13,UNIVERSITY,19206,5
COLLEGE STUDENT,13,VISITING,443,5
COLLEGE STUDENT,13,WORK,2285,5
COLLEGE STUDENT,13,WORK-BASED,25,5
COLLEGE STUDENT,14,DISCRETIONARY,2520,5
COLLEGE STUDENT,14,EATING OUT,129,5
COLLEGE STUDENT,14,ESCORT,9573,5
COLLEGE STUDENT,14,HOME,192853,5
COLLEGE STUDENT,14,MAINTENANCE,3243,5
COLLEGE STUDENT,14,SHOP,1182,5
COLLEGE STUDENT,14,UNIVERSITY,37511,5
COLLEGE STUDENT,14,VISITING,540,5
COLLEGE STUDENT,14,WORK,3077,5
COLLEGE STUDENT,14,WORK-BASED,25,5
COLLEGE STUDENT,15,DISCRETIONARY,3253,5
COLLEGE STUDENT,15,EATING OUT,127,5
COLLEGE STUDENT,15,ESCORT,10803,5
COLLEGE STUDENT,15,HOME,175717,5
COLLEGE STUDENT,15,MAINTENANCE,4229,5
COLLEGE STUDENT,15,SHOP,1460,5
COLLEGE STUDENT,15,UNIVERSITY,50578,5
COLLEGE STUDENT,15,VISITING,777,5
COLLEGE STUDENT,15,WORK,3680,5
COLLEGE STUDENT,15,WORK-BASED,29,5
COLLEGE STUDENT,16,DISCRETIONARY,3872,5
COLLEGE STUDENT,16,EATING OUT,145,5
COLLEGE STUDENT,16,ESCORT,7047,5
COLLEGE STUDENT,16,HOME,161964,5
COLLEGE STUDENT,16,MAINTENANCE,5163,5
COLLEGE STUDENT,16,SHOP,1931,5
COLLEGE STUDENT,16,UNIVERSITY,65287,5
COLLEGE STUDENT,16,VISITING,1106,5
COLLEGE STUDENT,16,WORK,4099,5
COLLEGE STUDENT,16,WORK-BASED,39,5
COLLEGE STUDENT,17,DISCRETIONARY,4313,5
COLLEGE STUDENT,17,EATING OUT,151,5
COLLEGE STUDENT,17,ESCORT,3297,5
COLLEGE STUDENT,17,HOME,150820,5
COLLEGE STUDENT,17,MAINTENANCE,5920,5
COLLEGE STUDENT,17,SHOP,2757,5
COLLEGE STUDENT,17,UNIVERSITY,77465,5
COLLEGE STUDENT,17,VISITING,1556,5
COLLEGE STUDENT,17,WORK,4339,5
COLLEGE STUDENT,17,WORK-BASED,35,5
COLLEGE STUDENT,18,DISCRETIONARY,4645,5
COLLEGE STUDENT,18,EATING OUT,190,5
COLLEGE STUDENT,18,ESCORT,2493,5
COLLEGE STUDENT,18,HOME,138933,5
COLLEGE STUDENT,18,MAINTENANCE,6680,5
COLLEGE STUDENT,18,SHOP,4102,5
COLLEGE STUDENT,18,UNIVERSITY,87252,5
COLLEGE STUDENT,18,VISITING,1953,5
COLLEGE STUDENT,18,WORK,4370,5
COLLEGE STUDENT,18,WORK-BASED,35,5
COLLEGE STUDENT,19,DISCRETIONARY,4494,5
COLLEGE STUDENT,19,EATING OUT,242,5
COLLEGE STUDENT,19,ESCORT,2259,5
COLLEGE STUDENT,19,HOME,128696,5
COLLEGE STUDENT,19,MAINTENANCE,7313,5
COLLEGE STUDENT,19,SHOP,5794,5
COLLEGE STUDENT,19,UNIVERSITY,94980,5
COLLEGE STUDENT,19,VISITING,2332,5
COLLEGE STUDENT,19,WORK,4502,5
COLLEGE STUDENT,19,WORK-BASED,41,5
COLLEGE STUDENT,20,DISCRETIONARY,4372,5
COLLEGE STUDENT,20,EATING OUT,269,5
COLLEGE STUDENT,20,ESCORT,2263,5
COLLEGE STUDENT,20,HOME,120747,5
COLLEGE STUDENT,20,MAINTENANCE,7560,5
COLLEGE STUDENT,20,SHOP,7223,5
COLLEGE STUDENT,20,UNIVERSITY,100787,5
COLLEGE STUDENT,20,VISITING,2718,5
COLLEGE STUDENT,20,WORK,4674,5
COLLEGE STUDENT,20,WORK-BASED,40,5
COLLEGE STUDENT,21,DISCRETIONARY,4253,5
COLLEGE STUDENT,21,EATING OUT,483,5
COLLEGE STUDENT,21,ESCORT,2289,5
COLLEGE STUDENT,21,HOME,116026,5
COLLEGE STUDENT,21,MAINTENANCE,7627,5
COLLEGE STUDENT,21,SHOP,7786,5
COLLEGE STUDENT,21,UNIVERSITY,104206,5
COLLEGE STUDENT,21,VISITING,3030,5
COLLEGE STUDENT,21,WORK,4906,5
COLLEGE STUDENT,21,WORK-BASED,47,5
COLLEGE STUDENT,22,DISCRETIONARY,4003,5
COLLEGE STUDENT,22,EATING OUT,711,5
COLLEGE STUDENT,22,ESCORT,2301,5
COLLEGE STUDENT,22,HOME,114896,5
COLLEGE STUDENT,22,MAINTENANCE,7233,5
COLLEGE STUDENT,22,SHOP,7422,5
COLLEGE STUDENT,22,UNIVERSITY,105496,5
COLLEGE STUDENT,22,VISITING,3329,5
COLLEGE STUDENT,22,WORK,5183,5
COLLEGE STUDENT,22,WORK-BASED,79,5
COLLEGE STUDENT,23,DISCRETIONARY,3809,5
COLLEGE STUDENT,23,EATING OUT,776,5
COLLEGE STUDENT,23,ESCORT,2313,5
COLLEGE STUDENT,23,HOME,116091,5
COLLEGE STUDENT,23,MAINTENANCE,6744,5
COLLEGE STUDENT,23,SHOP,6839,5
COLLEGE STUDENT,23,UNIVERSITY,104733,5
COLLEGE STUDENT,23,VISITING,3624,5
COLLEGE STUDENT,23,WORK,5597,5
COLLEGE STUDENT,23,WORK-BASED,127,5
COLLEGE STUDENT,24,DISCRETIONARY,3730,5
COLLEGE STUDENT,24,EATING OUT,749,5
COLLEGE STUDENT,24,ESCORT,2432,5
COLLEGE STUDENT,24,HOME,124494,5
COLLEGE STUDENT,24,MAINTENANCE,6275,5
COLLEGE STUDENT,24,SHOP,6526,5
COLLEGE STUDENT,24,UNIVERSITY,96709,5
COLLEGE STUDENT,24,VISITING,3497,5
COLLEGE STUDENT,24,WORK,6084,5
COLLEGE STUDENT,24,WORK-BASED,157,5
COLLEGE STUDENT,25,DISCRETIONARY,3678,5
COLLEGE STUDENT,25,EATING OUT,647,5
COLLEGE STUDENT,25,ESCORT,2559,5
COLLEGE STUDENT,25,HOME,128587,5
COLLEGE STUDENT,25,MAINTENANCE,6122,5
COLLEGE STUDENT,25,SHOP,6418,5
COLLEGE STUDENT,25,UNIVERSITY,92498,5
COLLEGE STUDENT,25,VISITING,3360,5
COLLEGE STUDENT,25,WORK,6649,5
COLLEGE STUDENT,25,WORK-BASED,135,5
COLLEGE STUDENT,26,DISCRETIONARY,3650,5
COLLEGE STUDENT,26,EATING OUT,522,5
COLLEGE STUDENT,26,ESCORT,4678,5
COLLEGE STUDENT,26,HOME,129910,5
COLLEGE STUDENT,26,MAINTENANCE,6004,5
COLLEGE STUDENT,26,SHOP,6545,5
COLLEGE STUDENT,26,UNIVERSITY,88915,5
COLLEGE STUDENT,26,VISITING,3268,5
COLLEGE STUDENT,26,WORK,7056,5
COLLEGE STUDENT,26,WORK-BASED,105,5
COLLEGE STUDENT,27,DISCRETIONARY,3606,5
COLLEGE STUDENT,27,EATING OUT,396,5
COLLEGE STUDENT,27,ESCORT,8328,5
COLLEGE STUDENT,27,HOME,131175,5
COLLEGE STUDENT,27,MAINTENANCE,5838,5
COLLEGE STUDENT,27,SHOP,6154,5
COLLEGE STUDENT,27,UNIVERSITY,84554,5
COLLEGE STUDENT,27,VISITING,3102,5
COLLEGE STUDENT,27,WORK,7404,5
COLLEGE STUDENT,27,WORK-BASED,96,5
COLLEGE STUDENT,28,DISCRETIONARY,3608,5
COLLEGE STUDENT,28,EATING OUT,351,5
COLLEGE STUDENT,28,ESCORT,9557,5
COLLEGE STUDENT,28,HOME,135252,5
COLLEGE STUDENT,28,MAINTENANCE,5753,5
COLLEGE STUDENT,28,SHOP,5955,5
COLLEGE STUDENT,28,UNIVERSITY,79399,5
COLLEGE STUDENT,28,VISITING,3010,5
COLLEGE STUDENT,28,WORK,7664,5
COLLEGE STUDENT,28,WORK-BASED,104,5
COLLEGE STUDENT,29,DISCRETIONARY,3725,5
COLLEGE STUDENT,29,EATING OUT,317,5
COLLEGE STUDENT,29,ESCORT,8287,5
COLLEGE STUDENT,29,HOME,142376,5
COLLEGE STUDENT,29,MAINTENANCE,5714,5
COLLEGE STUDENT,29,SHOP,5882,5
COLLEGE STUDENT,29,UNIVERSITY,73501,5
COLLEGE STUDENT,29,VISITING,3021,5
COLLEGE STUDENT,29,WORK,7724,5
COLLEGE STUDENT,29,WORK-BASED,106,5
COLLEGE STUDENT,30,DISCRETIONARY,4191,5
COLLEGE STUDENT,30,EATING OUT,350,5
COLLEGE STUDENT,30,ESCORT,5068,5
COLLEGE STUDENT,30,HOME,150857,5
COLLEGE STUDENT,30,MAINTENANCE,5596,5
COLLEGE STUDENT,30,SHOP,5897,5
COLLEGE STUDENT,30,UNIVERSITY,67087,5
COLLEGE STUDENT,30,VISITING,3085,5
COLLEGE STUDENT,30,WORK,8400,5
COLLEGE STUDENT,30,WORK-BASED,122,5
COLLEGE STUDENT,31,DISCRETIONARY,4780,5
COLLEGE STUDENT,31,EATING OUT,553,5
COLLEGE STUDENT,31,ESCORT,4104,5
COLLEGE STUDENT,31,HOME,157368,5
COLLEGE STUDENT,31,MAINTENANCE,5257,5
COLLEGE STUDENT,31,SHOP,5718,5
COLLEGE STUDENT,31,UNIVERSITY,60480,5
COLLEGE STUDENT,31,VISITING,3192,5
COLLEGE STUDENT,31,WORK,9070,5
COLLEGE STUDENT,31,WORK-BASED,131,5
COLLEGE STUDENT,32,DISCRETIONARY,5444,5
COLLEGE STUDENT,32,EATING OUT,688,5
COLLEGE STUDENT,32,ESCORT,2676,5
COLLEGE STUDENT,32,HOME,159652,5
COLLEGE STUDENT,32,MAINTENANCE,4727,5
COLLEGE STUDENT,32,SHOP,5378,5
COLLEGE STUDENT,32,UNIVERSITY,59058,5
COLLEGE STUDENT,32,VISITING,3289,5
COLLEGE STUDENT,32,WORK,9604,5
COLLEGE STUDENT,32,WORK-BASED,137,5
COLLEGE STUDENT,33,DISCRETIONARY,5961,5
COLLEGE STUDENT,33,EATING OUT,1049,5
COLLEGE STUDENT,33,ESCORT,2257,5
COLLEGE STUDENT,33,HOME,162943,5
COLLEGE STUDENT,33,MAINTENANCE,4452,5
COLLEGE STUDENT,33,SHOP,4889,5
COLLEGE STUDENT,33,UNIVERSITY,56371,5
COLLEGE STUDENT,33,VISITING,3464,5
COLLEGE STUDENT,33,WORK,9162,5
COLLEGE STUDENT,33,WORK-BASED,105,5
COLLEGE STUDENT,34,DISCRETIONARY,6599,5
COLLEGE STUDENT,34,EATING OUT,1532,5
COLLEGE STUDENT,34,ESCORT,1998,5
COLLEGE STUDENT,34,HOME,166597,5
COLLEGE STUDENT,34,MAINTENANCE,4099,5
COLLEGE STUDENT,34,SHOP,5044,5
COLLEGE STUDENT,34,UNIVERSITY,52648,5
COLLEGE STUDENT,34,VISITING,4050,5
COLLEGE STUDENT,34,WORK,7974,5
COLLEGE STUDENT,34,WORK-BASED,112,5
COLLEGE STUDENT,35,DISCRETIONARY,7201,5
COLLEGE STUDENT,35,EATING OUT,1995,5
COLLEGE STUDENT,35,ESCORT,1768,5
COLLEGE STUDENT,35,HOME,169997,5
COLLEGE STUDENT,35,MAINTENANCE,4225,5
COLLEGE STUDENT,35,SHOP,4949,5
COLLEGE STUDENT,35,UNIVERSITY,48605,5
COLLEGE STUDENT,35,VISITING,5240,5
COLLEGE STUDENT,35,WORK,6585,5
COLLEGE STUDENT,35,WORK-BASED,88,5
COLLEGE STUDENT,36,DISCRETIONARY,8319,5
COLLEGE STUDENT,36,EATING OUT,2328,5
COLLEGE STUDENT,36,ESCORT,1561,5
COLLEGE STUDENT,36,HOME,173186,5
COLLEGE STUDENT,36,MAINTENANCE,4420,5
COLLEGE STUDENT,36,SHOP,4691,5
COLLEGE STUDENT,36,UNIVERSITY,44331,5
COLLEGE STUDENT,36,VISITING,6213,5
COLLEGE STUDENT,36,WORK,5518,5
COLLEGE STUDENT,36,WORK-BASED,86,5
COLLEGE STUDENT,37,DISCRETIONARY,7749,5
COLLEGE STUDENT,37,EATING OUT,2309,5
COLLEGE STUDENT,37,ESCORT,1416,5
COLLEGE STUDENT,37,HOME,179619,5
COLLEGE STUDENT,37,MAINTENANCE,4081,5
COLLEGE STUDENT,37,SHOP,4758,5
COLLEGE STUDENT,37,UNIVERSITY,38698,5
COLLEGE STUDENT,37,VISITING,7088,5
COLLEGE STUDENT,37,WORK,4862,5
COLLEGE STUDENT,37,WORK-BASED,73,5
COLLEGE STUDENT,38,DISCRETIONARY,6655,5
COLLEGE STUDENT,38,EATING OUT,1966,5
COLLEGE STUDENT,38,ESCORT,1334,5
COLLEGE STUDENT,38,HOME,188743,5
COLLEGE STUDENT,38,MAINTENANCE,3470,5
COLLEGE STUDENT,38,SHOP,4442,5
COLLEGE STUDENT,38,UNIVERSITY,33360,5
COLLEGE STUDENT,38,VISITING,6670,5
COLLEGE STUDENT,38,WORK,3949,5
COLLEGE STUDENT,38,WORK-BASED,64,5
COLLEGE STUDENT,39,DISCRETIONARY,5461,5
COLLEGE STUDENT,39,EATING OUT,1488,5
COLLEGE STUDENT,39,ESCORT,1183,5
COLLEGE STUDENT,39,HOME,198191,5
COLLEGE STUDENT,39,MAINTENANCE,2762,5
COLLEGE STUDENT,39,SHOP,3745,5
COLLEGE STUDENT,39,UNIVERSITY,28250,5
COLLEGE STUDENT,39,VISITING,6165,5
COLLEGE STUDENT,39,WORK,3359,5
COLLEGE STUDENT,39,WORK-BASED,49,5
COLLEGE STUDENT,40,DISCRETIONARY,4192,5
COLLEGE STUDENT,40,EATING OUT,1136,5
COLLEGE STUDENT,40,ESCORT,1041,5
COLLEGE STUDENT,40,HOME,208603,5
COLLEGE STUDENT,40,MAINTENANCE,2062,5
COLLEGE STUDENT,40,SHOP,2553,5
COLLEGE STUDENT,40,UNIVERSITY,22957,5
COLLEGE STUDENT,40,VISITING,5149,5
COLLEGE STUDENT,40,WORK,2922,5
COLLEGE STUDENT,40,WORK-BASED,38,5
COLLEGE STUDENT,41,DISCRETIONARY,2809,5
COLLEGE STUDENT,41,EATING OUT,793,5
COLLEGE STUDENT,41,ESCORT,944,5
COLLEGE STUDENT,41,HOME,218192,5
COLLEGE STUDENT,41,MAINTENANCE,1511,5
COLLEGE STUDENT,41,SHOP,1801,5
COLLEGE STUDENT,41,UNIVERSITY,18060,5
COLLEGE STUDENT,41,VISITING,4028,5
COLLEGE STUDENT,41,WORK,2480,5
COLLEGE STUDENT,41,WORK-BASED,35,5
COLLEGE STUDENT,42,DISCRETIONARY,1305,5
COLLEGE STUDENT,42,EATING OUT,430,5
COLLEGE STUDENT,42,ESCORT,857,5
COLLEGE STUDENT,42,HOME,227000,5
COLLEGE STUDENT,42,MAINTENANCE,1081,5
COLLEGE STUDENT,42,SHOP,1244,5
COLLEGE STUDENT,42,UNIVERSITY,13735,5
COLLEGE STUDENT,42,VISITING,2895,5
COLLEGE STUDENT,42,WORK,2074,5
COLLEGE STUDENT,42,WORK-BASED,32,5
COLLEGE STUDENT,43,DISCRETIONARY,968,5
COLLEGE STUDENT,43,EATING OUT,245,5
COLLEGE STUDENT,43,ESCORT,744,5
COLLEGE STUDENT,43,HOME,233272,5
COLLEGE STUDENT,43,MAINTENANCE,736,5
COLLEGE STUDENT,43,SHOP,860,5
COLLEGE STUDENT,43,UNIVERSITY,9999,5
COLLEGE STUDENT,43,VISITING,2038,5
COLLEGE STUDENT,43,WORK,1763,5
COLLEGE STUDENT,43,WORK-BASED,28,5
COLLEGE STUDENT,44,DISCRETIONARY,674,5
COLLEGE STUDENT,44,EATING OUT,186,5
COLLEGE STUDENT,44,ESCORT,613,5
COLLEGE STUDENT,44,HOME,238514,5
COLLEGE STUDENT,44,MAINTENANCE,493,5
COLLEGE STUDENT,44,SHOP,647,5
COLLEGE STUDENT,44,UNIVERSITY,6828,5
COLLEGE STUDENT,44,VISITING,1208,5
COLLEGE STUDENT,44,WORK,1468,5
COLLEGE STUDENT,44,WORK-BASED,22,5
COLLEGE STUDENT,45,DISCRETIONARY,457,5
COLLEGE STUDENT,45,EATING OUT,139,5
COLLEGE STUDENT,45,ESCORT,561,5
COLLEGE STUDENT,45,HOME,242442,5
COLLEGE STUDENT,45,MAINTENANCE,291,5
COLLEGE STUDENT,45,SHOP,431,5
COLLEGE STUDENT,45,UNIVERSITY,4469,5
COLLEGE STUDENT,45,VISITING,705,5
COLLEGE STUDENT,45,WORK,1146,5
COLLEGE STUDENT,45,WORK-BASED,12,5
COLLEGE STUDENT,46,DISCRETIONARY,283,5
COLLEGE STUDENT,46,EATING OUT,97,5
COLLEGE STUDENT,46,ESCORT,494,5
COLLEGE STUDENT,46,HOME,245627,5
COLLEGE STUDENT,46,MAINTENANCE,168,5
COLLEGE STUDENT,46,SHOP,258,5
COLLEGE STUDENT,46,UNIVERSITY,2642,5
COLLEGE STUDENT,46,VISITING,242,5
COLLEGE STUDENT,46,WORK,837,5
COLLEGE STUDENT,46,WORK-BASED,5,5
COLLEGE STUDENT,47,DISCRETIONARY,123,5
COLLEGE STUDENT,47,EATING OUT,61,5
COLLEGE STUDENT,47,ESCORT,352,5
COLLEGE STUDENT,47,HOME,248088,5
COLLEGE STUDENT,47,MAINTENANCE,69,5
COLLEGE STUDENT,47,SHOP,127,5
COLLEGE STUDENT,47,UNIVERSITY,1149,5
COLLEGE STUDENT,47,VISITING,128,5
COLLEGE STUDENT,47,WORK,554,5
COLLEGE STUDENT,47,WORK-BASED,2,5
DRIVING AGE STUDENT,8,DISCRETIONARY,120,6
DRIVING AGE STUDENT,8,EATING OUT,27,6
DRIVING AGE STUDENT,8,ESCORT,2,6
DRIVING AGE STUDENT,8,HOME,124194,6
DRIVING AGE STUDENT,8,MAINTENANCE,54,6
DRIVING AGE STUDENT,8,SCHOOL,985,6
DRIVING AGE STUDENT,8,SHOP,23,6
DRIVING AGE STUDENT,8,VISITING,30,6
DRIVING AGE STUDENT,8,WORK,2,6
DRIVING AGE STUDENT,9,DISCRETIONARY,245,6
DRIVING AGE STUDENT,9,EATING OUT,48,6
DRIVING AGE STUDENT,9,ESCORT,12,6
DRIVING AGE STUDENT,9,HOME,122688,6
DRIVING AGE STUDENT,9,MAINTENANCE,128,6
DRIVING AGE STUDENT,9,SCHOOL,2213,6
DRIVING AGE STUDENT,9,SHOP,53,6
DRIVING AGE STUDENT,9,VISITING,46,6
DRIVING AGE STUDENT,9,WORK,4,6
DRIVING AGE STUDENT,10,DISCRETIONARY,418,6
DRIVING AGE STUDENT,10,EATING OUT,61,6
DRIVING AGE STUDENT,10,ESCORT,35,6
DRIVING AGE STUDENT,10,HOME,120825,6
DRIVING AGE STUDENT,10,MAINTENANCE,203,6
DRIVING AGE STUDENT,10,SCHOOL,3733,6
DRIVING AGE STUDENT,10,SHOP,79,6
DRIVING AGE STUDENT,10,VISITING,61,6
DRIVING AGE STUDENT,10,WORK,22,6
DRIVING AGE STUDENT,11,DISCRETIONARY,538,6
DRIVING AGE STUDENT,11,EATING OUT,57,6
DRIVING AGE STUDENT,11,ESCORT,80,6
DRIVING AGE STUDENT,11,HOME,118665,6
DRIVING AGE STUDENT,11,MAINTENANCE,273,6
DRIVING AGE STUDENT,11,SCHOOL,5627,6
DRIVING AGE STUDENT,11,SHOP,92,6
DRIVING AGE STUDENT,11,VISITING,74,6
DRIVING AGE STUDENT,11,WORK,30,6
DRIVING AGE STUDENT,11,WORK-BASED,1,6
DRIVING AGE STUDENT,12,DISCRETIONARY,605,6
DRIVING AGE STUDENT,12,EATING OUT,46,6
DRIVING AGE STUDENT,12,ESCORT,89,6
DRIVING AGE STUDENT,12,HOME,101429,6
DRIVING AGE STUDENT,12,MAINTENANCE,313,6
DRIVING AGE STUDENT,12,SCHOOL,22754,6
DRIVING AGE STUDENT,12,SHOP,88,6
DRIVING AGE STUDENT,12,VISITING,68,6
DRIVING AGE STUDENT,12,WORK,44,6
DRIVING AGE STUDENT,12,WORK-BASED,1,6
DRIVING AGE STUDENT,13,DISCRETIONARY,563,6
DRIVING AGE STUDENT,13,EATING OUT,24,6
DRIVING AGE STUDENT,13,ESCORT,133,6
DRIVING AGE STUDENT,13,HOME,64792,6
DRIVING AGE STUDENT,13,MAINTENANCE,290,6
DRIVING AGE STUDENT,13,SCHOOL,59449,6
DRIVING AGE STUDENT,13,SHOP,63,6
DRIVING AGE STUDENT,13,VISITING,68,6
DRIVING AGE STUDENT,13,WORK,54,6
DRIVING AGE STUDENT,13,WORK-BASED,1,6
DRIVING AGE STUDENT,14,DISCRETIONARY,597,6
DRIVING AGE STUDENT,14,EATING OUT,17,6
DRIVING AGE STUDENT,14,ESCORT,225,6
DRIVING AGE STUDENT,14,HOME,40764,6
DRIVING AGE STUDENT,14,MAINTENANCE,298,6
DRIVING AGE STUDENT,14,SCHOOL,83349,6
DRIVING AGE STUDENT,14,SHOP,44,6
DRIVING AGE STUDENT,14,VISITING,69,6
DRIVING AGE STUDENT,14,WORK,74,6
DRIVING AGE STUDENT,15,DISCRETIONARY,655,6
DRIVING AGE STUDENT,15,EATING OUT,11,6
DRIVING AGE STUDENT,15,ESCORT,181,6
DRIVING AGE STUDENT,15,HOME,26083,6
DRIVING AGE STUDENT,15,MAINTENANCE,258,6
DRIVING AGE STUDENT,15,SCHOOL,98023,6
DRIVING AGE STUDENT,15,SHOP,42,6
DRIVING AGE STUDENT,15,VISITING,84,6
DRIVING AGE STUDENT,15,WORK,98,6
DRIVING AGE STUDENT,15,WORK-BASED,2,6
DRIVING AGE STUDENT,16,DISCRETIONARY,714,6
DRIVING AGE STUDENT,16,EATING OUT,9,6
DRIVING AGE STUDENT,16,ESCORT,87,6
DRIVING AGE STUDENT,16,HOME,17281,6
DRIVING AGE STUDENT,16,MAINTENANCE,254,6
DRIVING AGE STUDENT,16,SCHOOL,106806,6
DRIVING AGE STUDENT,16,SHOP,52,6
DRIVING AGE STUDENT,16,VISITING,113,6
DRIVING AGE STUDENT,16,WORK,119,6
DRIVING AGE STUDENT,16,WORK-BASED,2,6
DRIVING AGE STUDENT,17,DISCRETIONARY,762,6
DRIVING AGE STUDENT,17,EATING OUT,11,6
DRIVING AGE STUDENT,17,ESCORT,41,6
DRIVING AGE STUDENT,17,HOME,15698,6
DRIVING AGE STUDENT,17,MAINTENANCE,260,6
DRIVING AGE STUDENT,17,SCHOOL,108285,6
DRIVING AGE STUDENT,17,SHOP,74,6
DRIVING AGE STUDENT,17,VISITING,166,6
