ZONE,CITY,TRIP MODE,QUANTITY
135,Unincorporated,Total,1072
135,Unincorporated,WALK,43
136,Unincorporated,BIKE,5
136,Unincorporated,HOV2,179
136,Unincorporated,HOV3,99
136,Unincorporated,SCHOOLBUS,24
136,Unincorporated,SOV,341
136,Unincorporated,Total,657
136,Unincorporated,WALK,9
137,Unincorporated,HOV2,44
137,Unincorporated,HOV3,22
137,Unincorporated,SCHOOLBUS,1
137,Unincorporated,SOV,62
137,Unincorporated,Total,130
137,Unincorporated,WALK,1
138,Unincorporated,HOV2,209
138,Unincorporated,HOV3,122
138,Unincorporated,SCHOOLBUS,7
138,Unincorporated,SOV,492
138,Unincorporated,Total,838
138,Unincorporated,WALK,8
139,Unincorporated,BIKE,6
139,Unincorporated,HOV2,335
139,Unincorporated,HOV3,203
139,Unincorporated,LOCAL,8
139,Unincorporated,LRT,3
139,Unincorporated,SCHOOLBUS,79
139,Unincorporated,SOV,499
139,Unincorporated,Total,1169
139,Unincorporated,WALK,36
140,Unincorporated,HOV2,149
140,Unincorporated,HOV3,64
140,Unincorporated,SCHOOLBUS,10
140,Unincorporated,SOV,295
140,Unincorporated,Total,521
140,Unincorporated,WALK,3
141,Unincorporated,HOV2,1
141,Unincorporated,HOV3,1
141,Unincorporated,SOV,16
141,Unincorporated,Total,20
141,Unincorporated,WALK,2
143,Unincorporated,BIKE,792
143,Unincorporated,CR,130
143,Unincorporated,HOV2,7914
143,Unincorporated,HOV3,7475
143,Unincorporated,LOCAL,100
143,Unincorporated,LRT,82
143,Unincorporated,RAPID,1
143,Unincorporated,SCHOOLBUS,252
143,Unincorporated,SOV,25347
143,Unincorporated,Total,43542
143,Unincorporated,WALK,1449
144,Unincorporated,HOV2,46
144,Unincorporated,HOV3,21
144,Unincorporated,SCHOOLBUS,1
144,Unincorporated,SOV,94
144,Unincorporated,Total,163
144,Unincorporated,WALK,1
145,Unincorporated,BIKE,1
145,Unincorporated,HOV2,278
145,Unincorporated,HOV3,162
145,Unincorporated,RAPID,1
145,Unincorporated,SCHOOLBUS,7
145,Unincorporated,SOV,710
145,Unincorporated,Total,1190
145,Unincorporated,WALK,31
147,Unincorporated,CR,1
147,Unincorporated,HOV2,187
147,Unincorporated,HOV3,85
147,Unincorporated,LOCAL,2
147,Unincorporated,SCHOOLBUS,19
147,Unincorporated,SOV,570
147,Unincorporated,Total,879
147,Unincorporated,WALK,15
148,Unincorporated,BIKE,7
148,Unincorporated,HOV2,251
148,Unincorporated,HOV3,161
148,Unincorporated,SCHOOLBUS,36
148,Unincorporated,SOV,403
148,Unincorporated,Total,915
148,Unincorporated,WALK,57
150,Unincorporated,BIKE,3
150,Unincorporated,HOV2,135
150,Unincorporated,HOV3,69
150,Unincorporated,LOCAL,3
150,Unincorporated,LRT,3
150,Unincorporated,RAPID,1
150,Unincorporated,SCHOOLBUS,4
150,Unincorporated,SOV,258
150,Unincorporated,Total,503
150,Unincorporated,WALK,27
151,Unincorporated,BIKE,1
151,Unincorporated,HOV2,81
151,Unincorporated,HOV3,46
151,Unincorporated,SCHOOLBUS,1
151,Unincorporated,SOV,186
151,Unincorporated,Total,327
151,Unincorporated,WALK,12
152,Unincorporated,HOV2,4
152,Unincorporated,HOV3,3
152,Unincorporated,SOV,11
152,Unincorporated,Total,20
152,Unincorporated,WALK,2
153,Unincorporated,HOV2,31
153,Unincorporated,HOV3,22
153,Unincorporated,SCHOOLBUS,6
153,Unincorporated,SOV,76
153,Unincorporated,Total,135
154,Unincorporated,BIKE,5
154,Unincorporated,HOV2,306
154,Unincorporated,HOV3,212
154,Unincorporated,SCHOOLBUS,236
154,Unincorporated,SOV,593
154,Unincorporated,Total,1397
154,Unincorporated,WALK,45
158,Unincorporated,BIKE,42
158,Unincorporated,CR,1
158,Unincorporated,HOV2,874
158,Unincorporated,HOV3,664
158,Unincorporated,LOCAL,1
158,Unincorporated,LRT,1
158,Unincorporated,RAPID,3
158,Unincorporated,SCHOOLBUS,89
158,Unincorporated,SOV,1533
158,Unincorporated,Total,3442
158,Unincorporated,WALK,234
159,Unincorporated,HOV2,4
159,Unincorporated,HOV3,3
159,Unincorporated,SCHOOLBUS,1
159,Unincorporated,SOV,10
159,Unincorporated,Total,18
161,Unincorporated,HOV2,8
161,Unincorporated,HOV3,17
161,Unincorporated,SCHOOLBUS,2
161,Unincorporated,SOV,34
161,Unincorporated,Total,61
162,Unincorporated,BIKE,9
162,Unincorporated,HOV2,283
162,Unincorporated,HOV3,166
162,Unincorporated,SCHOOLBUS,3
162,Unincorporated,SOV,848
162,Unincorporated,Total,1401
162,Unincorporated,WALK,92
163,Unincorporated,HOV2,20
163,Unincorporated,HOV3,21
163,Unincorporated,SCHOOLBUS,2
163,Unincorporated,SOV,30
163,Unincorporated,Total,73
164,Unincorporated,CR,1
164,Unincorporated,HOV2,179
164,Unincorporated,HOV3,77
164,Unincorporated,LOCAL,2
164,Unincorporated,LRT,4
164,Unincorporated,RAPID,1
164,Unincorporated,SCHOOLBUS,15
164,Unincorporated,SOV,362
164,Unincorporated,Total,658
164,Unincorporated,WALK,17
166,Unincorporated,HOV2,108
166,Unincorporated,HOV3,38
166,Unincorporated,SCHOOLBUS,3
166,Unincorporated,SOV,413
166,Unincorporated,Total,570
166,Unincorporated,WALK,8
167,Unincorporated,HOV2,31
167,Unincorporated,HOV3,11
167,Unincorporated,SCHOOLBUS,8
167,Unincorporated,SOV,64
167,Unincorporated,Total,114
168,Unincorporated,BIKE,2
168,Unincorporated,HOV2,152
168,Unincorporated,HOV3,53
168,Unincorporated,SCHOOLBUS,121
168,Unincorporated,SOV,334
168,Unincorporated,Total,690
168,Unincorporated,WALK,28
169,Unincorporated,HOV2,78
169,Unincorporated,HOV3,18
169,Unincorporated,SCHOOLBUS,12
169,Unincorporated,SOV,122
169,Unincorporated,Total,231
169,Unincorporated,WALK,1
170,Unincorporated,BIKE,1
170,Unincorporated,HOV2,265
170,Unincorporated,HOV3,178
170,Unincorporated,LOCAL,1
170,Unincorporated,RAPID,1
170,Unincorporated,SCHOOLBUS,25
170,Unincorporated,SOV,482
170,Unincorporated,Total,987
170,Unincorporated,WALK,34
171,Unincorporated,BIKE,3
171,Unincorporated,HOV2,346
171,Unincorporated,HOV3,244
171,Unincorporated,LOCAL,1
171,Unincorporated,RAPID,3
171,Unincorporated,SCHOOLBUS,42
171,Unincorporated,SOV,674
171,Unincorporated,Total,1333
171,Unincorporated,WALK,20
172,Unincorporated,BIKE,2
172,Unincorporated,HOV2,175
172,Unincorporated,HOV3,143
172,Unincorporated,LRT,1
172,Unincorporated,SCHOOLBUS,43
172,Unincorporated,SOV,312
172,Unincorporated,Total,684
172,Unincorporated,WALK,8
173,Unincorporated,HOV2,163
173,Unincorporated,HOV3,88
173,Unincorporated,SCHOOLBUS,28
173,Unincorporated,SOV,237
173,Unincorporated,Total,527
173,Unincorporated,WALK,11
174,Unincorporated,HOV2,56
174,Unincorporated,HOV3,26
174,Unincorporated,SCHOOLBUS,6
174,Unincorporated,SOV,123
174,Unincorporated,Total,212
174,Unincorporated,WALK,1
175,Unincorporated,BIKE,1
175,Unincorporated,HOV2,104
175,Unincorporated,HOV3,67
175,Unincorporated,LRT,1
175,Unincorporated,SCHOOLBUS,25
175,Unincorporated,SOV,222
175,Unincorporated,Total,422
175,Unincorporated,WALK,2
176,Unincorporated,HOV2,141
176,Unincorporated,HOV3,90
176,Unincorporated,SCHOOLBUS,18
176,Unincorporated,SOV,216
176,Unincorporated,Total,467
176,Unincorporated,WALK,2
177,Unincorporated,HOV2,44
177,Unincorporated,HOV3,33
177,Unincorporated,SCHOOLBUS,6
177,Unincorporated,SOV,88
177,Unincorporated,Total,175
177,Unincorporated,WALK,4
178,Unincorporated,BIKE,2
178,Unincorporated,HOV2,211
178,Unincorporated,HOV3,111
178,Unincorporated,SCHOOLBUS,5
178,Unincorporated,SOV,546
178,Unincorporated,Total,886
178,Unincorporated,WALK,11
179,Unincorporated,HOV2,187
179,Unincorporated,HOV3,109
179,Unincorporated,LOCAL,1
179,Unincorporated,SCHOOLBUS,1
179,Unincorporated,SOV,342
179,Unincorporated,Total,651
179,Unincorporated,WALK,11
180,Unincorporated,BIKE,2
180,Unincorporated,HOV2,305
180,Unincorporated,HOV3,155
180,Unincorporated,SCHOOLBUS,21
180,Unincorporated,SOV,603
180,Unincorporated,Total,1104
180,Unincorporated,WALK,18
181,Unincorporated,HOV2,30
181,Unincorporated,HOV3,29
181,Unincorporated,SCHOOLBUS,8
181,Unincorporated,SOV,77
181,Unincorporated,Total,144
182,Unincorporated,BIKE,2
182,Unincorporated,HOV2,293
182,Unincorporated,HOV3,221
182,Unincorporated,SCHOOLBUS,26
182,Unincorporated,SOV,626
182,Unincorporated,Total,1175
182,Unincorporated,WALK,7
183,Unincorporated,BIKE,1
183,Unincorporated,HOV2,51
183,Unincorporated,HOV3,24
183,Unincorporated,SCHOOLBUS,5
183,Unincorporated,SOV,107
183,Unincorporated,Total,190
183,Unincorporated,WALK,2
184,Unincorporated,HOV2,135
184,Unincorporated,HOV3,51
184,Unincorporated,LOCAL,11
184,Unincorporated,LRT,3
184,Unincorporated,SCHOOLBUS,11
184,Unincorporated,SOV,229
184,Unincorporated,Total,448
184,Unincorporated,WALK,8
185,Unincorporated,HOV2,432
185,Unincorporated,HOV3,362
185,Unincorporated,LRT,3
185,Unincorporated,RAPID,1
185,Unincorporated,SCHOOLBUS,12
185,Unincorporated,SOV,1005
185,Unincorporated,Total,1852
185,Unincorporated,WALK,37
186,Unincorporated,HOV2,39
186,Unincorporated,HOV3,21
186,Unincorporated,SCHOOLBUS,5
186,Unincorporated,SOV,122
186,Unincorporated,Total,190
186,Unincorporated,WALK,3
187,Unincorporated,HOV2,32
187,Unincorporated,HOV3,31
187,Unincorporated,SOV,51
187,Unincorporated,Total,114
188,Unincorporated,BIKE,7
188,Unincorporated,HOV2,201
188,Unincorporated,HOV3,277
188,Unincorporated,SCHOOLBUS,99
188,Unincorporated,SOV,219
188,Unincorporated,Total,822
188,Unincorporated,WALK,19
189,Unincorporated,HOV2,41
189,Unincorporated,HOV3,33
189,Unincorporated,SCHOOLBUS,7
189,Unincorporated,SOV,135
189,Unincorporated,Total,216
190,Unincorporated,BIKE,3
190,Unincorporated,HOV2,200
190,Unincorporated,HOV3,146
190,Unincorporated,SCHOOLBUS,59
190,Unincorporated,SOV,567
190,Unincorporated,Total,1001
190,Unincorporated,WALK,26
191,Unincorporated,BIKE,3
191,Unincorporated,HOV2,148
191,Unincorporated,HOV3,84
191,Unincorporated,SCHOOLBUS,7
191,Unincorporated,SOV,406
191,Unincorporated,Total,678
191,Unincorporated,WALK,30
192,Unincorporated,HOV2,74
192,Unincorporated,HOV3,62
192,Unincorporated,LOCAL,1
192,Unincorporated,SCHOOLBUS,5
192,Unincorporated,SOV,129
192,Unincorporated,Total,280
192,Unincorporated,WALK,9
193,Unincorporated,HOV2,1
193,Unincorporated,SOV,8
193,Unincorporated,Total,10
193,Unincorporated,WALK,1
194,Unincorporated,HOV2,4
194,Unincorporated,HOV3,1
194,Unincorporated,SOV,13
194,Unincorporated,Total,18
195,Unincorporated,BIKE,1
195,Unincorporated,HOV2,7
195,Unincorporated,HOV3,5
195,Unincorporated,SOV,15
195,Unincorporated,Total,28
196,Unincorporated,HOV2,55
196,Unincorporated,HOV3,53
196,Unincorporated,SCHOOLBUS,9
196,Unincorporated,SOV,121
196,Unincorporated,Total,239
196,Unincorporated,WALK,1
197,Unincorporated,HOV2,125
197,Unincorporated,HOV3,54
197,Unincorporated,SCHOOLBUS,3
197,Unincorporated,SOV,414
197,Unincorporated,Total,600
197,Unincorporated,WALK,4
199,Unincorporated,HOV2,51
199,Unincorporated,HOV3,38
199,Unincorporated,SCHOOLBUS,5
199,Unincorporated,SOV,115
199,Unincorporated,Total,209
200,Unincorporated,BIKE,5
200,Unincorporated,HOV2,318
200,Unincorporated,HOV3,192
200,Unincorporated,LOCAL,6
200,Unincorporated,LRT,1
200,Unincorporated,SCHOOLBUS,5
200,Unincorporated,SOV,903
200,Unincorporated,Total,1468
200,Unincorporated,WALK,38
202,Unincorporated,HOV2,23
202,Unincorporated,HOV3,13
202,Unincorporated,SCHOOLBUS,4
202,Unincorporated,SOV,48
202,Unincorporated,Total,88
203,Unincorporated,HOV2,206
203,Unincorporated,HOV3,132
203,Unincorporated,LRT,8
203,Unincorporated,SCHOOLBUS,21
203,Unincorporated,SOV,369
203,Unincorporated,Total,740
203,Unincorporated,WALK,4
204,Unincorporated,HOV2,3
204,Unincorporated,SOV,1
204,Unincorporated,Total,4
205,Unincorporated,HOV2,23
205,Unincorporated,HOV3,13
205,Unincorporated,SCHOOLBUS,3
205,Unincorporated,SOV,44
205,Unincorporated,Total,83
206,Unincorporated,HOV2,100
206,Unincorporated,HOV3,77
206,Unincorporated,SCHOOLBUS,2
206,Unincorporated,SOV,195
206,Unincorporated,Total,382
206,Unincorporated,WALK,8
207,Unincorporated,HOV2,61
207,Unincorporated,HOV3,26
207,Unincorporated,SCHOOLBUS,18
207,Unincorporated,SOV,199
207,Unincorporated,Total,305
207,Unincorporated,WALK,1
208,Unincorporated,BIKE,15
208,Unincorporated,HOV2,429
208,Unincorporated,HOV3,328
208,Unincorporated,SCHOOLBUS,10
208,Unincorporated,SOV,888
208,Unincorporated,Total,1709
208,Unincorporated,WALK,39
209,Unincorporated,BIKE,2
209,Unincorporated,HOV2,66
209,Unincorporated,HOV3,36
209,Unincorporated,SCHOOLBUS,7
209,Unincorporated,SOV,144
209,Unincorporated,Total,264
209,Unincorporated,WALK,9
210,Unincorporated,BIKE,2
210,Unincorporated,HOV2,200
210,Unincorporated,HOV3,144
210,Unincorporated,SCHOOLBUS,6
210,Unincorporated,SOV,546
210,Unincorporated,Total,908
210,Unincorporated,WALK,10
211,Unincorporated,BIKE,1
211,Unincorporated,HOV2,1
211,Unincorporated,HOV3,1
211,Unincorporated,SOV,12
211,Unincorporated,Total,15
212,Unincorporated,HOV2,36
212,Unincorporated,HOV3,34
212,Unincorporated,SCHOOLBUS,7
212,Unincorporated,SOV,66
212,Unincorporated,Total,143
213,Unincorporated,HOV2,92
213,Unincorporated,HOV3,82
213,Unincorporated,SCHOOLBUS,5
213,Unincorporated,SOV,251
213,Unincorporated,Total,434
213,Unincorporated,WALK,4
214,Unincorporated,HOV2,135
214,Unincorporated,HOV3,52
214,Unincorporated,LOCAL,1
214,Unincorporated,LRT,1
214,Unincorporated,SCHOOLBUS,3
214,Unincorporated,SOV,223
214,Unincorporated,Total,418
214,Unincorporated,WALK,3
215,Unincorporated,HOV2,83
215,Unincorporated,HOV3,52
215,Unincorporated,SCHOOLBUS,3
215,Unincorporated,SOV,226
215,Unincorporated,Total,371
215,Unincorporated,WALK,7
216,Unincorporated,HOV2,23
216,Unincorporated,HOV3,19
216,Unincorporated,SCHOOLBUS,2
216,Unincorporated,SOV,80
216,Unincorporated,Total,124
217,Unincorporated,BIKE,17
217,Unincorporated,HOV2,877
217,Unincorporated,HOV3,773
217,Unincorporated,LRT,1
217,Unincorporated,SCHOOLBUS,216
217,Unincorporated,SOV,1479
217,Unincorporated,Total,3495
217,Unincorporated,WALK,132
218,Unincorporated,BIKE,3
218,Unincorporated,HOV2,57
218,Unincorporated,HOV3,29
218,Unincorporated,LRT,1
218,Unincorporated,SCHOOLBUS,10
218,Unincorporated,SOV,149
218,Unincorporated,Total,258
218,Unincorporated,WALK,9
219,Unincorporated,BIKE,7
219,Unincorporated,HOV2,834
219,Unincorporated,HOV3,569
219,Unincorporated,LOCAL,16
219,Unincorporated,LRT,5
219,Unincorporated,RAPID,1
219,Unincorporated,SCHOOLBUS,38
219,Unincorporated,SOV,2867
219,Unincorporated,Total,4483
219,Unincorporated,WALK,146
221,Unincorporated,HOV2,26
221,Unincorporated,HOV3,15
221,Unincorporated,SCHOOLBUS,8
221,Unincorporated,SOV,67
221,Unincorporated,Total,116
222,Unincorporated,HOV2,8
222,Unincorporated,HOV3,4
222,Unincorporated,SCHOOLBUS,1
222,Unincorporated,SOV,26
222,Unincorporated,Total,39
223,Unincorporated,HOV2,65
223,Unincorporated,HOV3,59
223,Unincorporated,SCHOOLBUS,7
223,Unincorporated,SOV,182
223,Unincorporated,Total,318
223,Unincorporated,WALK,5
224,Unincorporated,HOV2,30
224,Unincorporated,HOV3,29
224,Unincorporated,SCHOOLBUS,1
224,Unincorporated,SOV,84
224,Unincorporated,Total,151
224,Unincorporated,WALK,7
225,Unincorporated,BIKE,5
225,Unincorporated,HOV2,768
225,Unincorporated,HOV3,944
225,Unincorporated,SCHOOLBUS,352
225,Unincorporated,SOV,980
225,Unincorporated,Total,3113
225,Unincorporated,WALK,64
226,Unincorporated,HOV2,148
226,Unincorporated,HOV3,66
226,Unincorporated,SCHOOLBUS,7
226,Unincorporated,SOV,299
226,Unincorporated,Total,527
226,Unincorporated,WALK,7
227,Unincorporated,BIKE,1
227,Unincorporated,HOV2,408
227,Unincorporated,HOV3,291
227,Unincorporated,SCHOOLBUS,4
227,Unincorporated,SOV,792
227,Unincorporated,Total,1517
227,Unincorporated,WALK,21
228,Unincorporated,HOV2,150
228,Unincorporated,HOV3,116
228,Unincorporated,SCHOOLBUS,9
228,Unincorporated,SOV,324
228,Unincorporated,Total,610
228,Unincorporated,WALK,11
229,Unincorporated,HOV2,85
229,Unincorporated,HOV3,25
229,Unincorporated,SCHOOLBUS,3
229,Unincorporated,SOV,180
229,Unincorporated,Total,294
229,Unincorporated,WALK,1
230,Unincorporated,HOV2,2
230,Unincorporated,HOV3,2
230,Unincorporated,SOV,1
230,Unincorporated,Total,5
231,Unincorporated,HOV2,31
231,Unincorporated,HOV3,12
231,Unincorporated,SCHOOLBUS,3
231,Unincorporated,SOV,59
231,Unincorporated,Total,107
231,Unincorporated,WALK,2
232,Unincorporated,HOV2,17
232,Unincorporated,HOV3,8
232,Unincorporated,SOV,38
232,Unincorporated,Total,63
234,Unincorporated,HOV2,54
234,Unincorporated,HOV3,33
234,Unincorporated,SOV,118
234,Unincorporated,Total,206
234,Unincorporated,WALK,1
235,Unincorporated,HOV2,16
235,Unincorporated,HOV3,2
235,Unincorporated,SCHOOLBUS,1
235,Unincorporated,SOV,30
235,Unincorporated,Total,50
235,Unincorporated,WALK,1
236,Unincorporated,BIKE,2
236,Unincorporated,HOV2,55
236,Unincorporated,HOV3,57
236,Unincorporated,LOCAL,2
236,Unincorporated,LRT,3
236,Unincorporated,SCHOOLBUS,19
236,Unincorporated,SOV,106
236,Unincorporated,Total,247
236,Unincorporated,WALK,3
237,Unincorporated,HOV2,128
237,Unincorporated,HOV3,92
237,Unincorporated,SCHOOLBUS,11
237,Unincorporated,SOV,248
237,Unincorporated,Total,483
237,Unincorporated,WALK,4
238,Unincorporated,HOV2,132
238,Unincorporated,HOV3,79
238,Unincorporated,LOCAL,1
238,Unincorporated,SCHOOLBUS,1
238,Unincorporated,SOV,242
238,Unincorporated,Total,461
238,Unincorporated,WALK,6
240,Unincorporated,HOV2,46
240,Unincorporated,HOV3,15
240,Unincorporated,SCHOOLBUS,2
240,Unincorporated,SOV,78
240,Unincorporated,Total,142
240,Unincorporated,WALK,1
241,Unincorporated,HOV2,220
241,Unincorporated,HOV3,192
241,Unincorporated,SCHOOLBUS,21
241,Unincorporated,SOV,411
241,Unincorporated,Total,859
241,Unincorporated,WALK,15
243,Unincorporated,HOV2,146
243,Unincorporated,HOV3,85
243,Unincorporated,SCHOOLBUS,21
243,Unincorporated,SOV,313
243,Unincorporated,Total,580
243,Unincorporated,WALK,15
244,Unincorporated,HOV2,97
244,Unincorporated,HOV3,59
244,Unincorporated,LRT,1
244,Unincorporated,SCHOOLBUS,10
244,Unincorporated,SOV,218
244,Unincorporated,Total,385
245,Unincorporated,HOV2,39
245,Unincorporated,HOV3,18
245,Unincorporated,SCHOOLBUS,4
245,Unincorporated,SOV,94
245,Unincorporated,Total,158
245,Unincorporated,WALK,3
246,Unincorporated,HOV2,45
246,Unincorporated,HOV3,35
246,Unincorporated,SCHOOLBUS,8
246,Unincorporated,SOV,132
246,Unincorporated,Total,221
246,Unincorporated,WALK,1
247,Unincorporated,HOV2,4
247,Unincorporated,SOV,22
247,Unincorporated,Total,26
248,Unincorporated,BIKE,1
248,Unincorporated,HOV2,7
248,Unincorporated,HOV3,5
248,Unincorporated,SOV,44
248,Unincorporated,Total,59
248,Unincorporated,WALK,2
249,Unincorporated,HOV2,262
249,Unincorporated,HOV3,198
249,Unincorporated,LOCAL,1
249,Unincorporated,SCHOOLBUS,6
249,Unincorporated,SOV,488
249,Unincorporated,Total,965
249,Unincorporated,WALK,10
250,Unincorporated,HOV2,28
250,Unincorporated,HOV3,21
250,Unincorporated,SCHOOLBUS,2
250,Unincorporated,SOV,167
250,Unincorporated,Total,218
251,Unincorporated,BIKE,21
251,Unincorporated,HOV2,215
251,Unincorporated,HOV3,169
251,Unincorporated,SCHOOLBUS,1
251,Unincorporated,SOV,520
251,Unincorporated,Total,1071
251,Unincorporated,WALK,145
252,Unincorporated,HOV2,141
252,Unincorporated,HOV3,130
252,Unincorporated,SCHOOLBUS,73
252,Unincorporated,SOV,255
252,Unincorporated,Total,659
252,Unincorporated,WALK,60
253,Unincorporated,HOV2,45
253,Unincorporated,HOV3,20
253,Unincorporated,SOV,115
253,Unincorporated,Total,186
253,Unincorporated,WALK,6
254,Unincorporated,BIKE,2
254,Unincorporated,HOV2,21
254,Unincorporated,HOV3,17
254,Unincorporated,SOV,77
254,Unincorporated,Total,126
254,Unincorporated,WALK,9
255,Unincorporated,HOV2,82
255,Unincorporated,HOV3,51
255,Unincorporated,SCHOOLBUS,3
255,Unincorporated,SOV,130
255,Unincorporated,Total,268
255,Unincorporated,WALK,2
256,Unincorporated,BIKE,2
256,Unincorporated,HOV2,67
256,Unincorporated,HOV3,38
256,Unincorporated,SCHOOLBUS,2
256,Unincorporated,SOV,218
256,Unincorporated,Total,334
256,Unincorporated,WALK,7
257,Unincorporated,BIKE,1
257,Unincorporated,HOV2,284
257,Unincorporated,HOV3,203
257,Unincorporated,SCHOOLBUS,13
257,Unincorporated,SOV,426
257,Unincorporated,Total,960
257,Unincorporated,WALK,33
258,Unincorporated,BIKE,2
258,Unincorporated,HOV2,200
258,Unincorporated,HOV3,190
258,Unincorporated,SCHOOLBUS,6
258,Unincorporated,SOV,503
258,Unincorporated,Total,909
258,Unincorporated,WALK,8
259,Unincorporated,HOV2,91
259,Unincorporated,HOV3,50
259,Unincorporated,LRT,1
259,Unincorporated,SCHOOLBUS,6
259,Unincorporated,SOV,330
259,Unincorporated,Total,484
259,Unincorporated,WALK,6
262,Unincorporated,HOV2,13
262,Unincorporated,HOV3,9
262,Unincorporated,SCHOOLBUS,4
262,Unincorporated,SOV,28
262,Unincorporated,Total,54
264,Unincorporated,HOV2,23
264,Unincorporated,HOV3,12
264,Unincorporated,SOV,56
264,Unincorporated,Total,92
264,Unincorporated,WALK,1
267,Unincorporated,BIKE,4
267,Unincorporated,HOV2,385
267,Unincorporated,HOV3,468
267,Unincorporated,SCHOOLBUS,166
267,Unincorporated,SOV,244
267,Unincorporated,Total,1331
267,Unincorporated,WALK,64
270,Unincorporated,BIKE,1443
270,Unincorporated,CR,35
270,Unincorporated,HOV2,1061
270,Unincorporated,HOV3,636
270,Unincorporated,LOCAL,30
270,Unincorporated,LRT,10
270,Unincorporated,SCHOOLBUS,4
270,Unincorporated,SOV,5641
270,Unincorporated,Total,9828
270,Unincorporated,WALK,968
271,Unincorporated,BIKE,2
271,Unincorporated,HOV2,414
271,Unincorporated,HOV3,265
271,Unincorporated,SCHOOLBUS,64
271,Unincorporated,SOV,765
271,Unincorporated,Total,1542
271,Unincorporated,WALK,32
272,Unincorporated,BIKE,1
272,Unincorporated,HOV2,183
272,Unincorporated,HOV3,119
272,Unincorporated,SCHOOLBUS,11
272,Unincorporated,SOV,306
272,Unincorporated,Total,634
272,Unincorporated,WALK,14
273,Unincorporated,BIKE,1
273,Unincorporated,HOV2,57
273,Unincorporated,HOV3,43
273,Unincorporated,SCHOOLBUS,35
273,Unincorporated,SOV,121
273,Unincorporated,Total,281
273,Unincorporated,WALK,24
274,Unincorporated,HOV2,35
274,Unincorporated,HOV3,26
274,Unincorporated,SCHOOLBUS,4
274,Unincorporated,SOV,136
274,Unincorporated,Total,201
277,Unincorporated,HOV2,110
277,Unincorporated,HOV3,61
277,Unincorporated,SCHOOLBUS,9
277,Unincorporated,SOV,263
277,Unincorporated,Total,448
277,Unincorporated,WALK,5
278,Unincorporated,HOV2,54
278,Unincorporated,HOV3,21
278,Unincorporated,SOV,110
278,Unincorporated,Total,185
281,Unincorporated,HOV2,77
281,Unincorporated,HOV3,93
281,Unincorporated,SCHOOLBUS,5
281,Unincorporated,SOV,191
281,Unincorporated,Total,369
281,Unincorporated,WALK,3
282,Unincorporated,BIKE,4
282,Unincorporated,HOV2,168
282,Unincorporated,HOV3,162
282,Unincorporated,SCHOOLBUS,6
282,Unincorporated,SOV,318
282,Unincorporated,Total,666
282,Unincorporated,WALK,8
283,Unincorporated,HOV2,90
283,Unincorporated,HOV3,62
283,Unincorporated,SCHOOLBUS,7
283,Unincorporated,SOV,155
283,Unincorporated,Total,319
283,Unincorporated,WALK,5
284,Unincorporated,BIKE,4
284,Unincorporated,HOV2,83
284,Unincorporated,HOV3,47
284,Unincorporated,SCHOOLBUS,1
284,Unincorporated,SOV,209
284,Unincorporated,Total,382
284,Unincorporated,WALK,38
285,Unincorporated,BIKE,1
285,Unincorporated,HOV2,95
285,Unincorporated,HOV3,73
285,Unincorporated,LRT,1
285,Unincorporated,SCHOOLBUS,3
285,Unincorporated,SOV,163
285,Unincorporated,Total,342
285,Unincorporated,WALK,6
286,Unincorporated,HOV2,166
286,Unincorporated,HOV3,68
286,Unincorporated,SOV,395
286,Unincorporated,Total,664
286,Unincorporated,WALK,35
287,Unincorporated,HOV2,2
287,Unincorporated,SOV,3
287,Unincorporated,Total,5
288,Unincorporated,HOV2,50
288,Unincorporated,HOV3,25
288,Unincorporated,SCHOOLBUS,2
288,Unincorporated,SOV,133
288,Unincorporated,Total,211
288,Unincorporated,WALK,1
289,Unincorporated,BIKE,2
289,Unincorporated,HOV2,86
289,Unincorporated,HOV3,92
289,Unincorporated,SCHOOLBUS,57
289,Unincorporated,SOV,44
289,Unincorporated,Total,305
289,Unincorporated,WALK,24
290,Unincorporated,BIKE,10
290,Unincorporated,HOV2,97
290,Unincorporated,HOV3,57
290,Unincorporated,SCHOOLBUS,12
290,Unincorporated,SOV,185
290,Unincorporated,Total,381
290,Unincorporated,WALK,20
291,Unincorporated,HOV2,190
291,Unincorporated,HOV3,66
291,Unincorporated,LOCAL,1
291,Unincorporated,LRT,4
291,Unincorporated,SCHOOLBUS,30
291,Unincorporated,SOV,428
291,Unincorporated,Total,728
291,Unincorporated,WALK,9
292,Unincorporated,BIKE,1
292,Unincorporated,HOV2,79
292,Unincorporated,HOV3,35
292,Unincorporated,SOV,200
292,Unincorporated,Total,330
292,Unincorporated,WALK,15
293,Unincorporated,BIKE,15
293,Unincorporated,HOV2,179
293,Unincorporated,HOV3,108
293,Unincorporated,SCHOOLBUS,1
293,Unincorporated,SOV,497
293,Unincorporated,Total,861
293,Unincorporated,WALK,61
294,Unincorporated,BIKE,1
294,Unincorporated,HOV2,79
294,Unincorporated,HOV3,37
294,Unincorporated,SOV,236
294,Unincorporated,Total,396
294,Unincorporated,WALK,43
295,Unincorporated,BIKE,21
295,Unincorporated,HOV2,247
295,Unincorporated,HOV3,124
295,Unincorporated,SCHOOLBUS,1
295,Unincorporated,SOV,483
295,Unincorporated,Total,943
295,Unincorporated,WALK,67
298,Unincorporated,BIKE,2
